Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 29 Aug 2009 (34),Real Betis (1),3-0,1-0,Córdoba CF (1)
?,(Sat) 29 Aug 2009 (34),RC Celta Vigo (1),1-2,0-0,CD Numancia (1)
?,(Sat) 29 Aug 2009 (34),Girona FC (1),0-1,0-1,FC Cartagena (1)
?,(Sat) 29 Aug 2009 (34),UD Las Palmas (1),1-1,1-1,Real Sociedad (1)
?,(Sat) 29 Aug 2009 (34),Real Unión (1),0-1,0-0,Recreativo Huelva (1)
?,(Sat) 29 Aug 2009 (34),Rayo Vallecano (1),3-0,0-0,Albacete Balompié (1)
?,(Sat) 29 Aug 2009 (34),Villarreal CF B (1),2-2,0-2,Levante UD (1)
?,(Sun) 30 Aug 2009 (34),Cádiz CF (1),0-1,0-0,UD Salamanca (1)
?,(Sun) 30 Aug 2009 (34),CD Castellón (1),0-0,0-0,Hércules CF (1)
?,(Sun) 30 Aug 2009 (34),Elche CF (1),0-2,0-1,SD Huesca (1)
?,(Sun) 30 Aug 2009 (34),Real Murcia CF (1),0-1,0-0,Gimnàstic Tarragona (1)
?,(Sat) 5 Sep 2009 (35),FC Cartagena (2),2-0,1-0,Rayo Vallecano (2)
?,(Sat) 5 Sep 2009 (35),Córdoba CF (2),3-1,3-0,Villarreal CF B (2)
?,(Sat) 5 Sep 2009 (35),Gimnàstic Tarragona (2),1-1,1-0,Girona FC (2)
?,(Sat) 5 Sep 2009 (35),SD Huesca (2),1-1,1-1,UD Las Palmas (2)
?,(Sat) 5 Sep 2009 (35),Levante UD (2),1-1,1-0,Cádiz CF (2)
?,(Sat) 5 Sep 2009 (35),Recreativo Huelva (2),2-0,1-0,CD Castellón (2)
?,(Sun) 6 Sep 2009 (35),Albacete Balompié (2),1-0,0-0,Real Unión (2)
?,(Sun) 6 Sep 2009 (35),Hércules CF (2),3-2,1-1,Real Betis (2)
?,(Sun) 6 Sep 2009 (35),CD Numancia (2),4-1,2-0,Elche CF (2)
?,(Sun) 6 Sep 2009 (35),UD Salamanca (2),1-1,0-0,RC Celta Vigo (2)
?,(Sun) 6 Sep 2009 (35),Real Sociedad (2),0-0,0-0,Real Murcia CF (2)
?,(Sat) 12 Sep 2009 (36),Cádiz CF (3),0-0,0-0,Córdoba CF (3)
?,(Sat) 12 Sep 2009 (36),CD Castellón (3),3-5,1-2,Albacete Balompié (3)
?,(Sat) 12 Sep 2009 (36),RC Celta Vigo (3),1-1,0-1,Levante UD (3)
?,(Sat) 12 Sep 2009 (36),Gimnàstic Tarragona (3),1-2,0-0,Real Sociedad (3)
?,(Sat) 12 Sep 2009 (36),UD Las Palmas (3),1-0,0-0,CD Numancia (3)
?,(Sat) 12 Sep 2009 (36),Real Unión (3),1-1,1-1,FC Cartagena (3)
?,(Sat) 12 Sep 2009 (36),Villarreal CF B (3),1-0,0-0,Hércules CF (3)
?,(Sun) 13 Sep 2009 (36),Real Betis (3),3-0,2-0,Recreativo Huelva (3)
?,(Sun) 13 Sep 2009 (36),Elche CF (3),2-2,0-1,UD Salamanca (3)
?,(Sun) 13 Sep 2009 (36),Girona FC (3),1-1,0-0,Rayo Vallecano (3)
?,(Sun) 13 Sep 2009 (36),Real Murcia CF (3),1-1,0-0,SD Huesca (3)
?,(Sat) 19 Sep 2009 (37),FC Cartagena (4),2-1,2-1,CD Castellón (4)
?,(Sat) 19 Sep 2009 (37),Córdoba CF (4),1-0,1-0,RC Celta Vigo (4)
?,(Sat) 19 Sep 2009 (37),SD Huesca (4),0-1,0-1,Gimnàstic Tarragona (4)
?,(Sat) 19 Sep 2009 (37),Levante UD (4),2-1,0-1,Elche CF (4)
?,(Sat) 19 Sep 2009 (37),CD Numancia (4),1-1,0-1,Real Murcia CF (4)
?,(Sat) 19 Sep 2009 (37),Rayo Vallecano (4),2-0,0-0,Real Unión (4)
?,(Sun) 20 Sep 2009 (37),Albacete Balompié (4),1-3,0-2,Real Betis (4)
?,(Sun) 20 Sep 2009 (37),Hércules CF (4),1-0,0-0,Cádiz CF (4)
?,(Sun) 20 Sep 2009 (37),Recreativo Huelva (4),2-1,0-0,Villarreal CF B (4)
?,(Sun) 20 Sep 2009 (37),UD Salamanca (4),0-1,0-0,UD Las Palmas (4)
?,(Sun) 20 Sep 2009 (37),Real Sociedad (4),2-2,0-1,Girona FC (4)
?,(Sat) 26 Sep 2009 (38),Cádiz CF (5),1-0,0-0,Recreativo Huelva (5)
?,(Sat) 26 Sep 2009 (38),CD Castellón (5),1-3,0-1,Rayo Vallecano (5)
?,(Sat) 26 Sep 2009 (38),RC Celta Vigo (5),0-1,0-0,Hércules CF (5)
?,(Sat) 26 Sep 2009 (38),Girona FC (5),0-2,0-0,Real Unión (5)
?,(Sat) 26 Sep 2009 (38),UD Las Palmas (5),0-1,0-0,Levante UD (5)
?,(Sat) 26 Sep 2009 (38),Real Murcia CF (5),2-2,1-0,UD Salamanca (5)
?,(Sat) 26 Sep 2009 (38),Villarreal CF B (5),2-2,1-1,Albacete Balompié (5)
?,(Sun) 27 Sep 2009 (38),Real Betis (5),0-0,0-0,FC Cartagena (5)
?,(Sun) 27 Sep 2009 (38),Elche CF (5),3-0,2-0,Córdoba CF (5)
?,(Sun) 27 Sep 2009 (38),Gimnàstic Tarragona (5),0-1,0-0,CD Numancia (5)
?,(Sun) 27 Sep 2009 (38),Real Sociedad (5),2-0,1-0,SD Huesca (5)
?,(Sat) 3 Oct 2009 (39),FC Cartagena (6),0-0,0-0,Villarreal CF B (6)
?,(Sat) 3 Oct 2009 (39),Hércules CF (6),3-0,2-0,Elche CF (6)
?,(Sat) 3 Oct 2009 (39),SD Huesca (6),2-2,1-0,Girona FC (6)
?,(Sat) 3 Oct 2009 (39),Levante UD (6),2-2,2-0,Real Murcia CF (6)
?,(Sat) 3 Oct 2009 (39),Real Unión (6),3-1,1-1,CD Castellón (6)
?,(Sat) 3 Oct 2009 (39),Recreativo Huelva (6),1-2,1-0,RC Celta Vigo (6)
?,(Sun) 4 Oct 2009 (39),Albacete Balompié (6),0-1,0-1,Cádiz CF (6)
?,(Sun) 4 Oct 2009 (39),Córdoba CF (6),1-0,1-0,UD Las Palmas (6)
?,(Sun) 4 Oct 2009 (39),CD Numancia (6),1-3,0-2,Real Sociedad (6)
?,(Sun) 4 Oct 2009 (39),UD Salamanca (6),1-0,1-0,Gimnàstic Tarragona (6)
?,(Sun) 4 Oct 2009 (39),Rayo Vallecano (6),2-2,2-2,Real Betis (6)
?,(Sat) 10 Oct 2009 (40),RC Celta Vigo (7),1-1,0-0,Albacete Balompié (7)
?,(Sat) 10 Oct 2009 (40),Elche CF (7),3-2,1-1,Recreativo Huelva (7)
?,(Sat) 10 Oct 2009 (40),Gimnàstic Tarragona (7),1-0,0-0,Levante UD (7)
?,(Sat) 10 Oct 2009 (40),Girona FC (7),1-0,0-0,CD Castellón (7)
?,(Sat) 10 Oct 2009 (40),SD Huesca (7),0-0,0-0,CD Numancia (7)
?,(Sat) 10 Oct 2009 (40),UD Las Palmas (7),0-0,0-0,Hércules CF (7)
?,(Sat) 10 Oct 2009 (40),Real Murcia CF (7),1-1,1-1,Córdoba CF (7)
?,(Sat) 10 Oct 2009 (40),Villarreal CF B (7),0-2,0-2,Rayo Vallecano (7)
?,(Sun) 11 Oct 2009 (40),Real Betis (7),1-1,1-0,Real Unión (7)
?,(Sun) 11 Oct 2009 (40),Cádiz CF (7),1-3,0-2,FC Cartagena (7)
?,(Sun) 11 Oct 2009 (40),Real Sociedad (7),2-0,0-0,UD Salamanca (7)
?,(Sat) 17 Oct 2009 (41),FC Cartagena (8),1-1,1-0,RC Celta Vigo (8)
?,(Sat) 17 Oct 2009 (41),CD Castellón (8),1-0,0-0,Real Betis (8)
