Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 29 Sep 1940 (39),Atlético Madrid (1),5-4,?,RC Celta Vigo (1)
?,(Sun) 29 Sep 1940 (39),RCD Español (1),5-0,?,Real Oviedo (1)
?,(Sun) 29 Sep 1940 (39),Hércules CF (1),4-0,?,Real Murcia CF (1)
?,(Sun) 29 Sep 1940 (39),Sevilla FC (1),11-1,?,FC Barcelona (1)
?,(Sun) 29 Sep 1940 (39),Valencia CF (1),2-2,?,Athletic Club Bilbao (1)
?,(Sun) 29 Sep 1940 (39),Real Zaragoza (1),1-1,?,Real Madrid CF (1)
?,(Sun) 6 Oct 1940 (40),Athletic Club Bilbao (2),0-0,?,Real Zaragoza (2)
?,(Sun) 6 Oct 1940 (40),FC Barcelona (2),4-3,?,Valencia CF (2)
?,(Sun) 6 Oct 1940 (40),RC Celta Vigo (2),7-1,?,RCD Español (2)
?,(Sun) 6 Oct 1940 (40),Real Murcia CF (2),1-1,?,Atlético Madrid (2)
?,(Sun) 6 Oct 1940 (40),Real Madrid CF (2),5-3,?,Hércules CF (2)
?,(Sun) 6 Oct 1940 (40),Real Oviedo (2),0-4,?,Sevilla FC (2)
?,(Sat) 12 Oct 1940 (41),Real Zaragoza (3),2-1,?,FC Barcelona (3)
?,(Sat) 12 Oct 1940 (41),Atlético Madrid (3),3-1,?,Real Madrid CF (3)
?,(Sat) 12 Oct 1940 (41),RCD Español (3),2-1,?,Real Murcia CF (3)
?,(Sat) 12 Oct 1940 (41),Hércules CF (3),1-0,?,Athletic Club Bilbao (3)
?,(Sat) 12 Oct 1940 (41),Real Oviedo (3),4-3,?,RC Celta Vigo (3)
?,(Sat) 12 Oct 1940 (41),Sevilla FC (3),10-3,?,Valencia CF (3)
?,(Sun) 20 Oct 1940 (42),Athletic Club Bilbao (4),0-5,?,Atlético Madrid (4)
?,(Sun) 20 Oct 1940 (42),FC Barcelona (4),3-2,?,Hércules CF (4)
?,(Sun) 20 Oct 1940 (42),RC Celta Vigo (4),2-2,?,Sevilla FC (4)
?,(Sun) 20 Oct 1940 (42),Real Murcia CF (4),1-2,?,Real Oviedo (4)
?,(Sun) 20 Oct 1940 (42),Real Madrid CF (4),4-1,?,RCD Español (4)
?,(Sun) 20 Oct 1940 (42),Valencia CF (4),1-0,?,Real Zaragoza (4)
?,(Sun) 27 Oct 1940 (43),Atlético Madrid (5),4-4,?,FC Barcelona (5)
?,(Sun) 27 Oct 1940 (43),RC Celta Vigo (5),5-1,?,Real Murcia CF (5)
?,(Sun) 27 Oct 1940 (43),RCD Español (5),1-1,?,Athletic Club Bilbao (5)
?,(Sun) 27 Oct 1940 (43),Hércules CF (5),0-2,?,Valencia CF (5)
?,(Sun) 27 Oct 1940 (43),Real Oviedo (5),0-2,?,Real Madrid CF (5)
?,(Sun) 27 Oct 1940 (43),Sevilla FC (5),4-1,?,Real Zaragoza (5)
?,(Sun) 3 Nov 1940 (44),Athletic Club Bilbao (6),2-1,?,Real Oviedo (6)
?,(Sun) 3 Nov 1940 (44),FC Barcelona (6),2-3,?,RCD Español (6)
?,(Sun) 3 Nov 1940 (44),Real Murcia CF (6),2-1,?,Sevilla FC (6)
?,(Sun) 3 Nov 1940 (44),Real Madrid CF (6),3-1,?,RC Celta Vigo (6)
?,(Sun) 3 Nov 1940 (44),Valencia CF (6),3-1,?,Atlético Madrid (6)
?,(Sun) 3 Nov 1940 (44),Real Zaragoza (6),7-0,?,Hércules CF (6)
?,(Sun) 10 Nov 1940 (45),Atlético Madrid (7),3-1,?,Real Zaragoza (7)
?,(Sun) 10 Nov 1940 (45),RC Celta Vigo (7),1-2,?,Athletic Club Bilbao (7)
?,(Sun) 10 Nov 1940 (45),RCD Español (7),2-1,?,Valencia CF (7)
?,(Sun) 10 Nov 1940 (45),Real Murcia CF (7),3-1,?,Real Madrid CF (7)
?,(Sun) 10 Nov 1940 (45),Real Oviedo (7),3-1,?,FC Barcelona (7)
?,(Sun) 10 Nov 1940 (45),Sevilla FC (7),8-3,?,Hércules CF (7)
?,(Sun) 17 Nov 1940 (46),Athletic Club Bilbao (8),6-1,?,Real Murcia CF (8)
?,(Sun) 17 Nov 1940 (46),FC Barcelona (8),2-0,?,RC Celta Vigo (8)
?,(Sun) 17 Nov 1940 (46),Hércules CF (8),3-3,?,Atlético Madrid (8)
?,(Sun) 17 Nov 1940 (46),Real Madrid CF (8),4-1,?,Sevilla FC (8)
?,(Sun) 17 Nov 1940 (46),Valencia CF (8),5-1,?,Real Oviedo (8)
?,(Sun) 17 Nov 1940 (46),Real Zaragoza (8),0-3,?,RCD Español (8)
?,(Sun) 24 Nov 1940 (47),RC Celta Vigo (9),6-2,?,Valencia CF (9)
?,(Sun) 24 Nov 1940 (47),RCD Español (9),1-2,?,Hércules CF (9)
?,(Sun) 24 Nov 1940 (47),Real Murcia CF (9),1-3,?,FC Barcelona (9)
?,(Sun) 24 Nov 1940 (47),Real Madrid CF (9),0-1,?,Athletic Club Bilbao (9)
?,(Sun) 24 Nov 1940 (47),Real Oviedo (9),5-4,?,Real Zaragoza (9)
?,(Sun) 24 Nov 1940 (47),Sevilla FC (9),1-1,?,Atlético Madrid (9)
?,(Sun) 1 Dec 1940 (48),Atlético Madrid (10),5-3,?,RCD Español (10)
?,(Sun) 1 Dec 1940 (48),FC Barcelona (10),3-0,?,Real Madrid CF (10)
?,(Sun) 1 Dec 1940 (48),Hércules CF (10),3-0,?,Real Oviedo (10)
?,(Sun) 1 Dec 1940 (48),Sevilla FC (10),1-0,?,Athletic Club Bilbao (10)
?,(Sun) 1 Dec 1940 (48),Valencia CF (10),3-3,?,Real Murcia CF (10)
?,(Sun) 1 Dec 1940 (48),Real Zaragoza (10),1-0,?,RC Celta Vigo (10)
?,(Sun) 8 Dec 1940 (49),Athletic Club Bilbao (11),3-1,?,FC Barcelona (11)
?,(Sun) 8 Dec 1940 (49),RC Celta Vigo (11),2-0,?,Hércules CF (11)
?,(Sun) 8 Dec 1940 (49),RCD Español (11),4-3,?,Sevilla FC (11)
?,(Sun) 8 Dec 1940 (49),Real Murcia CF (11),1-0,?,Real Zaragoza (11)
?,(Sun) 8 Dec 1940 (49),Real Madrid CF (11),6-1,?,Valencia CF (11)
?,(Sun) 8 Dec 1940 (49),Real Oviedo (11),4-3,?,Atlético Madrid (11)
?,(Sun) 15 Dec 1940 (50),Athletic Club Bilbao (12),5-0,?,Valencia CF (12)
?,(Sun) 15 Dec 1940 (50),FC Barcelona (12),4-0,?,Sevilla FC (12)
?,(Sun) 15 Dec 1940 (50),RC Celta Vigo (12),0-2,?,Atlético Madrid (12)
?,(Sun) 15 Dec 1940 (50),Real Murcia CF (12),0-0,?,Hércules CF (12)
?,(Sun) 15 Dec 1940 (50),Real Madrid CF (12),6-0,?,Real Zaragoza (12)
?,(Sun) 15 Dec 1940 (50),Real Oviedo (12),3-3,?,RCD Español (12)
?,(Sun) 22 Dec 1940 (51),Atlético Madrid (13),6-0,?,Real Murcia CF (13)
?,(Sun) 22 Dec 1940 (51),RCD Español (13),4-1,?,RC Celta Vigo (13)
?,(Sun) 22 Dec 1940 (51),Hércules CF (13),0-3,?,Real Madrid CF (13)
?,(Sun) 22 Dec 1940 (51),Sevilla FC (13),4-1,?,Real Oviedo (13)
?,(Sun) 22 Dec 1940 (51),Valencia CF (13),3-1,?,FC Barcelona (13)
?,(Sun) 22 Dec 1940 (51),Real Zaragoza (13),2-2,?,Athletic Club Bilbao (13)
?,(Sun) 29 Dec 1940 (52),Athletic Club Bilbao (14),4-0,?,Hércules CF (14)
?,(Sun) 29 Dec 1940 (52),FC Barcelona (14),2-0,?,Real Zaragoza (14)
?,(Sun) 29 Dec 1940 (52),RC Celta Vigo (14),3-1,?,Real Oviedo (14)
?,(Sun) 29 Dec 1940 (52),Real Murcia CF (14),3-1,?,RCD Español (14)
?,(Sun) 29 Dec 1940 (52),Real Madrid CF (14),1-4,?,Atlético Madrid (14)
?,(Sun) 29 Dec 1940 (52),Valencia CF (14),4-1,?,Sevilla FC (14)
?,(Sun) 5 Jan 1941 (0),RCD Español (15),3-2,?,Real Madrid CF (15)
?,(Sun) 5 Jan 1941 (0),Hércules CF (15),1-3,?,FC Barcelona (15)
?,(Sun) 5 Jan 1941 (0),Real Oviedo (15),2-1,?,Real Murcia CF (15)
?,(Sun) 5 Jan 1941 (0),Sevilla FC (15),3-0,?,RC Celta Vigo (15)
?,(Sun) 5 Jan 1941 (0),Real Zaragoza (15),1-2,?,Valencia CF (15)
?,(Sun) 5 Jan 1941 (0),Atlético Madrid (15),1-1,?,Athletic Club Bilbao (15)
?,(Sun) 19 Jan 1941 (2),Athletic Club Bilbao (16),6-2,?,RCD Español (16)
?,(Sun) 19 Jan 1941 (2),FC Barcelona (16),2-4,?,Atlético Madrid (16)
?,(Sun) 19 Jan 1941 (2),Real Murcia CF (16),3-0,?,RC Celta Vigo (16)
?,(Sun) 19 Jan 1941 (2),Valencia CF (16),6-0,?,Hércules CF (16)
?,(Sun) 19 Jan 1941 (2),Real Zaragoza (16),0-3,?,Sevilla FC (16)
?,(Sun) 19 Jan 1941 (2),Real Madrid CF (16),1-0,?,Real Oviedo (16)
?,(Sun) 26 Jan 1941 (3),Atlético Madrid (17),2-2,?,Valencia CF (17)
?,(Sun) 26 Jan 1941 (3),RC Celta Vigo (17),1-2,?,Real Madrid CF (17)
?,(Sun) 26 Jan 1941 (3),RCD Español (17),3-1,?,FC Barcelona (17)
?,(Sun) 26 Jan 1941 (3),Hércules CF (17),1-0,?,Real Zaragoza (17)
?,(Sun) 26 Jan 1941 (3),Real Oviedo (17),0-2,?,Athletic Club Bilbao (17)
?,(Sun) 26 Jan 1941 (3),Sevilla FC (17),3-2,?,Real Murcia CF (17)
?,(Sun) 2 Feb 1941 (4),Athletic Club Bilbao (18),4-1,?,RC Celta Vigo (18)
?,(Sun) 2 Feb 1941 (4),FC Barcelona (18),7-0,?,Real Oviedo (18)
?,(Sun) 2 Feb 1941 (4),Hércules CF (18),1-0,?,Sevilla FC (18)
?,(Sun) 2 Feb 1941 (4),Real Madrid CF (18),2-1,?,Real Murcia CF (18)
?,(Sun) 2 Feb 1941 (4),Valencia CF (18),3-0,?,RCD Español (18)
?,(Sun) 2 Feb 1941 (4),Real Zaragoza (18),1-1,?,Atlético Madrid (18)
?,(Sun) 9 Feb 1941 (5),Atlético Madrid (19),7-1,?,Hércules CF (19)
