Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 27 Aug 2010 (34),Real Valladolid CF (1),3-0,1-0,Villarreal CF B (1)
?,(Sat) 28 Aug 2010 (34),RC Celta Vigo (1),1-2,0-2,FC Barcelona B (1)
?,(Sat) 28 Aug 2010 (34),Elche CF (1),1-0,1-0,Recreativo Huelva (1)
?,(Sat) 28 Aug 2010 (34),Girona FC (1),4-2,2-1,CD Tenerife (1)
?,(Sat) 28 Aug 2010 (34),UD Las Palmas (1),3-2,2-2,Gimnàstic Tarragona (1)
?,(Sat) 28 Aug 2010 (34),SD Ponferradina (1),0-0,0-0,SD Huesca (1)
?,(Sat) 28 Aug 2010 (34),Xerez CD (1),1-4,1-1,FC Cartagena (1)
?,(Sun) 29 Aug 2010 (34),Albacete Balompié (1),1-1,0-1,AD Alcorcón (1)
?,(Sun) 29 Aug 2010 (34),Real Betis (1),4-1,2-1,Granada CF (1)
?,(Sun) 29 Aug 2010 (34),UD Salamanca (1),1-1,1-1,Córdoba CF (1)
?,(Sun) 29 Aug 2010 (34),Rayo Vallecano (1),3-2,2-1,CD Numancia (1)
?,(Sat) 4 Sep 2010 (35),FC Cartagena (2),0-1,0-0,Elche CF (2)
?,(Sat) 4 Sep 2010 (35),Córdoba CF (2),2-3,2-0,Rayo Vallecano (2)
?,(Sat) 4 Sep 2010 (35),Gimnàstic Tarragona (2),2-0,0-0,Girona FC (2)
?,(Sat) 4 Sep 2010 (35),SD Huesca (2),0-0,0-0,UD Las Palmas (2)
?,(Sat) 4 Sep 2010 (35),Recreativo Huelva (2),1-3,0-1,Real Betis (2)
?,(Sat) 4 Sep 2010 (35),Villarreal CF B (2),1-0,0-0,Albacete Balompié (2)
?,(Sun) 5 Sep 2010 (35),AD Alcorcón (2),2-0,2-0,SD Ponferradina (2)
?,(Sun) 5 Sep 2010 (35),FC Barcelona B (2),2-1,1-1,Xerez CD (2)
?,(Sun) 5 Sep 2010 (35),Granada CF (2),0-1,0-1,Real Valladolid CF (2)
?,(Sun) 5 Sep 2010 (35),CD Numancia (2),1-3,0-3,RC Celta Vigo (2)
?,(Sun) 5 Sep 2010 (35),CD Tenerife (2),1-2,1-0,UD Salamanca (2)
?,(Fri) 10 Sep 2010 (36),UD Salamanca (3),1-0,1-0,Gimnàstic Tarragona (3)
?,(Sat) 11 Sep 2010 (36),Albacete Balompié (3),2-1,2-0,Granada CF (3)
?,(Sat) 11 Sep 2010 (36),FC Cartagena (3),5-1,2-0,FC Barcelona B (3)
?,(Sat) 11 Sep 2010 (36),RC Celta Vigo (3),3-2,1-0,Córdoba CF (3)
?,(Sat) 11 Sep 2010 (36),Elche CF (3),0-2,0-0,Real Betis (3)
?,(Sat) 11 Sep 2010 (36),UD Las Palmas (3),4-1,1-0,AD Alcorcón (3)
?,(Sat) 11 Sep 2010 (36),SD Ponferradina (3),1-5,0-2,Villarreal CF B (3)
?,(Sat) 11 Sep 2010 (36),Rayo Vallecano (3),1-0,0-0,CD Tenerife (3)
?,(Sun) 12 Sep 2010 (36),Girona FC (3),3-1,2-0,SD Huesca (3)
