Date,Team 1,Team 2,FT,HT
2010-11-14,Valencia,Getafe,2-0,1-0
2010-11-14,Zaragoza,Sevilla,1-2,0-1
2010-11-20,Almeria,Barcelona,0-8,0-5
2010-11-20,Real Madrid,Ath Bilbao,5-1,2-1
2010-11-20,Villarreal,Valencia,1-1,0-1
2010-11-21,Espanol,Hercules,3-0,1-0
2010-11-21,La Coruna,Malaga,3-0,2-0
2010-11-21,Levante,Santander,3-1,3-0
2010-11-21,Osasuna,Sp Gijon,1-0,0-0
2010-11-21,Sevilla,Mallorca,1-2,0-1
2010-11-21,Sociedad,Ath Madrid,2-4,1-0
2010-11-22,Getafe,Zaragoza,1-1,0-1
2010-11-27,Ath Madrid,Espanol,2-3,1-1
2010-11-27,Sevilla,Getafe,1-3,1-0
2010-11-27,Zaragoza,Villarreal,0-3,0-2
2010-11-28,Ath Bilbao,Osasuna,1-0,0-0
2010-11-28,Hercules,Levante,3-1,1-1
2010-11-28,Mallorca,Malaga,2-0,0-0
2010-11-28,Santander,La Coruna,1-0,0-0
2010-11-28,Sp Gijon,Sociedad,1-3,1-2
2010-11-28,Valencia,Almeria,2-1,1-0
2010-11-29,Barcelona,Real Madrid,5-0,2-0
2010-12-04,Levante,Ath Madrid,2-0,1-0
2010-12-04,Osasuna,Barcelona,0-3,0-1
2010-12-04,Real Madrid,Valencia,2-0,0-0
2010-12-05,Almeria,Zaragoza,1-1,0-0
2010-12-05,Espanol,Sp Gijon,1-0,0-0
2010-12-05,Getafe,Mallorca,3-0,2-0
2010-12-05,Malaga,Santander,4-1,2-1
2010-12-05,Sociedad,Ath Bilbao,2-0,1-0
2010-12-05,Villarreal,Sevilla,1-0,1-0
2010-12-06,La Coruna,Hercules,1-0,0-0
2010-12-11,Ath Madrid,La Coruna,2-0,2-0
2010-12-11,Getafe,Villarreal,1-0,0-0
2010-12-11,Sevilla,Almeria,1-3,0-0
2010-12-12,Ath Bilbao,Espanol,2-1,0-1
2010-12-12,Barcelona,Sociedad,5-0,2-0
2010-12-12,Hercules,Malaga,4-1,0-1
2010-12-12,Mallorca,Santander,0-1,0-0
2010-12-12,Sp Gijon,Levante,1-1,0-0
2010-12-12,Zaragoza,Real Madrid,1-3,0-2
2010-12-13,Valencia,Osasuna,3-3,2-2
2010-12-18,Espanol,Barcelona,1-5,0-2
2010-12-18,La Coruna,Sp Gijon,1-1,1-0
2010-12-18,Levante,Ath Bilbao,1-2,1-1
2010-12-18,Sociedad,Valencia,1-2,1-1
2010-12-18,Villarreal,Mallorca,3-1,2-1
2010-12-19,Almeria,Getafe,2-3,2-1
2010-12-19,Malaga,Ath Madrid,0-3,0-1
2010-12-19,Osasuna,Zaragoza,0-0,0-0
2010-12-19,Real Madrid,Sevilla,1-0,0-0
2010-12-20,Santander,Hercules,0-0,0-0
2011-01-02,Ath Bilbao,La Coruna,1-2,0-1
2011-01-02,Barcelona,Levante,2-1,0-0
2011-01-02,Sevilla,Osasuna,1-0,1-0
2011-01-02,Sp Gijon,Malaga,1-2,1-1
2011-01-02,Valencia,Espanol,2-1,1-1
2011-01-03,Ath Madrid,Santander,0-0,0-0
2011-01-03,Getafe,Real Madrid,2-3,1-2
2011-01-03,Mallorca,Hercules,3-0,2-0
2011-01-03,Villarreal,Almeria,2-0,1-0
2011-01-03,Zaragoza,Sociedad,2-1,1-1
2011-01-08,La Coruna,Barcelona,0-4,0-1
2011-01-08,Malaga,Ath Bilbao,1-1,0-0
2011-01-08,Sociedad,Sevilla,2-3,2-1
2011-01-09,Espanol,Zaragoza,4-0,3-0
2011-01-09,Levante,Valencia,0-1,0-0
2011-01-09,Mallorca,Almeria,4-1,2-0
2011-01-09,Osasuna,Getafe,0-0,0-0
2011-01-09,Real Madrid,Villarreal,4-2,2-2
2011-01-09,Santander,Sp Gijon,1-1,1-0
2011-01-10,Hercules,Ath Madrid,4-1,4-0
2011-01-15,Ath Bilbao,Santander,2-1,2-0
2011-01-15,Getafe,Sociedad,0-4,0-2
2011-01-15,Sevilla,Espanol,1-2,0-1
2011-01-15,Sp Gijon,Hercules,2-0,2-0
2011-01-15,Villarreal,Osasuna,4-2,1-0
2011-01-15,Zaragoza,Levante,1-0,1-0
2011-01-16,Almeria,Real Madrid,1-1,0-0
2011-01-16,Barcelona,Malaga,4-1,3-0
2011-01-16,Valencia,La Coruna,2-0,0-0
2011-01-17,Ath Madrid,Mallorca,3-0,2-0
2011-01-22,Barcelona,Santander,3-0,2-0
2011-01-22,Sevilla,Levante,4-1,3-0
2011-01-22,Valencia,Malaga,4-3,1-2
2011-01-23,Almeria,Osasuna,3-2,2-1
2011-01-23,Getafe,Espanol,1-3,1-0
2011-01-23,Real Madrid,Mallorca,1-0,0-0
2011-01-23,Sp Gijon,Ath Madrid,1-0,0-0
2011-01-23,Villarreal,Sociedad,2-1,1-1
2011-01-23,Zaragoza,La Coruna,1-0,1-0
2011-01-24,Ath Bilbao,Hercules,3-0,1-0
2011-01-29,Hercules,Barcelona,0-3,0-1
2011-01-29,La Coruna,Sevilla,3-3,1-0
2011-01-29,Levante,Getafe,2-0,0-0
2011-01-29,Malaga,Zaragoza,1-2,1-1
2011-01-29,Mallorca,Sp Gijon,0-4,0-1
2011-01-29,Sociedad,Almeria,2-0,1-0
2011-01-30,Ath Madrid,Ath Bilbao,0-2,0-1
2011-01-30,Espanol,Villarreal,0-1,0-1
2011-01-30,Osasuna,Real Madrid,1-0,0-0
2011-01-31,Santander,Valencia,1-1,1-0
2011-02-05,Almeria,Espanol,3-2,3-1
2011-02-05,Ath Bilbao,Sp Gijon,3-0,2-0
2011-02-05,Barcelona,Ath Madrid,3-0,2-0
2011-02-05,Getafe,La Coruna,4-1,3-0
2011-02-05,Osasuna,Mallorca,1-1,1-1
2011-02-05,Villarreal,Levante,0-1,0-0
2011-02-05,Zaragoza,Santander,1-1,1-1
2011-02-06,Real Madrid,Sociedad,4-1,3-0
2011-02-06,Sevilla,Malaga,0-0,0-0
2011-02-06,Valencia,Hercules,2-0,1-0
2011-02-12,Ath Madrid,Valencia,1-2,1-1
2011-02-12,Santander,Sevilla,3-2,2-1
2011-02-12,Sp Gijon,Barcelona,1-1,1-0
2011-02-13,Espanol,Real Madrid,0-1,0-1
2011-02-13,Hercules,Zaragoza,2-1,0-1
2011-02-13,La Coruna,Villarreal,1-0,0-0
2011-02-13,Levante,Almeria,1-0,0-0
2011-02-13,Malaga,Getafe,2-2,0-2
2011-02-13,Sociedad,Osasuna,1-0,0-0
2011-02-14,Mallorca,Ath Bilbao,1-0,1-0
2011-02-19,Real Madrid,Levante,2-0,2-0
2011-02-19,Valencia,Sp Gijon,0-0,0-0
2011-02-19,Zaragoza,Ath Madrid,0-1,0-0
2011-02-20,Almeria,La Coruna,1-1,0-0
2011-02-20,Barcelona,Ath Bilbao,2-1,1-0
2011-02-20,Getafe,Santander,0-1,0-0
2011-02-20,Osasuna,Espanol,4-0,1-0
2011-02-20,Sevilla,Hercules,1-0,1-0
2011-02-20,Villarreal,Malaga,1-1,1-0
2011-02-21,Sociedad,Mallorca,1-0,0-0
2011-02-26,Ath Madrid,Sevilla,2-2,0-1
2011-02-26,Espanol,Sociedad,4-1,1-1
2011-02-26,La Coruna,Real Madrid,0-0,0-0
2011-02-26,Mallorca,Barcelona,0-3,0-1
2011-02-26,Sp Gijon,Zaragoza,0-0,0-0
2011-02-27,Ath Bilbao,Valencia,1-2,1-0
2011-02-27,Hercules,Getafe,0-0,0-0
2011-02-27,Levante,Osasuna,2-1,1-1
2011-02-27,Santander,Villarreal,2-2,1-0
2011-02-28,Malaga,Almeria,3-1,0-1
2011-03-01,Espanol,Mallorca,1-2,1-0
2011-03-01,Sevilla,Sp Gijon,3-0,2-0
2011-03-02,Getafe,Ath Madrid,1-1,1-0
2011-03-02,Osasuna,La Coruna,0-0,0-0
2011-03-02,Sociedad,Levante,1-1,0-0
2011-03-02,Valencia,Barcelona,0-1,0-0
2011-03-02,Villarreal,Hercules,1-0,1-0
2011-03-02,Zaragoza,Ath Bilbao,2-1,0-1
2011-03-03,Almeria,Santander,1-1,0-1
2011-03-03,Real Madrid,Malaga,7-0,3-0
2011-03-05,Ath Madrid,Villarreal,3-1,1-1
2011-03-05,Barcelona,Zaragoza,1-0,1-0
2011-03-05,Mallorca,Valencia,1-2,1-1
2011-03-06,Ath Bilbao,Sevilla,2-0,0-0
2011-03-06,Hercules,Almeria,1-2,0-0
2011-03-06,Levante,Espanol,1-0,1-0
2011-03-06,Malaga,Osasuna,0-1,0-0
2011-03-06,Santander,Real Madrid,1-3,0-2
2011-03-06,Sp Gijon,Getafe,2-0,2-0
2011-03-07,La Coruna,Sociedad,2-1,1-0
2011-03-12,Almeria,Ath Madrid,2-2,0-1
2011-03-12,Real Madrid,Hercules,2-0,1-0
2011-03-12,Zaragoza,Valencia,4-0,2-0
2011-03-13,Espanol,La Coruna,2-0,0-0
2011-03-13,Levante,Mallorca,1-1,1-0
2011-03-13,Osasuna,Santander,3-1,2-0
2011-03-13,Sevilla,Barcelona,1-1,0-1
2011-03-13,Sociedad,Malaga,0-2,0-1
2011-03-13,Villarreal,Sp Gijon,1-1,1-0
2011-03-14,Getafe,Ath Bilbao,2-2,0-0
2011-03-19,Ath Madrid,Real Madrid,1-2,0-2
2011-03-19,Barcelona,Getafe,2-1,1-0
2011-03-19,Mallorca,Zaragoza,1-0,0-0
2011-03-20,Ath Bilbao,Villarreal,0-1,0-0
2011-03-20,Hercules,Osasuna,0-4,0-2
2011-03-20,La Coruna,Levante,0-1,0-0
2011-03-20,Malaga,Espanol,2-0,2-0
2011-03-20,Santander,Sociedad,2-1,1-0
2011-03-20,Sp Gijon,Almeria,1-0,1-0
2011-03-20,Valencia,Sevilla,0-1,0-0
2011-04-02,Getafe,Valencia,2-4,1-0
2011-04-02,Real Madrid,Sp Gijon,0-1,0-0
2011-04-02,Villarreal,Barcelona,0-1,0-0
2011-04-03,Espanol,Santander,1-2,1-0
2011-04-03,La Coruna,Mallorca,2-1,0-1
2011-04-03,Levante,Malaga,3-1,2-0
2011-04-03,Osasuna,Ath Madrid,2-3,1-1
2011-04-03,Sevilla,Zaragoza,3-1,1-0
2011-04-03,Sociedad,Hercules,1-3,0-0
2011-04-04,Almeria,Ath Bilbao,1-3,1-1
2011-04-09,Ath Bilbao,Real Madrid,0-3,0-1
2011-04-09,Barcelona,Almeria,3-1,0-0
2011-04-09,Mallorca,Sevilla,2-2,2-1
2011-04-10,Ath Madrid,Sociedad,3-0,2-0
2011-04-10,Hercules,Espanol,0-0,0-0
2011-04-10,Malaga,La Coruna,0-0,0-0
2011-04-10,Santander,Levante,1-1,1-0
2011-04-10,Sp Gijon,Osasuna,1-0,0-0
2011-04-10,Valencia,Villarreal,5-0,1-0
2011-04-11,Zaragoza,Getafe,2-1,2-1
2011-04-16,Almeria,Valencia,0-3,0-0
2011-04-16,Getafe,Sevilla,1-0,0-0
2011-04-16,Malaga,Mallorca,3-0,2-0
2011-04-16,Real Madrid,Barcelona,1-1,0-0
2011-04-17,Espanol,Ath Madrid,2-2,1-1
2011-04-17,La Coruna,Santander,2-0,1-0
2011-04-17,Levante,Hercules,2-1,2-0
2011-04-17,Osasuna,Ath Bilbao,1-2,0-0
2011-04-17,Sociedad,Sp Gijon,2-1,1-0
2011-04-18,Villarreal,Zaragoza,1-0,0-0
2011-04-23,Ath Bilbao,Sociedad,2-1,2-1
2011-04-23,Barcelona,Osasuna,2-0,1-0
2011-04-23,Valencia,Real Madrid,3-6,0-4
2011-04-24,Ath Madrid,Levante,4-1,1-1
2011-04-24,Hercules,La Coruna,1-0,0-0
2011-04-24,Mallorca,Getafe,2-0,1-0
2011-04-24,Santander,Malaga,1-2,0-2
2011-04-24,Sevilla,Villarreal,3-2,2-0
2011-04-24,Sp Gijon,Espanol,1-0,0-0
2011-04-25,Zaragoza,Almeria,1-0,0-0
2011-04-30,La Coruna,Ath Madrid,0-1,0-0
2011-04-30,Real Madrid,Zaragoza,2-3,0-1
2011-04-30,Sociedad,Barcelona,2-1,0-1
2011-05-01,Almeria,Sevilla,0-1,0-0
2011-05-01,Levante,Sp Gijon,0-0,0-0
2011-05-01,Malaga,Hercules,3-1,1-1
2011-05-01,Osasuna,Valencia,1-0,0-0
2011-05-01,Santander,Mallorca,2-0,2-0
2011-05-01,Villarreal,Getafe,2-1,0-1
2011-05-02,Espanol,Ath Bilbao,2-1,1-1
2011-05-07,Ath Bilbao,Levante,3-2,1-0
2011-05-07,Ath Madrid,Malaga,0-3,0-2
2011-05-07,Getafe,Almeria,2-0,1-0
2011-05-07,Hercules,Santander,2-3,2-3
2011-05-07,Sevilla,Real Madrid,2-6,0-3
2011-05-07,Sp Gijon,La Coruna,2-2,1-2
2011-05-07,Valencia,Sociedad,3-0,3-0
2011-05-08,Barcelona,Espanol,2-0,1-0
2011-05-08,Mallorca,Villarreal,0-0,0-0
2011-05-08,Zaragoza,Osasuna,1-3,1-0
2011-05-10,La Coruna,Ath Bilbao,2-1,1-1
2011-05-10,Malaga,Sp Gijon,2-0,1-0
2011-05-10,Real Madrid,Getafe,4-0,1-0
2011-05-10,Santander,Ath Madrid,2-1,1-1
2011-05-11,Almeria,Villarreal,0-0,0-0
2011-05-11,Espanol,Valencia,2-2,1-2
2011-05-11,Hercules,Mallorca,2-2,2-0
2011-05-11,Levante,Barcelona,1-1,1-1
2011-05-11,Osasuna,Sevilla,3-2,0-2
2011-05-11,Sociedad,Zaragoza,2-1,1-0
2011-05-15,Almeria,Mallorca,3-1,3-1
2011-05-15,Ath Bilbao,Malaga,1-1,0-1
2011-05-15,Ath Madrid,Hercules,2-1,1-0
2011-05-15,Barcelona,La Coruna,0-0,0-0
2011-05-15,Getafe,Osasuna,2-0,0-0
2011-05-15,Sevilla,Sociedad,3-1,0-0
2011-05-15,Sp Gijon,Santander,2-1,1-1
2011-05-15,Valencia,Levante,0-0,0-0
2011-05-15,Villarreal,Real Madrid,1-3,0-2
2011-05-15,Zaragoza,Espanol,1-0,0-0
2011-05-21,Espanol,Sevilla,2-3,0-2
2011-05-21,Hercules,Sp Gijon,0-0,0-0
2011-05-21,La Coruna,Valencia,0-2,0-1
2011-05-21,Levante,Zaragoza,1-2,0-1
2011-05-21,Malaga,Barcelona,1-3,1-1
2011-05-21,Mallorca,Ath Madrid,3-4,0-2
2011-05-21,Osasuna,Villarreal,1-0,1-0
2011-05-21,Real Madrid,Almeria,8-1,2-1
2011-05-21,Santander,Ath Bilbao,1-2,0-2
2011-05-21,Sociedad,Getafe,1-1,0-1
