Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 24 Sep 1944 (38),Athletic Club Bilbao (1),1-3,?,CD Castellón (1)
?,(Sun) 24 Sep 1944 (38),Atlético Madrid (1),1-1,?,FC Barcelona (1)
?,(Sun) 24 Sep 1944 (38),RCD La Coruña (1),3-1,?,Real Murcia CF (1)
?,(Sun) 24 Sep 1944 (38),RCD Español (1),0-0,?,Real Sporting (1)
?,(Sun) 24 Sep 1944 (38),Real Oviedo (1),4-0,?,Real Madrid CF (1)
?,(Sun) 24 Sep 1944 (38),Sevilla FC (1),4-1,?,Granada CF (1)
?,(Sun) 24 Sep 1944 (38),Valencia CF (1),1-1,?,CE Sabadell (1)
?,(Sun) 1 Oct 1944 (39),FC Barcelona (2),0-1,?,Real Oviedo (2)
?,(Sun) 1 Oct 1944 (39),CD Castellón (2),2-2,?,Sevilla FC (2)
?,(Sun) 1 Oct 1944 (39),Real Sporting (2),3-3,?,RCD La Coruña (2)
?,(Sun) 1 Oct 1944 (39),Granada CF (2),2-1,?,Atlético Madrid (2)
?,(Sun) 1 Oct 1944 (39),Real Murcia CF (2),2-1,?,Valencia CF (2)
?,(Sun) 1 Oct 1944 (39),Real Madrid CF (2),3-0,?,RCD Español (2)
?,(Sun) 1 Oct 1944 (39),CE Sabadell (2),1-2,?,Athletic Club Bilbao (2)
?,(Sun) 8 Oct 1944 (40),Athletic Club Bilbao (3),5-1,?,Real Murcia CF (3)
?,(Sun) 8 Oct 1944 (40),Atlético Madrid (3),4-0,?,CD Castellón (3)
?,(Sun) 8 Oct 1944 (40),FC Barcelona (3),4-2,?,Granada CF (3)
?,(Sun) 8 Oct 1944 (40),RCD La Coruña (3),2-2,?,Real Madrid CF (3)
?,(Sun) 8 Oct 1944 (40),Real Oviedo (3),1-0,?,RCD Español (3)
?,(Sun) 8 Oct 1944 (40),Sevilla FC (3),4-0,?,CE Sabadell (3)
?,(Sun) 8 Oct 1944 (40),Valencia CF (3),4-1,?,Real Sporting (3)
?,(Sun) 15 Oct 1944 (41),CD Castellón (4),0-1,?,FC Barcelona (4)
?,(Sun) 15 Oct 1944 (41),RCD Español (4),7-1,?,RCD La Coruña (4)
?,(Sun) 15 Oct 1944 (41),Real Sporting (4),0-2,?,Athletic Club Bilbao (4)
?,(Sun) 15 Oct 1944 (41),Granada CF (4),5-1,?,Real Oviedo (4)
?,(Sun) 15 Oct 1944 (41),Real Murcia CF (4),3-1,?,Sevilla FC (4)
?,(Sun) 15 Oct 1944 (41),Real Madrid CF (4),1-1,?,Valencia CF (4)
?,(Sun) 15 Oct 1944 (41),CE Sabadell (4),0-1,?,Atlético Madrid (4)
?,(Sun) 22 Oct 1944 (42),Athletic Club Bilbao (5),2-1,?,Real Madrid CF (5)
?,(Sun) 22 Oct 1944 (42),Atlético Madrid (5),4-3,?,Real Murcia CF (5)
?,(Sun) 22 Oct 1944 (42),FC Barcelona (5),2-1,?,CE Sabadell (5)
?,(Sun) 22 Oct 1944 (42),Granada CF (5),0-2,?,CD Castellón (5)
?,(Sun) 22 Oct 1944 (42),Real Oviedo (5),2-2,?,RCD La Coruña (5)
?,(Sun) 22 Oct 1944 (42),Sevilla FC (5),6-0,?,Real Sporting (5)
?,(Sun) 22 Oct 1944 (42),Valencia CF (5),2-0,?,RCD Español (5)
?,(Sun) 29 Oct 1944 (43),CD Castellón (6),5-3,?,Real Oviedo (6)
?,(Sun) 29 Oct 1944 (43),RCD La Coruña (6),2-3,?,Valencia CF (6)
?,(Sun) 29 Oct 1944 (43),RCD Español (6),2-3,?,Athletic Club Bilbao (6)
?,(Sun) 29 Oct 1944 (43),Real Sporting (6),2-0,?,Atlético Madrid (6)
?,(Sun) 29 Oct 1944 (43),Real Murcia CF (6),1-1,?,FC Barcelona (6)
?,(Sun) 29 Oct 1944 (43),Real Madrid CF (6),5-0,?,Sevilla FC (6)
?,(Sun) 29 Oct 1944 (43),CE Sabadell (6),3-2,?,Granada CF (6)
?,(Sun) 5 Nov 1944 (44),Athletic Club Bilbao (7),5-2,?,RCD La Coruña (7)
?,(Sun) 5 Nov 1944 (44),Atlético Madrid (7),0-1,?,Real Madrid CF (7)
?,(Sun) 5 Nov 1944 (44),FC Barcelona (7),2-0,?,Real Sporting (7)
?,(Sun) 5 Nov 1944 (44),CD Castellón (7),8-0,?,CE Sabadell (7)
?,(Sun) 5 Nov 1944 (44),Granada CF (7),1-1,?,Real Murcia CF (7)
?,(Sun) 5 Nov 1944 (44),Real Oviedo (7),2-0,?,Valencia CF (7)
?,(Sun) 5 Nov 1944 (44),Sevilla FC (7),1-1,?,RCD Español (7)
?,(Sun) 12 Nov 1944 (45),RCD La Coruña (8),1-0,?,Sevilla FC (8)
?,(Sun) 12 Nov 1944 (45),RCD Español (8),0-3,?,Atlético Madrid (8)
?,(Sun) 12 Nov 1944 (45),Real Sporting (8),3-1,?,Granada CF (8)
?,(Sun) 12 Nov 1944 (45),Real Murcia CF (8),2-0,?,CD Castellón (8)
?,(Sun) 12 Nov 1944 (45),Real Madrid CF (8),1-0,?,FC Barcelona (8)
?,(Sun) 12 Nov 1944 (45),CE Sabadell (8),0-0,?,Real Oviedo (8)
?,(Sun) 12 Nov 1944 (45),Valencia CF (8),3-0,?,Athletic Club Bilbao (8)
?,(Sun) 19 Nov 1944 (46),Atlético Madrid (9),1-1,?,RCD La Coruña (9)
?,(Sun) 19 Nov 1944 (46),FC Barcelona (9),1-0,?,RCD Español (9)
?,(Sun) 19 Nov 1944 (46),CD Castellón (9),3-0,?,Real Sporting (9)
?,(Sun) 19 Nov 1944 (46),Granada CF (9),0-1,?,Real Madrid CF (9)
?,(Sun) 19 Nov 1944 (46),Real Oviedo (9),2-0,?,Athletic Club Bilbao (9)
?,(Sun) 19 Nov 1944 (46),CE Sabadell (9),4-0,?,Real Murcia CF (9)
?,(Sun) 19 Nov 1944 (46),Sevilla FC (9),3-2,?,Valencia CF (9)
?,(Sun) 26 Nov 1944 (47),Athletic Club Bilbao (10),4-0,?,Sevilla FC (10)
?,(Sun) 26 Nov 1944 (47),RCD La Coruña (10),1-2,?,FC Barcelona (10)
?,(Sun) 26 Nov 1944 (47),RCD Español (10),7-2,?,Granada CF (10)
?,(Sun) 26 Nov 1944 (47),Real Sporting (10),1-0,?,CE Sabadell (10)
?,(Sun) 26 Nov 1944 (47),Real Murcia CF (10),5-1,?,Real Oviedo (10)
?,(Sun) 26 Nov 1944 (47),Real Madrid CF (10),2-1,?,CD Castellón (10)
?,(Sun) 26 Nov 1944 (47),Valencia CF (10),5-0,?,Atlético Madrid (10)
?,(Sun) 3 Dec 1944 (48),Atlético Madrid (11),1-0,?,Athletic Club Bilbao (11)
