Date,Team 1,Team 2,FT,HT
2006-09-17,Almeria,Cadiz,2-1,1-0
2006-09-17,Murcia,Castellon,2-1,0-0
2006-09-17,Tenerife,Hercules,3-2,1-0
2006-09-17,Valladolid,Poli Ejido,0-1,0-1
2006-09-17,Xerez,Salamanca,5-0,2-0
2006-09-23,Alaves,Tenerife,0-0,0-0
2006-09-23,Hercules,Murcia,0-1,0-1
2006-09-23,Salamanca,Cadiz,2-0,1-0
2006-09-24,Albacete,Vecindario,3-2,2-1
2006-09-24,Castellon,Almeria,1-1,0-0
2006-09-24,Ciudad de Murcia,Ponferradina,1-1,1-1
2006-09-24,Las Palmas,Elche,2-2,2-0
2006-09-24,Numancia,Real Madrid B,0-1,0-1
2006-09-24,Poli Ejido,Lorca,1-1,0-1
2006-09-24,Sp Gijon,Malaga,1-3,1-0
2006-09-24,Xerez,Valladolid,1-1,1-0
2006-09-30,Cadiz,Castellon,0-2,0-2
2006-09-30,Malaga,Las Palmas,3-1,1-1
2006-09-30,Murcia,Alaves,1-0,0-0
2006-09-30,Vecindario,Numancia,1-5,0-4
2006-10-01,Almeria,Hercules,3-0,0-0
2006-10-01,Elche,Ciudad de Murcia,1-2,0-1
2006-10-01,Lorca,Xerez,2-1,0-1
2006-10-01,Ponferradina,Poli Ejido,2-0,1-0
2006-10-01,Real Madrid B,Sp Gijon,0-3,0-1
2006-10-01,Tenerife,Albacete,1-0,0-0
2006-10-01,Valladolid,Salamanca,2-3,1-2
2006-10-07,Numancia,Tenerife,0-1,0-1
2006-10-07,Poli Ejido,Elche,2-1,0-1
2006-10-07,Sp Gijon,Vecindario,1-0,0-0
2006-10-07,Valladolid,Lorca,1-0,1-0
2006-10-08,Alaves,Almeria,1-0,0-0
2006-10-08,Albacete,Murcia,0-0,0-0
2006-10-08,Ciudad de Murcia,Malaga,2-0,2-0
2006-10-08,Hercules,Cadiz,0-1,0-1
2006-10-08,Las Palmas,Real Madrid B,2-1,1-1
2006-10-08,Salamanca,Castellon,1-2,0-1
2006-10-08,Xerez,Ponferradina,3-1,1-0
2006-10-14,Castellon,Hercules,0-0,0-0
2006-10-14,Malaga,Poli Ejido,1-1,0-0
2006-10-14,Real Madrid B,Ciudad de Murcia,2-1,0-1
2006-10-14,Vecindario,Las Palmas,1-0,1-0
2006-10-15,Almeria,Albacete,2-1,2-0
2006-10-15,Cadiz,Alaves,1-1,1-0
2006-10-15,Elche,Xerez,1-1,0-0
2006-10-15,Lorca,Salamanca,0-2,0-1
2006-10-15,Murcia,Numancia,3-0,1-0
2006-10-15,Ponferradina,Valladolid,2-2,1-1
2006-10-15,Tenerife,Sp Gijon,0-4,0-3
2006-10-21,Alaves,Castellon,2-0,0-0
2006-10-21,Ciudad de Murcia,Vecindario,2-0,1-0
2006-10-21,Las Palmas,Tenerife,0-0,0-0
2006-10-21,Lorca,Ponferradina,1-0,0-0
2006-10-21,Valladolid,Elche,1-0,0-0
2006-10-22,Albacete,Cadiz,4-1,3-1
2006-10-22,Numancia,Almeria,1-1,1-1
2006-10-22,Poli Ejido,Real Madrid B,0-0,0-0
2006-10-22,Salamanca,Hercules,2-2,1-1
2006-10-22,Sp Gijon,Murcia,0-1,0-1
2006-10-22,Xerez,Malaga,1-0,0-0
2006-10-28,Almeria,Sp Gijon,2-0,1-0
2006-10-28,Castellon,Albacete,0-0,0-0
2006-10-28,Hercules,Alaves,3-1,0-1
2006-10-28,Real Madrid B,Xerez,1-1,1-0
2006-10-28,Tenerife,Ciudad de Murcia,1-0,0-0
2006-10-28,Vecindario,Poli Ejido,0-4,0-2
2006-10-29,Cadiz,Numancia,1-0,1-0
2006-10-29,Elche,Lorca,0-2,0-1
2006-10-29,Malaga,Valladolid,0-1,0-0
2006-10-29,Murcia,Las Palmas,3-1,2-1
2006-10-29,Ponferradina,Salamanca,1-2,0-1
2006-11-04,Albacete,Hercules,0-1,0-0
2006-11-04,Las Palmas,Almeria,3-1,1-0
2006-11-04,Lorca,Malaga,2-2,2-2
2006-11-04,Sp Gijon,Cadiz,5-4,3-3
2006-11-04,Xerez,Vecindario,1-0,1-0
2006-11-05,Ciudad de Murcia,Murcia,1-1,1-1
2006-11-05,Numancia,Castellon,2-1,2-1
2006-11-05,Poli Ejido,Tenerife,4-2,2-1
2006-11-05,Ponferradina,Elche,1-1,1-0
2006-11-05,Salamanca,Alaves,3-0,1-0
2006-11-05,Valladolid,Real Madrid B,4-0,0-0
2006-11-11,Cadiz,Las Palmas,0-0,0-0
2006-11-11,Elche,Salamanca,1-1,1-1
2006-11-11,Hercules,Numancia,2-0,1-0
2006-11-11,Murcia,Poli Ejido,0-1,0-0
2006-11-11,Real Madrid B,Lorca,2-0,0-0
2006-11-12,Alaves,Albacete,1-1,0-1
2006-11-12,Almeria,Ciudad de Murcia,3-1,1-0
2006-11-12,Castellon,Sp Gijon,0-3,0-1
2006-11-12,Malaga,Ponferradina,1-1,1-0
2006-11-12,Tenerife,Xerez,0-2,0-1
2006-11-12,Vecindario,Valladolid,1-2,1-1
2006-11-18,Ciudad de Murcia,Cadiz,1-1,0-1
2006-11-18,Las Palmas,Castellon,1-0,0-0
2006-11-18,Poli Ejido,Almeria,1-2,1-1
2006-11-18,Salamanca,Albacete,4-1,1-1
2006-11-18,Sp Gijon,Hercules,1-0,1-0
2006-11-19,Elche,Malaga,2-1,0-0
2006-11-19,Lorca,Vecindario,1-1,0-0
2006-11-19,Numancia,Alaves,1-1,0-1
2006-11-19,Ponferradina,Real Madrid B,0-3,0-1
2006-11-19,Valladolid,Tenerife,1-0,1-0
2006-11-19,Xerez,Murcia,1-1,0-0
2006-11-25,Alaves,Sp Gijon,0-0,0-0
2006-11-25,Albacete,Numancia,1-3,0-2
2006-11-25,Almeria,Xerez,1-1,1-0
2006-11-25,Castellon,Ciudad de Murcia,2-0,0-0
2006-11-25,Real Madrid B,Elche,0-2,0-1
2006-11-25,Vecindario,Ponferradina,1-0,0-0
2006-11-26,Cadiz,Poli Ejido,0-0,0-0
2006-11-26,Hercules,Las Palmas,1-1,1-1
2006-11-26,Malaga,Salamanca,1-0,0-0
2006-11-26,Murcia,Valladolid,1-4,1-2
2006-11-26,Tenerife,Lorca,1-1,1-0
2006-12-02,Elche,Vecindario,2-1,1-1
2006-12-02,Las Palmas,Alaves,6-1,2-0
2006-12-02,Lorca,Murcia,1-1,1-0
2006-12-02,Malaga,Real Madrid B,3-3,3-2
2006-12-02,Ponferradina,Tenerife,1-0,1-0
2006-12-03,Ciudad de Murcia,Hercules,2-1,0-1
2006-12-03,Poli Ejido,Castellon,0-2,0-1
2006-12-03,Salamanca,Numancia,0-0,0-0
2006-12-03,Sp Gijon,Albacete,0-1,0-0
2006-12-03,Valladolid,Almeria,2-2,1-0
2006-12-03,Xerez,Cadiz,1-4,1-1
2006-12-09,Alaves,Ciudad de Murcia,1-0,1-0
2006-12-09,Almeria,Lorca,4-0,0-0
2006-12-09,Castellon,Xerez,1-0,1-0
2006-12-09,Hercules,Poli Ejido,1-0,0-0
2006-12-09,Numancia,Sp Gijon,2-0,0-0
2006-12-09,Vecindario,Malaga,1-1,0-0
2006-12-10,Albacete,Las Palmas,1-1,0-0
2006-12-10,Cadiz,Valladolid,0-0,0-0
2006-12-10,Murcia,Ponferradina,1-1,0-1
2006-12-10,Real Madrid B,Salamanca,2-1,0-1
2006-12-10,Tenerife,Elche,2-0,1-0
2006-12-16,Ciudad de Murcia,Albacete,2-1,0-1
2006-12-16,Elche,Murcia,1-1,0-0
2006-12-16,Las Palmas,Numancia,1-1,1-0
2006-12-16,Malaga,Tenerife,1-0,1-0
2006-12-16,Poli Ejido,Alaves,5-2,3-1
2006-12-16,Ponferradina,Almeria,0-1,0-0
2006-12-16,Real Madrid B,Vecindario,3-2,3-0
2006-12-16,Valladolid,Castellon,1-0,1-0
2006-12-17,Lorca,Cadiz,1-2,0-1
2006-12-17,Salamanca,Sp Gijon,0-1,0-0
2006-12-17,Xerez,Hercules,0-2,0-1
2006-12-20,Albacete,Poli Ejido,1-1,1-0
2006-12-20,Almeria,Elche,2-0,2-0
2006-12-20,Cadiz,Ponferradina,0-0,0-0
2006-12-20,Castellon,Lorca,2-1,1-1
2006-12-20,Murcia,Malaga,3-2,3-0
2006-12-20,Numancia,Ciudad de Murcia,2-1,0-0
2006-12-20,Tenerife,Real Madrid B,3-2,3-0
2006-12-20,Vecindario,Salamanca,0-3,0-3
2006-12-21,Alaves,Xerez,1-0,0-0
2006-12-21,Hercules,Valladolid,2-2,1-2
2006-12-21,Sp Gijon,Las Palmas,2-0,0-0
2007-01-06,Lorca,Hercules,0-1,0-1
2007-01-06,Malaga,Almeria,2-1,1-1
2007-01-06,Vecindario,Tenerife,2-1,0-0
2007-01-06,Xerez,Albacete,0-1,0-1
2007-01-07,Ciudad de Murcia,Sp Gijon,3-1,1-1
2007-01-07,Elche,Cadiz,1-1,1-1
2007-01-07,Poli Ejido,Numancia,0-0,0-0
2007-01-07,Ponferradina,Castellon,1-0,0-0
2007-01-07,Real Madrid B,Murcia,0-2,0-0
2007-01-07,Salamanca,Las Palmas,2-2,2-2
2007-01-07,Valladolid,Alaves,1-0,1-0
2007-01-13,Alaves,Lorca,3-1,1-0
2007-01-13,Albacete,Valladolid,0-2,0-0
2007-01-13,Castellon,Elche,1-2,1-0
2007-01-13,Las Palmas,Ciudad de Murcia,0-1,0-0
2007-01-13,Sp Gijon,Poli Ejido,0-1,0-0
2007-01-14,Almeria,Real Madrid B,1-0,0-0
2007-01-14,Cadiz,Malaga,1-0,0-0
2007-01-14,Hercules,Ponferradina,3-0,2-0
2007-01-14,Murcia,Vecindario,4-3,1-1
2007-01-14,Numancia,Xerez,1-0,1-0
2007-01-14,Salamanca,Tenerife,0-0,0-0
2007-01-20,Elche,Hercules,2-0,1-0
2007-01-20,Real Madrid B,Cadiz,0-1,0-1
2007-01-20,Tenerife,Murcia,1-1,0-0
2007-01-21,Ciudad de Murcia,Salamanca,1-0,0-0
2007-01-21,Lorca,Albacete,3-0,1-0
2007-01-21,Malaga,Castellon,0-0,0-0
2007-01-21,Poli Ejido,Las Palmas,1-1,0-1
2007-01-21,Ponferradina,Alaves,0-2,0-1
2007-01-21,Valladolid,Numancia,2-0,1-0
2007-01-21,Vecindario,Almeria,0-1,0-1
2007-01-21,Xerez,Sp Gijon,3-1,1-1
2007-01-27,Lorca,Numancia,1-1,0-1
2007-01-27,Ponferradina,Albacete,4-3,4-1
2007-01-27,Real Madrid B,Castellon,1-1,1-0
2007-01-27,Valladolid,Sp Gijon,1-0,1-0
2007-01-27,Xerez,Las Palmas,0-0,0-0
2007-01-28,Elche,Alaves,1-0,1-0
2007-01-28,Malaga,Hercules,0-0,0-0
2007-01-28,Murcia,Salamanca,1-0,0-0
2007-01-28,Poli Ejido,Ciudad de Murcia,2-0,2-0
2007-01-28,Tenerife,Almeria,2-1,2-1
2007-01-28,Vecindario,Cadiz,1-2,1-0
2007-02-03,Alaves,Malaga,0-1,0-0
2007-02-03,Albacete,Elche,0-0,0-0
2007-02-03,Cadiz,Tenerife,1-0,1-0
2007-02-03,Ciudad de Murcia,Xerez,1-0,0-0
2007-02-03,Hercules,Real Madrid B,0-3,0-0
2007-02-03,Las Palmas,Valladolid,2-2,2-2
2007-02-04,Almeria,Murcia,2-1,0-0
2007-02-04,Castellon,Vecindario,0-0,0-0
2007-02-04,Numancia,Ponferradina,1-0,1-0
2007-02-04,Salamanca,Poli Ejido,0-0,0-0
2007-02-04,Sp Gijon,Lorca,0-1,0-0
2007-02-10,Murcia,Cadiz,1-0,1-0
2007-02-10,Ponferradina,Sp Gijon,0-3,0-1
2007-02-10,Real Madrid B,Alaves,1-1,0-1
2007-02-11,Almeria,Salamanca,3-1,1-0
2007-02-11,Elche,Numancia,1-2,0-1
2007-02-11,Lorca,Las Palmas,0-1,0-0
2007-02-11,Malaga,Albacete,0-3,0-3
2007-02-11,Tenerife,Castellon,2-0,1-0
2007-02-11,Valladolid,Ciudad de Murcia,1-0,1-0
2007-02-11,Vecindario,Hercules,1-1,0-0
2007-02-11,Xerez,Poli Ejido,2-1,0-0
2007-02-17,Albacete,Real Madrid B,1-0,0-0
2007-02-17,Cadiz,Almeria,2-2,1-1
2007-02-17,Ciudad de Murcia,Lorca,2-1,1-0
2007-02-17,Hercules,Tenerife,3-1,0-1
2007-02-18,Alaves,Vecindario,5-1,1-1
2007-02-18,Castellon,Murcia,0-1,0-0
2007-02-18,Las Palmas,Ponferradina,0-0,0-0
2007-02-18,Numancia,Malaga,2-0,1-0
2007-02-18,Poli Ejido,Valladolid,2-3,2-0
2007-02-18,Salamanca,Xerez,1-0,1-0
2007-02-18,Sp Gijon,Elche,0-0,0-0
2007-02-24,Almeria,Castellon,2-1,0-1
2007-02-24,Cadiz,Salamanca,2-0,2-0
2007-02-24,Real Madrid B,Numancia,0-0,0-0
2007-02-24,Tenerife,Alaves,1-2,0-1
2007-02-25,Elche,Las Palmas,2-1,1-1
2007-02-25,Lorca,Poli Ejido,1-3,1-1
2007-02-25,Malaga,Sp Gijon,1-1,1-1
2007-02-25,Murcia,Hercules,3-1,1-0
2007-02-25,Ponferradina,Ciudad de Murcia,1-0,1-0
2007-02-25,Valladolid,Xerez,1-1,1-0
2007-02-25,Vecindario,Albacete,1-0,1-0
2007-03-03,Alaves,Murcia,1-1,1-1
2007-03-03,Albacete,Tenerife,2-0,1-0
2007-03-03,Castellon,Cadiz,2-0,1-0
2007-03-03,Las Palmas,Malaga,2-1,0-1
2007-03-04,Ciudad de Murcia,Elche,1-1,1-1
2007-03-04,Hercules,Almeria,0-2,0-0
2007-03-04,Numancia,Vecindario,3-0,2-0
2007-03-04,Poli Ejido,Ponferradina,1-1,1-1
2007-03-04,Salamanca,Valladolid,1-1,0-0
2007-03-04,Sp Gijon,Real Madrid B,0-1,0-0
2007-03-04,Xerez,Lorca,1-0,1-0
2007-03-10,Elche,Poli Ejido,2-0,2-0
2007-03-10,Real Madrid B,Las Palmas,0-3,0-0
2007-03-10,Vecindario,Sp Gijon,0-2,0-1
2007-03-11,Almeria,Alaves,2-2,1-0
2007-03-11,Cadiz,Hercules,1-1,1-0
2007-03-11,Castellon,Salamanca,1-2,1-1
2007-03-11,Lorca,Valladolid,0-2,0-0
2007-03-11,Malaga,Ciudad de Murcia,0-0,0-0
2007-03-11,Murcia,Albacete,0-1,0-0
2007-03-11,Ponferradina,Xerez,1-1,0-1
2007-03-11,Tenerife,Numancia,1-0,0-0
2007-03-17,Albacete,Almeria,1-1,0-1
2007-03-17,Ciudad de Murcia,Real Madrid B,0-0,0-0
2007-03-17,Hercules,Castellon,2-2,1-1
2007-03-17,Las Palmas,Vecindario,3-1,2-0
2007-03-18,Alaves,Cadiz,1-1,0-0
2007-03-18,Numancia,Murcia,1-2,0-1
2007-03-18,Poli Ejido,Malaga,4-1,1-1
2007-03-18,Salamanca,Lorca,2-1,2-1
2007-03-18,Sp Gijon,Tenerife,1-1,0-1
2007-03-18,Valladolid,Ponferradina,1-0,0-0
2007-03-18,Xerez,Elche,2-1,0-0
2007-03-24,Cadiz,Albacete,1-2,0-0
2007-03-24,Hercules,Salamanca,2-0,1-0
2007-03-24,Murcia,Sp Gijon,3-1,1-0
2007-03-24,Tenerife,Las Palmas,3-1,2-0
2007-03-25,Almeria,Numancia,3-0,2-0
2007-03-25,Castellon,Alaves,2-0,1-0
2007-03-25,Elche,Valladolid,0-1,0-1
2007-03-25,Malaga,Xerez,1-0,1-0
2007-03-25,Ponferradina,Lorca,2-1,1-1
2007-03-25,Real Madrid B,Poli Ejido,4-1,1-1
2007-03-25,Vecindario,Ciudad de Murcia,0-1,0-1
2007-03-31,Las Palmas,Murcia,1-0,1-0
2007-03-31,Lorca,Elche,2-0,2-0
2007-03-31,Xerez,Real Madrid B,3-1,1-1
2007-04-01,Alaves,Hercules,2-3,0-1
2007-04-01,Albacete,Castellon,0-1,0-1
2007-04-01,Ciudad de Murcia,Tenerife,2-1,0-1
2007-04-01,Numancia,Cadiz,1-0,0-0
2007-04-01,Poli Ejido,Vecindario,1-0,1-0
2007-04-01,Salamanca,Ponferradina,3-3,2-0
2007-04-01,Sp Gijon,Almeria,1-2,1-0
2007-04-01,Valladolid,Malaga,1-0,0-0
2007-04-07,Hercules,Albacete,0-1,0-0
2007-04-07,Malaga,Lorca,4-0,2-0
2007-04-07,Murcia,Ciudad de Murcia,2-1,0-0
2007-04-07,Real Madrid B,Valladolid,1-3,1-2
2007-04-07,Vecindario,Xerez,2-1,1-0
2007-04-08,Alaves,Salamanca,0-2,0-1
2007-04-08,Almeria,Las Palmas,2-1,2-1
2007-04-08,Cadiz,Sp Gijon,1-1,1-1
2007-04-08,Castellon,Numancia,3-1,3-0
2007-04-08,Elche,Ponferradina,1-0,1-0
2007-04-08,Tenerife,Poli Ejido,3-1,1-0
2007-04-14,Albacete,Alaves,2-2,0-0
2007-04-14,Las Palmas,Cadiz,0-3,0-0
2007-04-14,Poli Ejido,Murcia,0-2,0-0
2007-04-14,Xerez,Tenerife,1-2,1-2
2007-04-15,Ciudad de Murcia,Almeria,0-1,0-1
2007-04-15,Lorca,Real Madrid B,2-0,0-0
2007-04-15,Numancia,Hercules,2-2,1-1
2007-04-15,Ponferradina,Malaga,2-2,1-0
2007-04-15,Salamanca,Elche,0-1,0-1
2007-04-15,Sp Gijon,Castellon,2-2,1-1
2007-04-15,Valladolid,Vecindario,3-0,1-0
2007-04-21,Cadiz,Ciudad de Murcia,1-2,1-0
2007-04-21,Castellon,Las Palmas,2-0,0-0
2007-04-22,Alaves,Numancia,2-2,1-2
2007-04-22,Albacete,Salamanca,1-1,1-0
2007-04-22,Almeria,Poli Ejido,3-1,0-1
2007-04-22,Hercules,Sp Gijon,1-1,0-1
2007-04-22,Malaga,Elche,2-0,1-0
2007-04-22,Murcia,Xerez,3-0,1-0
2007-04-22,Real Madrid B,Ponferradina,3-1,1-0
2007-04-22,Tenerife,Valladolid,0-2,0-1
2007-04-22,Vecindario,Lorca,1-1,1-1
2007-04-28,Ciudad de Murcia,Castellon,1-1,1-1
2007-04-28,Las Palmas,Hercules,3-1,0-1
2007-04-28,Poli Ejido,Cadiz,0-1,0-0
2007-04-28,Sp Gijon,Alaves,1-1,1-1
2007-04-28,Xerez,Almeria,3-0,1-0
2007-04-29,Elche,Real Madrid B,2-1,1-0
2007-04-29,Lorca,Tenerife,2-3,0-0
2007-04-29,Numancia,Albacete,1-1,1-0
2007-04-29,Ponferradina,Vecindario,3-3,1-1
2007-04-29,Salamanca,Malaga,0-0,0-0
2007-04-29,Valladolid,Murcia,1-1,1-0
2007-05-05,Alaves,Las Palmas,1-2,1-1
2007-05-05,Albacete,Sp Gijon,2-1,1-0
2007-05-05,Hercules,Ciudad de Murcia,1-1,0-0
2007-05-05,Murcia,Lorca,1-0,0-0
2007-05-05,Numancia,Salamanca,0-0,0-0
2007-05-05,Real Madrid B,Malaga,2-1,0-1
2007-05-05,Vecindario,Elche,1-4,0-2
2007-05-06,Almeria,Valladolid,3-2,1-2
2007-05-06,Cadiz,Xerez,1-2,0-1
2007-05-06,Castellon,Poli Ejido,0-0,0-0
2007-05-06,Tenerife,Ponferradina,0-1,0-0
2007-05-12,Ciudad de Murcia,Alaves,5-1,2-1
2007-05-12,Elche,Tenerife,0-1,0-0
2007-05-12,Las Palmas,Albacete,0-1,0-0
2007-05-12,Malaga,Vecindario,3-2,0-2
2007-05-12,Ponferradina,Murcia,1-1,0-0
2007-05-12,Salamanca,Real Madrid B,3-2,2-1
2007-05-12,Sp Gijon,Numancia,1-0,0-0
2007-05-13,Lorca,Almeria,3-1,1-0
2007-05-13,Poli Ejido,Hercules,2-0,1-0
2007-05-13,Valladolid,Cadiz,2-2,1-1
2007-05-13,Xerez,Castellon,1-0,1-0
2007-05-19,Alaves,Poli Ejido,2-1,0-1
2007-05-19,Almeria,Ponferradina,3-1,2-1
2007-05-19,Hercules,Xerez,2-0,1-0
2007-05-19,Numancia,Las Palmas,3-0,1-0
2007-05-19,Sp Gijon,Salamanca,2-1,1-0
2007-05-19,Vecindario,Real Madrid B,2-1,1-1
2007-05-20,Albacete,Ciudad de Murcia,2-2,0-2
2007-05-20,Cadiz,Lorca,0-0,0-0
2007-05-20,Castellon,Valladolid,2-1,2-1
2007-05-20,Murcia,Elche,0-2,0-1
2007-05-20,Tenerife,Malaga,1-2,1-0
2007-05-26,Ciudad de Murcia,Numancia,1-0,1-0
2007-05-26,Las Palmas,Sp Gijon,3-1,2-0
2007-05-26,Lorca,Castellon,0-4,0-3
2007-05-26,Poli Ejido,Albacete,1-0,0-0
2007-05-26,Ponferradina,Cadiz,1-3,0-0
2007-05-26,Valladolid,Hercules,0-1,0-1
2007-05-26,Xerez,Alaves,0-2,0-1
2007-05-27,Elche,Almeria,1-2,0-1
2007-05-27,Malaga,Murcia,1-2,0-1
2007-05-27,Real Madrid B,Tenerife,2-3,1-1
2007-05-27,Salamanca,Vecindario,2-3,1-1
2007-06-02,Cadiz,Elche,3-1,2-0
2007-06-02,Las Palmas,Salamanca,2-2,2-0
2007-06-02,Sp Gijon,Ciudad de Murcia,4-3,1-1
2007-06-02,Tenerife,Vecindario,0-2,0-1
2007-06-03,Alaves,Valladolid,1-2,1-1
2007-06-03,Albacete,Xerez,0-0,0-0
2007-06-03,Almeria,Malaga,2-2,0-2
2007-06-03,Castellon,Ponferradina,4-0,1-0
2007-06-03,Hercules,Lorca,1-1,0-0
2007-06-03,Murcia,Real Madrid B,2-2,0-1
2007-06-03,Numancia,Poli Ejido,3-1,1-0
2007-06-09,Ciudad de Murcia,Las Palmas,4-2,4-0
2007-06-09,Elche,Castellon,1-0,0-0
2007-06-09,Lorca,Alaves,1-2,1-0
2007-06-09,Malaga,Cadiz,1-1,0-0
2007-06-09,Poli Ejido,Sp Gijon,4-1,2-0
2007-06-09,Real Madrid B,Almeria,3-1,2-0
2007-06-09,Vecindario,Murcia,1-1,0-1
2007-06-10,Ponferradina,Hercules,4-1,2-0
2007-06-10,Tenerife,Salamanca,1-0,0-0
2007-06-10,Valladolid,Albacete,4-2,2-1
2007-06-10,Xerez,Numancia,1-1,0-1
2007-06-16,Alaves,Ponferradina,1-2,0-0
2007-06-16,Albacete,Lorca,1-0,1-0
2007-06-16,Cadiz,Real Madrid B,3-3,2-3
2007-06-16,Castellon,Malaga,0-1,0-0
2007-06-16,Hercules,Elche,0-2,0-2
2007-06-16,Las Palmas,Poli Ejido,0-2,0-2
2007-06-16,Murcia,Tenerife,1-4,0-3
2007-06-16,Numancia,Valladolid,1-2,0-0
2007-06-16,Salamanca,Ciudad de Murcia,1-0,1-0
2007-06-16,Sp Gijon,Xerez,2-1,0-0
2007-06-17,Almeria,Vecindario,3-0,1-0
