Date,Team 1,Team 2,FT,HT
2006-10-29,Levante,Espanol,0-0,0-0
2006-10-29,Osasuna,Ath Bilbao,1-1,0-1
2006-10-29,Sociedad,Villarreal,0-1,0-0
2006-11-04,La Coruna,Barcelona,1-1,0-1
2006-11-04,Levante,Sociedad,2-0,1-0
2006-11-04,Mallorca,Ath Madrid,0-0,0-0
2006-11-05,Ath Bilbao,Santander,0-0,0-0
2006-11-05,Espanol,Valencia,1-1,1-1
2006-11-05,Real Madrid,Celta,1-2,1-1
2006-11-05,Recreativo,Gimnastic,2-1,1-1
2006-11-05,Sevilla,Osasuna,2-0,0-0
2006-11-05,Villarreal,Betis,3-2,1-1
2006-11-05,Zaragoza,Getafe,3-1,1-0
2006-11-11,Ath Madrid,Villarreal,3-1,2-1
2006-11-11,Valencia,Ath Bilbao,1-1,1-0
2006-11-12,Barcelona,Zaragoza,3-1,1-1
2006-11-12,Betis,Levante,2-1,1-0
2006-11-12,Celta,Recreativo,1-2,0-0
2006-11-12,Getafe,Mallorca,1-0,0-0
2006-11-12,Gimnastic,La Coruna,0-0,0-0
2006-11-12,Osasuna,Real Madrid,1-4,0-3
2006-11-12,Santander,Sevilla,0-0,0-0
2006-11-12,Sociedad,Espanol,1-1,1-0
2006-11-18,Real Madrid,Santander,3-1,1-0
2006-11-18,Sevilla,Valencia,3-0,1-0
2006-11-19,Espanol,Ath Bilbao,3-2,0-0
2006-11-19,La Coruna,Celta,0-1,0-0
2006-11-19,Levante,Ath Madrid,0-3,0-1
2006-11-19,Mallorca,Barcelona,1-4,0-1
2006-11-19,Recreativo,Osasuna,2-0,1-0
2006-11-19,Sociedad,Betis,0-0,0-0
2006-11-19,Villarreal,Getafe,1-0,0-0
2006-11-19,Zaragoza,Gimnastic,3-0,0-0
2006-11-25,Ath Madrid,Sociedad,1-1,0-1
2006-11-25,Barcelona,Villarreal,4-0,1-0
2006-11-26,Ath Bilbao,Sevilla,1-3,0-2
2006-11-26,Betis,Espanol,1-1,1-0
2006-11-26,Celta,Zaragoza,1-1,0-1
2006-11-26,Getafe,Levante,0-0,0-0
2006-11-26,Gimnastic,Mallorca,2-3,1-0
2006-11-26,Osasuna,La Coruna,4-1,2-1
2006-11-26,Santander,Recreativo,4-3,3-1
2006-11-26,Valencia,Real Madrid,0-1,0-0
2006-12-02,Betis,Ath Madrid,0-1,0-1
2006-12-02,Levante,Barcelona,1-1,0-1
2006-12-02,Recreativo,Valencia,2-0,1-0
2006-12-03,Espanol,Sevilla,2-1,0-1
2006-12-03,La Coruna,Santander,0-0,0-0
2006-12-03,Mallorca,Celta,2-2,1-0
2006-12-03,Real Madrid,Ath Bilbao,2-1,0-1
2006-12-03,Sociedad,Getafe,0-0,0-0
2006-12-03,Villarreal,Gimnastic,2-0,2-0
2006-12-03,Zaragoza,Osasuna,1-2,1-0
2006-12-09,Barcelona,Sociedad,1-0,0-0
2006-12-09,Sevilla,Real Madrid,2-1,1-1
2006-12-10,Ath Bilbao,Recreativo,4-2,3-0
2006-12-10,Ath Madrid,Espanol,1-2,0-1
2006-12-10,Celta,Villarreal,1-1,1-0
2006-12-10,Getafe,Betis,1-1,0-0
2006-12-10,Gimnastic,Levante,2-1,1-1
2006-12-10,Osasuna,Mallorca,3-0,0-0
2006-12-10,Santander,Zaragoza,0-2,0-0
2006-12-10,Valencia,La Coruna,4-0,2-0
2006-12-16,La Coruna,Ath Bilbao,0-2,0-1
2006-12-16,Mallorca,Santander,1-2,1-0
2006-12-16,Zaragoza,Valencia,0-1,0-1
2006-12-17,Ath Madrid,Getafe,1-0,1-0
2006-12-17,Espanol,Real Madrid,0-1,0-0
2006-12-17,Levante,Celta,1-1,0-1
2006-12-17,Recreativo,Sevilla,1-3,1-2
2006-12-17,Sociedad,Gimnastic,3-2,0-1
2006-12-17,Villarreal,Osasuna,1-4,0-2
2006-12-19,Ath Bilbao,Zaragoza,0-0,0-0
2006-12-19,Valencia,Mallorca,3-1,1-0
2006-12-20,Celta,Sociedad,0-0,0-0
2006-12-20,Getafe,Espanol,0-1,0-0
2006-12-20,Gimnastic,Betis,0-1,0-0
2006-12-20,Osasuna,Levante,2-1,0-0
2006-12-20,Real Madrid,Recreativo,0-3,0-1
2006-12-20,Santander,Villarreal,2-1,0-0
2006-12-20,Sevilla,La Coruna,4-0,1-0
2006-12-21,Barcelona,Ath Madrid,1-1,1-0
2007-01-06,Ath Madrid,Gimnastic,0-0,0-0
2007-01-06,Sociedad,Osasuna,2-1,1-0
2007-01-06,Zaragoza,Sevilla,2-1,1-0
2007-01-07,Betis,Celta,1-0,0-0
2007-01-07,Espanol,Recreativo,0-1,0-0
2007-01-07,Getafe,Barcelona,1-1,0-0
2007-01-07,La Coruna,Real Madrid,2-0,1-0
2007-01-07,Levante,Santander,2-0,0-0
2007-01-07,Mallorca,Ath Bilbao,1-3,0-1
2007-01-07,Villarreal,Valencia,0-1,0-0
2007-01-13,Espanol,Barcelona,3-1,1-0
2007-01-13,Valencia,Levante,3-0,0-0
2007-01-14,Ath Bilbao,Villarreal,0-1,0-0
2007-01-14,Celta,Ath Madrid,1-3,0-2
2007-01-14,Gimnastic,Getafe,1-3,0-2
2007-01-14,Osasuna,Betis,5-1,2-1
2007-01-14,Real Madrid,Zaragoza,1-0,1-0
2007-01-14,Recreativo,La Coruna,1-1,1-1
2007-01-14,Santander,Sociedad,1-0,0-0
2007-01-14,Sevilla,Mallorca,1-2,1-0
2007-01-20,Ath Madrid,Osasuna,1-0,0-0
2007-01-20,Villarreal,Sevilla,0-0,0-0
2007-01-21,Barcelona,Gimnastic,3-0,1-0
2007-01-21,Betis,Santander,1-1,0-0
2007-01-21,Getafe,Celta,1-0,1-0
2007-01-21,La Coruna,Espanol,0-0,0-0
2007-01-21,Levante,Ath Bilbao,0-0,0-0
2007-01-21,Mallorca,Real Madrid,0-1,0-0
2007-01-21,Sociedad,Valencia,0-1,0-1
2007-01-21,Zaragoza,Recreativo,0-0,0-0
2007-01-24,Betis,Barcelona,1-1,1-0
2007-01-27,Ath Madrid,Santander,1-1,0-0
2007-01-27,Villarreal,Real Madrid,1-0,0-0
2007-01-28,Barcelona,Celta,3-1,1-0
2007-01-28,Betis,Valencia,2-1,1-1
2007-01-28,Getafe,Osasuna,2-0,2-0
2007-01-28,Gimnastic,Espanol,4-0,4-0
2007-01-28,Levante,Sevilla,2-4,0-1
2007-01-28,Mallorca,Recreativo,2-1,2-0
2007-01-28,Sociedad,Ath Bilbao,0-2,0-1
2007-01-28,Zaragoza,La Coruna,1-1,0-1
2007-02-03,Espanol,Zaragoza,1-2,0-0
2007-02-03,La Coruna,Mallorca,1-0,1-0
2007-02-03,Valencia,Ath Madrid,3-1,1-0
2007-02-04,Ath Bilbao,Betis,1-2,0-1
2007-02-04,Celta,Gimnastic,1-1,0-0
2007-02-04,Osasuna,Barcelona,0-0,0-0
2007-02-04,Real Madrid,Levante,0-1,0-1
2007-02-04,Recreativo,Villarreal,2-1,1-0
2007-02-04,Santander,Getafe,1-0,1-0
2007-02-04,Sevilla,Sociedad,0-0,0-0
2007-02-10,Betis,Sevilla,0-0,0-0
2007-02-10,Sociedad,Real Madrid,1-2,1-1
2007-02-11,Ath Madrid,Ath Bilbao,1-0,0-0
2007-02-11,Barcelona,Santander,2-0,0-0
2007-02-11,Celta,Espanol,0-2,0-1
2007-02-11,Getafe,Valencia,3-0,0-0
2007-02-11,Gimnastic,Osasuna,2-3,1-1
2007-02-11,Levante,Recreativo,2-1,2-0
2007-02-11,Mallorca,Zaragoza,2-1,0-0
2007-02-11,Villarreal,La Coruna,0-2,0-1
2007-02-17,Real Madrid,Betis,0-0,0-0
2007-02-17,Zaragoza,Villarreal,1-0,1-0
2007-02-18,Ath Bilbao,Getafe,2-0,1-0
2007-02-18,Espanol,Mallorca,3-1,1-1
2007-02-18,La Coruna,Levante,0-0,0-0
2007-02-18,Osasuna,Celta,0-1,0-1
2007-02-18,Recreativo,Sociedad,1-0,0-0
2007-02-18,Santander,Gimnastic,4-1,0-0
2007-02-18,Sevilla,Ath Madrid,3-1,2-0
2007-02-18,Valencia,Barcelona,2-1,0-0
2007-02-24,Ath Madrid,Real Madrid,1-1,1-0
2007-02-24,Sociedad,La Coruna,0-1,0-1
2007-02-25,Barcelona,Ath Bilbao,3-0,3-0
2007-02-25,Betis,Recreativo,0-0,0-0
2007-02-25,Celta,Santander,2-2,2-0
2007-02-25,Getafe,Sevilla,0-0,0-0
2007-02-25,Gimnastic,Valencia,1-1,0-0
2007-02-25,Levante,Zaragoza,0-0,0-0
2007-02-25,Osasuna,Espanol,0-2,0-1
2007-02-25,Villarreal,Mallorca,2-1,1-1
2007-03-03,Sevilla,Barcelona,2-1,1-1
2007-03-03,Valencia,Celta,1-0,0-0
2007-03-04,Ath Bilbao,Gimnastic,0-2,0-1
2007-03-04,Espanol,Villarreal,1-1,1-0
2007-03-04,La Coruna,Betis,0-1,0-0
2007-03-04,Mallorca,Levante,3-1,0-0
2007-03-04,Real Madrid,Getafe,1-1,1-1
2007-03-04,Recreativo,Ath Madrid,1-0,1-0
2007-03-04,Santander,Osasuna,1-0,0-0
2007-03-04,Zaragoza,Sociedad,3-2,0-1
2007-03-10,Barcelona,Real Madrid,3-3,2-2
2007-03-10,Levante,Villarreal,0-2,0-1
2007-03-11,Ath Madrid,La Coruna,2-0,1-0
2007-03-11,Betis,Zaragoza,1-1,1-1
2007-03-11,Celta,Ath Bilbao,1-1,1-0
2007-03-11,Getafe,Recreativo,1-1,1-1
2007-03-11,Gimnastic,Sevilla,1-0,0-0
2007-03-11,Osasuna,Valencia,1-1,1-0
2007-03-11,Santander,Espanol,1-1,1-1
2007-03-11,Sociedad,Mallorca,3-1,2-1
2007-03-17,Ath Bilbao,Osasuna,0-3,0-1
2007-03-17,Mallorca,Betis,2-0,2-0
2007-03-17,Recreativo,Barcelona,0-4,0-3
2007-03-17,Valencia,Santander,0-2,0-1
2007-03-18,Espanol,Levante,1-1,1-1
2007-03-18,La Coruna,Getafe,1-0,0-0
2007-03-18,Real Madrid,Gimnastic,2-0,0-0
2007-03-18,Sevilla,Celta,2-0,0-0
2007-03-18,Villarreal,Sociedad,1-1,0-1
2007-03-18,Zaragoza,Ath Madrid,1-0,1-0
2007-03-31,Barcelona,La Coruna,2-1,1-0
2007-03-31,Betis,Villarreal,3-3,1-1
2007-03-31,Sociedad,Levante,1-0,1-0
2007-03-31,Valencia,Espanol,3-2,2-1
2007-04-01,Ath Madrid,Mallorca,1-1,1-0
2007-04-01,Celta,Real Madrid,1-2,1-1
2007-04-01,Getafe,Zaragoza,2-2,1-2
2007-04-01,Gimnastic,Recreativo,1-1,1-1
2007-04-01,Osasuna,Sevilla,0-0,0-0
2007-04-01,Santander,Ath Bilbao,5-4,0-1
2007-04-07,Ath Bilbao,Valencia,1-0,1-0
2007-04-07,Zaragoza,Barcelona,1-0,0-0
2007-04-08,Espanol,Sociedad,1-0,0-0
2007-04-08,La Coruna,Gimnastic,1-0,0-0
2007-04-08,Levante,Betis,1-1,1-0
2007-04-08,Mallorca,Getafe,2-0,0-0
2007-04-08,Real Madrid,Osasuna,2-0,1-0
2007-04-08,Recreativo,Celta,4-2,1-0
2007-04-08,Sevilla,Santander,0-0,0-0
2007-04-08,Villarreal,Ath Madrid,0-1,0-1
2007-04-14,Betis,Sociedad,0-1,0-1
2007-04-14,Santander,Real Madrid,2-1,0-1
2007-04-15,Ath Bilbao,Espanol,2-1,0-1
2007-04-15,Ath Madrid,Levante,1-0,0-0
2007-04-15,Barcelona,Mallorca,1-0,0-0
2007-04-15,Celta,La Coruna,1-0,0-0
2007-04-15,Getafe,Villarreal,3-0,1-0
2007-04-15,Gimnastic,Zaragoza,1-0,0-0
2007-04-15,Osasuna,Recreativo,1-1,0-0
2007-04-15,Valencia,Sevilla,2-0,1-0
2007-04-21,Real Madrid,Valencia,2-1,1-0
2007-04-21,Sociedad,Ath Madrid,2-0,1-0
2007-04-22,Espanol,Betis,2-2,1-1
2007-04-22,La Coruna,Osasuna,1-0,0-0
2007-04-22,Levante,Getafe,1-1,1-0
2007-04-22,Mallorca,Gimnastic,1-0,1-0
2007-04-22,Recreativo,Santander,4-2,3-1
2007-04-22,Sevilla,Ath Bilbao,4-1,0-0
2007-04-22,Villarreal,Barcelona,2-0,0-0
2007-04-22,Zaragoza,Celta,2-0,0-0
2007-04-28,Ath Madrid,Betis,0-0,0-0
2007-04-28,Valencia,Recreativo,2-0,0-0
2007-04-29,Ath Bilbao,Real Madrid,1-4,0-2
2007-04-29,Barcelona,Levante,1-0,1-0
2007-04-29,Celta,Mallorca,0-3,0-2
2007-04-29,Getafe,Sociedad,1-0,0-0
2007-04-29,Gimnastic,Villarreal,0-3,0-1
2007-04-29,Osasuna,Zaragoza,2-2,1-1
2007-04-29,Santander,La Coruna,0-0,0-0
2007-04-29,Sevilla,Espanol,3-1,0-0
2007-05-05,La Coruna,Valencia,1-2,0-1
2007-05-05,Sociedad,Barcelona,0-2,0-0
2007-05-06,Betis,Getafe,0-2,0-2
2007-05-06,Espanol,Ath Madrid,2-1,1-0
2007-05-06,Levante,Gimnastic,2-0,2-0
2007-05-06,Mallorca,Osasuna,3-1,1-0
2007-05-06,Real Madrid,Sevilla,3-2,0-1
2007-05-06,Recreativo,Ath Bilbao,0-0,0-0
2007-05-06,Villarreal,Celta,1-0,0-0
2007-05-06,Zaragoza,Santander,0-0,0-0
2007-05-12,Real Madrid,Espanol,4-3,1-3
2007-05-12,Sevilla,Recreativo,2-1,1-0
2007-05-13,Ath Bilbao,La Coruna,1-1,0-0
2007-05-13,Barcelona,Betis,1-1,1-0
2007-05-13,Celta,Levante,1-2,0-1
2007-05-13,Getafe,Ath Madrid,1-4,0-2
2007-05-13,Gimnastic,Sociedad,1-3,1-2
2007-05-13,Osasuna,Villarreal,1-4,1-1
2007-05-13,Santander,Mallorca,0-2,0-0
2007-05-13,Valencia,Zaragoza,2-0,2-0
2007-05-19,Betis,Gimnastic,1-1,0-0
2007-05-19,Mallorca,Valencia,0-1,0-0
2007-05-19,Zaragoza,Ath Bilbao,4-3,4-1
2007-05-20,Ath Madrid,Barcelona,0-6,0-3
2007-05-20,Espanol,Getafe,1-5,1-2
2007-05-20,La Coruna,Sevilla,1-2,0-0
2007-05-20,Levante,Osasuna,1-4,1-3
2007-05-20,Recreativo,Real Madrid,2-3,0-1
2007-05-20,Sociedad,Celta,3-1,0-1
2007-05-20,Villarreal,Santander,2-1,1-0
2007-05-26,Barcelona,Getafe,1-0,1-0
2007-05-26,Real Madrid,La Coruna,3-1,1-0
2007-05-26,Valencia,Villarreal,2-3,1-1
2007-05-27,Ath Bilbao,Mallorca,1-0,0-0
2007-05-27,Celta,Betis,2-1,1-1
2007-05-27,Gimnastic,Ath Madrid,0-2,0-1
2007-05-27,Osasuna,Sociedad,2-0,2-0
2007-05-27,Recreativo,Espanol,0-1,0-0
2007-05-27,Santander,Levante,2-3,1-2
2007-05-27,Sevilla,Zaragoza,3-1,1-0
2007-06-09,Ath Madrid,Celta,2-3,1-1
2007-06-09,Barcelona,Espanol,2-2,1-1
2007-06-09,Betis,Osasuna,0-5,0-1
2007-06-09,Levante,Valencia,4-2,2-1
2007-06-09,Mallorca,Sevilla,0-0,0-0
2007-06-09,Sociedad,Santander,0-0,0-0
2007-06-09,Villarreal,Ath Bilbao,3-1,2-1
2007-06-09,Zaragoza,Real Madrid,2-2,1-0
2007-06-10,Getafe,Gimnastic,0-1,0-0
2007-06-10,La Coruna,Recreativo,2-5,0-2
2007-06-17,Ath Bilbao,Levante,2-0,0-0
2007-06-17,Celta,Getafe,2-1,1-1
2007-06-17,Espanol,La Coruna,1-3,0-0
2007-06-17,Gimnastic,Barcelona,1-5,0-3
2007-06-17,Osasuna,Ath Madrid,1-2,0-1
2007-06-17,Real Madrid,Mallorca,3-1,0-1
2007-06-17,Recreativo,Zaragoza,1-1,1-0
2007-06-17,Santander,Betis,0-2,0-0
2007-06-17,Sevilla,Villarreal,0-1,0-0
2007-06-17,Valencia,Sociedad,3-3,2-2
