Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 26 Aug 2011 (W34),Girona FC (1),1-4,0-2,Elche CF (1)
?,(Sat) 27 Aug 2011 (W34),AD Alcorcón (1),0-1,0-0,Xerez CD (1)
?,(Sat) 27 Aug 2011 (W34),CD Alcoyano (1),1-1,0-1,CD Numancia (1)
?,(Sat) 27 Aug 2011 (W34),FC Barcelona B (1),0-2,0-1,Villarreal CF B (1)
?,(Sat) 27 Aug 2011 (W34),Córdoba CF (1),1-1,0-1,UD Almería (1)
?,(Sat) 27 Aug 2011 (W34),CD Guadalajara (1),1-1,1-0,UD Las Palmas (1)
?,(Sat) 27 Aug 2011 (W34),Hércules CF (1),2-0,1-0,FC Cartagena (1)
?,(Sat) 27 Aug 2011 (W34),RCD La Coruña (1),1-0,1-0,Recreativo Huelva (1)
?,(Sat) 27 Aug 2011 (W34),CE Sabadell (1),2-1,0-0,SD Huesca (1)
?,(Sun) 28 Aug 2011 (W34),Gimnàstic Tarragona (1),0-3,0-3,Real Valladolid CF (1)
?,(Sun) 28 Aug 2011 (W34),Real Murcia CF (1),1-3,1-2,RC Celta Vigo (1)
?,(Sat) 3 Sep 2011 (W35),UD Almería (2),2-2,2-0,Girona FC (2)
?,(Sat) 3 Sep 2011 (W35),Elche CF (2),1-0,0-0,Real Murcia CF (2)
?,(Sat) 3 Sep 2011 (W35),SD Huesca (2),0-3,0-0,AD Alcorcón (2)
?,(Sat) 3 Sep 2011 (W35),UD Las Palmas (2),1-0,0-0,CD Alcoyano (2)
?,(Sat) 3 Sep 2011 (W35),Real Valladolid CF (2),2-0,0-0,Córdoba CF (2)
?,(Sat) 3 Sep 2011 (W35),Villarreal CF B (2),3-4,1-1,CE Sabadell (2)
?,(Sat) 3 Sep 2011 (W35),Xerez CD (2),0-2,0-1,CD Guadalajara (2)
?,(Sun) 4 Sep 2011 (W35),FC Cartagena (2),0-4,0-2,FC Barcelona B (2)
?,(Sun) 4 Sep 2011 (W35),RCD La Coruña (2),0-1,0-1,Hércules CF (2)
?,(Sun) 4 Sep 2011 (W35),CD Numancia (2),0-0,0-0,Gimnàstic Tarragona (2)
?,(Sun) 4 Sep 2011 (W35),Recreativo Huelva (2),1-2,0-1,RC Celta Vigo (2)
?,(Sat) 10 Sep 2011 (W36),AD Alcorcón (3),1-1,0-0,Villarreal CF B (3)
?,(Sat) 10 Sep 2011 (W36),CD Alcoyano (3),0-1,0-0,Xerez CD (3)
?,(Sat) 10 Sep 2011 (W36),Córdoba CF (3),1-0,0-0,CD Numancia (3)
?,(Sat) 10 Sep 2011 (W36),CD Guadalajara (3),2-1,2-0,SD Huesca (3)
?,(Sat) 10 Sep 2011 (W36),Hércules CF (3),0-1,0-0,Recreativo Huelva (3)
?,(Sat) 10 Sep 2011 (W36),Real Murcia CF (3),0-2,0-1,UD Almería (3)
?,(Sat) 10 Sep 2011 (W36),CE Sabadell (3),3-2,1-1,FC Cartagena (3)
?,(Sun) 11 Sep 2011 (W36),FC Barcelona B (3),2-3,1-3,RCD La Coruña (3)
?,(Sun) 11 Sep 2011 (W36),RC Celta Vigo (3),1-2,1-1,Elche CF (3)
?,(Sun) 11 Sep 2011 (W36),Gimnàstic Tarragona (3),1-3,0-1,UD Las Palmas (3)
?,(Sun) 11 Sep 2011 (W36),Girona FC (3),1-1,1-1,Real Valladolid CF (3)
?,(Fri) 16 Sep 2011 (W37),Hércules CF (4),2-1,0-0,FC Barcelona B (4)
?,(Sat) 17 Sep 2011 (W37),FC Cartagena (4),0-2,0-0,AD Alcorcón (4)
?,(Sat) 17 Sep 2011 (W37),SD Huesca (4),3-3,2-2,CD Alcoyano (4)
?,(Sat) 17 Sep 2011 (W37),RCD La Coruña (4),2-1,2-0,CE Sabadell (4)
?,(Sat) 17 Sep 2011 (W37),UD Las Palmas (4),0-1,0-0,Córdoba CF (4)
?,(Sat) 17 Sep 2011 (W37),CD Numancia (4),1-0,0-0,Girona FC (4)
?,(Sat) 17 Sep 2011 (W37),Recreativo Huelva (4),1-0,0-0,Elche CF (4)
?,(Sat) 17 Sep 2011 (W37),Real Valladolid CF (4),1-3,0-2,Real Murcia CF (4)
?,(Sat) 17 Sep 2011 (W37),Xerez CD (4),0-0,0-0,Gimnàstic Tarragona (4)
?,(Sun) 18 Sep 2011 (W37),UD Almería (4),1-0,0-0,RC Celta Vigo (4)
?,(Sun) 18 Sep 2011 (W37),Villarreal CF B (4),3-3,1-1,CD Guadalajara (4)
?,(Fri) 23 Sep 2011 (W38),Elche CF (5),1-3,0-1,UD Almería (5)
?,(Sat) 24 Sep 2011 (W38),AD Alcorcón (5),4-0,3-0,RCD La Coruña (5)
?,(Sat) 24 Sep 2011 (W38),CD Alcoyano (5),1-1,1-1,Villarreal CF B (5)
?,(Sat) 24 Sep 2011 (W38),FC Barcelona B (5),2-2,2-1,Recreativo Huelva (5)
?,(Sat) 24 Sep 2011 (W38),Gimnàstic Tarragona (5),1-3,0-2,SD Huesca (5)
?,(Sat) 24 Sep 2011 (W38),Girona FC (5),4-2,1-2,UD Las Palmas (5)
?,(Sat) 24 Sep 2011 (W38),CD Guadalajara (5),2-0,1-0,FC Cartagena (5)
?,(Sat) 24 Sep 2011 (W38),CE Sabadell (5),1-1,1-1,Hércules CF (5)
?,(Sun) 25 Sep 2011 (W38),RC Celta Vigo (5),1-1,0-0,Real Valladolid CF (5)
?,(Sun) 25 Sep 2011 (W38),Córdoba CF (5),2-1,1-0,Xerez CD (5)
?,(Sun) 25 Sep 2011 (W38),Real Murcia CF (5),2-1,2-1,CD Numancia (5)
?,(Fri) 30 Sep 2011 (W39),Villarreal CF B (6),3-2,1-1,Gimnàstic Tarragona (6)
?,(Sat) 1 Oct 2011 (W39),FC Barcelona B (6),0-1,0-1,CE Sabadell (6)
?,(Sat) 1 Oct 2011 (W39),FC Cartagena (6),1-2,1-2,CD Alcoyano (6)
?,(Sat) 1 Oct 2011 (W39),Hércules CF (6),1-0,1-0,AD Alcorcón (6)
?,(Sat) 1 Oct 2011 (W39),SD Huesca (6),0-1,0-0,Córdoba CF (6)
?,(Sat) 1 Oct 2011 (W39),RCD La Coruña (6),4-0,3-0,CD Guadalajara (6)
?,(Sat) 1 Oct 2011 (W39),UD Las Palmas (6),1-1,0-1,Real Murcia CF (6)
?,(Sat) 1 Oct 2011 (W39),Recreativo Huelva (6),0-1,0-1,UD Almería (6)
?,(Sun) 2 Oct 2011 (W39),CD Numancia (6),0-2,0-1,RC Celta Vigo (6)
?,(Sun) 2 Oct 2011 (W39),Real Valladolid CF (6),2-1,0-1,Elche CF (6)
?,(Mon) 3 Oct 2011 (W40),Xerez CD (6),2-1,2-0,Girona FC (6)
?,(Sat) 8 Oct 2011 (W40),AD Alcorcón (7),2-2,1-1,FC Barcelona B (7)
?,(Sat) 8 Oct 2011 (W40),CD Alcoyano (7),2-0,1-0,RCD La Coruña (7)
?,(Sat) 8 Oct 2011 (W40),RC Celta Vigo (7),1-2,1-1,UD Las Palmas (7)
?,(Sat) 8 Oct 2011 (W40),Elche CF (7),2-2,1-0,CD Numancia (7)
?,(Sat) 8 Oct 2011 (W40),Girona FC (7),1-1,1-1,SD Huesca (7)
?,(Sat) 8 Oct 2011 (W40),Real Murcia CF (7),0-0,0-0,Xerez CD (7)
?,(Sun) 9 Oct 2011 (W40),UD Almería (7),1-1,1-0,Real Valladolid CF (7)
?,(Sun) 9 Oct 2011 (W40),Córdoba CF (7),1-1,1-1,Villarreal CF B (7)
?,(Sun) 9 Oct 2011 (W40),Gimnàstic Tarragona (7),0-0,0-0,FC Cartagena (7)
?,(Sun) 9 Oct 2011 (W40),CD Guadalajara (7),1-2,0-1,Hércules CF (7)
?,(Mon) 10 Oct 2011 (W41),CE Sabadell (7),1-0,1-0,Recreativo Huelva (7)
?,(Fri) 14 Oct 2011 (W41),Villarreal CF B (8),2-2,1-1,Girona FC (8)
?,(Sat) 15 Oct 2011 (W41),FC Cartagena (8),0-0,0-0,Córdoba CF (8)
?,(Sat) 15 Oct 2011 (W41),Hércules CF (8),1-0,0-0,CD Alcoyano (8)
?,(Sat) 15 Oct 2011 (W41),SD Huesca (8),2-2,2-1,Real Murcia CF (8)
?,(Sat) 15 Oct 2011 (W41),RCD La Coruña (8),2-2,1-0,Gimnàstic Tarragona (8)
?,(Sat) 15 Oct 2011 (W41),UD Las Palmas (8),1-1,0-0,Elche CF (8)
?,(Sat) 15 Oct 2011 (W41),CD Numancia (8),1-0,1-0,UD Almería (8)
?,(Sat) 15 Oct 2011 (W41),Recreativo Huelva (8),1-1,1-0,Real Valladolid CF (8)
?,(Sat) 15 Oct 2011 (W41),CE Sabadell (8),1-0,1-0,AD Alcorcón (8)
?,(Sun) 16 Oct 2011 (W41),FC Barcelona B (8),1-2,0-1,CD Guadalajara (8)
?,(Sun) 16 Oct 2011 (W41),Xerez CD (8),3-3,2-1,RC Celta Vigo (8)
?,(Fri) 21 Oct 2011 (W42),CD Guadalajara (9),1-0,0-0,CE Sabadell (9)
?,(Sat) 22 Oct 2011 (W42),AD Alcorcón (9),2-1,2-1,Recreativo Huelva (9)
?,(Sat) 22 Oct 2011 (W42),CD Alcoyano (9),1-4,1-1,FC Barcelona B (9)
?,(Sat) 22 Oct 2011 (W42),RC Celta Vigo (9),4-0,1-0,SD Huesca (9)
?,(Sat) 22 Oct 2011 (W42),Córdoba CF (9),0-2,0-1,RCD La Coruña (9)
?,(Sat) 22 Oct 2011 (W42),Gimnàstic Tarragona (9),0-1,0-0,Hércules CF (9)
?,(Sat) 22 Oct 2011 (W42),Girona FC (9),0-2,0-0,FC Cartagena (9)
?,(Sat) 22 Oct 2011 (W42),Real Murcia CF (9),3-1,2-1,Villarreal CF B (9)
?,(Sat) 22 Oct 2011 (W42),Real Valladolid CF (9),2-1,0-0,CD Numancia (9)
?,(Sun) 23 Oct 2011 (W42),UD Almería (9),1-1,0-0,UD Las Palmas (9)
?,(Sun) 23 Oct 2011 (W42),Elche CF (9),1-0,1-0,Xerez CD (9)
?,(Tue) 25 Oct 2011 (W43),RC Celta Vigo (10),2-0,0-0,Girona FC (10)
?,(Tue) 25 Oct 2011 (W43),Real Valladolid CF (10),2-0,2-0,CD Alcoyano (10)
?,(Tue) 25 Oct 2011 (W43),Villarreal CF B (10),0-1,0-0,Hércules CF (10)
?,(Wed) 26 Oct 2011 (W43),UD Almería (10),3-1,2-1,Gimnàstic Tarragona (10)
?,(Wed) 26 Oct 2011 (W43),Elche CF (10),0-1,0-0,Córdoba CF (10)
?,(Wed) 26 Oct 2011 (W43),SD Huesca (10),0-1,0-0,FC Barcelona B (10)
?,(Wed) 26 Oct 2011 (W43),UD Las Palmas (10),2-0,2-0,AD Alcorcón (10)
?,(Wed) 26 Oct 2011 (W43),CD Numancia (10),4-0,3-0,CD Guadalajara (10)
?,(Wed) 26 Oct 2011 (W43),Recreativo Huelva (10),0-2,0-1,Real Murcia CF (10)
?,(Wed) 26 Oct 2011 (W43),Xerez CD (10),2-2,2-1,CE Sabadell (10)
?,(Thu) 27 Oct 2011 (W43),FC Cartagena (10),2-1,1-0,RCD La Coruña (10)
?,(Sat) 29 Oct 2011 (W43),AD Alcorcón (11),1-0,1-0,CD Guadalajara (11)
?,(Sat) 29 Oct 2011 (W43),FC Barcelona B (11),1-0,1-0,Gimnàstic Tarragona (11)
?,(Sat) 29 Oct 2011 (W43),Hércules CF (11),1-0,0-0,Córdoba CF (11)
?,(Sat) 29 Oct 2011 (W43),SD Huesca (11),0-1,0-0,Elche CF (11)
?,(Sat) 29 Oct 2011 (W43),UD Las Palmas (11),1-0,0-0,Real Valladolid CF (11)
?,(Sat) 29 Oct 2011 (W43),Recreativo Huelva (11),1-1,0-0,CD Numancia (11)
?,(Sat) 29 Oct 2011 (W43),CE Sabadell (11),2-2,1-2,CD Alcoyano (11)
?,(Sat) 29 Oct 2011 (W43),Xerez CD (11),0-1,0-0,UD Almería (11)
