Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 11 Sep 1955 (36),Athletic Club Bilbao (1),6-1,?,Sevilla FC (1)
?,(Sun) 11 Sep 1955 (36),Atlético Madrid (1),9-0,?,Hércules CF (1)
?,(Sun) 11 Sep 1955 (36),RC Celta Vigo (1),3-1,?,Real Madrid CF (1)
?,(Sun) 11 Sep 1955 (36),RCD Español (1),4-3,?,Real Valladolid CF (1)
?,(Sun) 11 Sep 1955 (36),UD Las Palmas (1),2-0,?,Valencia CF (1)
?,(Sun) 11 Sep 1955 (36),Cultural Leonesa (1),4-1,?,Deportivo Alavés (1)
?,(Sun) 11 Sep 1955 (36),Real Murcia CF (1),5-4,?,RCD La Coruña (1)
?,(Sun) 11 Sep 1955 (36),Real Sociedad (1),1-2,?,FC Barcelona (1)
?,(Sun) 18 Sep 1955 (37),FC Barcelona (2),2-2,?,Atlético Madrid (2)
?,(Sun) 18 Sep 1955 (37),Deportivo Alavés (2),1-1,?,Real Sociedad (2)
?,(Sun) 18 Sep 1955 (37),RCD La Coruña (2),1-2,?,UD Las Palmas (2)
?,(Sun) 18 Sep 1955 (37),Hércules CF (2),2-1,?,Real Murcia CF (2)
?,(Sun) 18 Sep 1955 (37),Real Madrid CF (2),2-1,?,Athletic Club Bilbao (2)
?,(Sun) 18 Sep 1955 (37),Sevilla FC (2),4-0,?,RCD Español (2)
?,(Sun) 18 Sep 1955 (37),Valencia CF (2),6-0,?,RC Celta Vigo (2)
?,(Sun) 18 Sep 1955 (37),Real Valladolid CF (2),3-0,?,Cultural Leonesa (2)
?,(Sun) 25 Sep 1955 (38),Athletic Club Bilbao (3),4-2,?,Valencia CF (3)
?,(Sun) 25 Sep 1955 (38),Atlético Madrid (3),8-1,?,Deportivo Alavés (3)
?,(Sun) 25 Sep 1955 (38),RCD La Coruña (3),3-0,?,Hércules CF (3)
?,(Sun) 25 Sep 1955 (38),RCD Español (3),2-1,?,Real Madrid CF (3)
?,(Sun) 25 Sep 1955 (38),UD Las Palmas (3),2-1,?,RC Celta Vigo (3)
?,(Sun) 25 Sep 1955 (38),Cultural Leonesa (3),0-4,?,Sevilla FC (3)
?,(Sun) 25 Sep 1955 (38),Real Murcia CF (3),0-1,?,FC Barcelona (3)
?,(Sun) 25 Sep 1955 (38),Real Sociedad (3),4-1,?,Real Valladolid CF (3)
?,(Sun) 2 Oct 1955 (39),FC Barcelona (4),4-1,?,RCD La Coruña (4)
?,(Sun) 2 Oct 1955 (39),RC Celta Vigo (4),2-0,?,Athletic Club Bilbao (4)
?,(Sun) 2 Oct 1955 (39),Deportivo Alavés (4),5-2,?,Real Murcia CF (4)
?,(Sun) 2 Oct 1955 (39),UD Las Palmas (4),6-1,?,Hércules CF (4)
?,(Sun) 2 Oct 1955 (39),Real Madrid CF (4),2-1,?,Cultural Leonesa (4)
?,(Sun) 2 Oct 1955 (39),Sevilla FC (4),2-0,?,Real Sociedad (4)
?,(Sun) 2 Oct 1955 (39),Valencia CF (4),2-1,?,RCD Español (4)
?,(Sun) 2 Oct 1955 (39),Real Valladolid CF (4),3-1,?,Atlético Madrid (4)
?,(Sun) 9 Oct 1955 (40),Athletic Club Bilbao (5),5-0,?,UD Las Palmas (5)
?,(Sun) 9 Oct 1955 (40),Atlético Madrid (5),4-1,?,Sevilla FC (5)
?,(Sun) 9 Oct 1955 (40),RCD La Coruña (5),5-3,?,Deportivo Alavés (5)
?,(Sun) 9 Oct 1955 (40),RCD Español (5),6-1,?,RC Celta Vigo (5)
?,(Sun) 9 Oct 1955 (40),Hércules CF (5),2-3,?,FC Barcelona (5)
?,(Sun) 9 Oct 1955 (40),Cultural Leonesa (5),3-0,?,Valencia CF (5)
?,(Sun) 9 Oct 1955 (40),Real Murcia CF (5),0-1,?,Real Valladolid CF (5)
?,(Sun) 9 Oct 1955 (40),Real Sociedad (5),1-0,?,Real Madrid CF (5)
?,(Sun) 16 Oct 1955 (41),Athletic Club Bilbao (6),2-1,?,RCD Español (6)
?,(Sun) 16 Oct 1955 (41),FC Barcelona (6),4-0,?,UD Las Palmas (6)
?,(Sun) 16 Oct 1955 (41),RC Celta Vigo (6),3-2,?,Cultural Leonesa (6)
?,(Sun) 16 Oct 1955 (41),Deportivo Alavés (6),4-0,?,Hércules CF (6)
?,(Sun) 16 Oct 1955 (41),Real Madrid CF (6),3-2,?,Atlético Madrid (6)
?,(Sun) 16 Oct 1955 (41),Sevilla FC (6),4-1,?,Real Murcia CF (6)
?,(Sun) 16 Oct 1955 (41),Valencia CF (6),1-1,?,Real Sociedad (6)
?,(Sun) 16 Oct 1955 (41),Real Valladolid CF (6),4-1,?,RCD La Coruña (6)
?,(Sun) 23 Oct 1955 (42),Atlético Madrid (7),3-1,?,Valencia CF (7)
?,(Sun) 23 Oct 1955 (42),FC Barcelona (7),3-1,?,Deportivo Alavés (7)
?,(Sun) 23 Oct 1955 (42),RCD La Coruña (7),3-2,?,Sevilla FC (7)
?,(Sun) 23 Oct 1955 (42),Hércules CF (7),2-0,?,Real Valladolid CF (7)
?,(Sun) 23 Oct 1955 (42),UD Las Palmas (7),1-2,?,RCD Español (7)
?,(Sun) 23 Oct 1955 (42),Cultural Leonesa (7),1-3,?,Athletic Club Bilbao (7)
?,(Sun) 23 Oct 1955 (42),Real Murcia CF (7),1-1,?,Real Madrid CF (7)
?,(Sun) 23 Oct 1955 (42),Real Sociedad (7),2-1,?,RC Celta Vigo (7)
?,(Sun) 30 Oct 1955 (43),Athletic Club Bilbao (8),3-0,?,Real Sociedad (8)
?,(Sun) 30 Oct 1955 (43),RC Celta Vigo (8),2-2,?,Atlético Madrid (8)
?,(Sun) 30 Oct 1955 (43),RCD Español (8),1-1,?,Cultural Leonesa (8)
?,(Sun) 30 Oct 1955 (43),UD Las Palmas (8),2-1,?,Deportivo Alavés (8)
?,(Sun) 30 Oct 1955 (43),Real Madrid CF (8),1-2,?,RCD La Coruña (8)
?,(Sun) 30 Oct 1955 (43),Sevilla FC (8),3-0,?,Hércules CF (8)
?,(Sun) 30 Oct 1955 (43),Valencia CF (8),4-1,?,Real Murcia CF (8)
?,(Sun) 30 Oct 1955 (43),Real Valladolid CF (8),1-0,?,FC Barcelona (8)
?,(Sun) 6 Nov 1955 (44),Atlético Madrid (9),2-3,?,Athletic Club Bilbao (9)
?,(Sun) 6 Nov 1955 (44),FC Barcelona (9),3-1,?,Sevilla FC (9)
?,(Sun) 6 Nov 1955 (44),Deportivo Alavés (9),3-0,?,Real Valladolid CF (9)
?,(Sun) 6 Nov 1955 (44),RCD La Coruña (9),3-3,?,Valencia CF (9)
?,(Sun) 6 Nov 1955 (44),Hércules CF (9),0-4,?,Real Madrid CF (9)
?,(Sun) 6 Nov 1955 (44),Cultural Leonesa (9),1-2,?,UD Las Palmas (9)
?,(Sun) 6 Nov 1955 (44),Real Murcia CF (9),2-2,?,RC Celta Vigo (9)
?,(Sun) 6 Nov 1955 (44),Real Sociedad (9),5-0,?,RCD Español (9)
?,(Sun) 13 Nov 1955 (45),Athletic Club Bilbao (10),7-1,?,Real Murcia CF (10)
?,(Sun) 13 Nov 1955 (45),RC Celta Vigo (10),4-1,?,RCD La Coruña (10)
?,(Sun) 13 Nov 1955 (45),RCD Español (10),4-1,?,Atlético Madrid (10)
?,(Sun) 13 Nov 1955 (45),UD Las Palmas (10),3-2,?,Real Valladolid CF (10)
?,(Sun) 13 Nov 1955 (45),Cultural Leonesa (10),0-0,?,Real Sociedad (10)
?,(Sun) 13 Nov 1955 (45),Real Madrid CF (10),2-1,?,FC Barcelona (10)
?,(Sun) 13 Nov 1955 (45),Sevilla FC (10),3-0,?,Deportivo Alavés (10)
?,(Sun) 13 Nov 1955 (45),Valencia CF (10),4-1,?,Hércules CF (10)
?,(Sun) 20 Nov 1955 (46),Atlético Madrid (11),6-1,?,Cultural Leonesa (11)
?,(Sun) 20 Nov 1955 (46),FC Barcelona (11),4-2,?,Valencia CF (11)
?,(Sun) 20 Nov 1955 (46),Deportivo Alavés (11),1-3,?,Real Madrid CF (11)
?,(Sun) 20 Nov 1955 (46),RCD La Coruña (11),2-2,?,Athletic Club Bilbao (11)
?,(Sun) 20 Nov 1955 (46),UD Las Palmas (11),2-0,?,Real Sociedad (11)
?,(Sun) 20 Nov 1955 (46),Real Murcia CF (11),2-3,?,RCD Español (11)
?,(Sun) 20 Nov 1955 (46),Real Valladolid CF (11),3-1,?,Sevilla FC (11)
?,(Sun) 20 Nov 1955 (46),Hércules CF (11),0-2,?,RC Celta Vigo (11)
?,(Sun) 4 Dec 1955 (48),Athletic Club Bilbao (12),3-1,?,Hércules CF (12)
?,(Sun) 4 Dec 1955 (48),RC Celta Vigo (12),0-0,?,FC Barcelona (12)
?,(Sun) 4 Dec 1955 (48),RCD Español (12),3-2,?,RCD La Coruña (12)
?,(Sun) 4 Dec 1955 (48),Cultural Leonesa (12),0-1,?,Real Murcia CF (12)
?,(Sun) 4 Dec 1955 (48),Real Sociedad (12),3-1,?,Atlético Madrid (12)
?,(Sun) 4 Dec 1955 (48),Real Madrid CF (12),5-1,?,Real Valladolid CF (12)
?,(Sun) 4 Dec 1955 (48),Sevilla FC (12),3-0,?,UD Las Palmas (12)
?,(Sun) 4 Dec 1955 (48),Valencia CF (12),3-1,?,Deportivo Alavés (12)
?,(Sun) 18 Dec 1955 (50),Atlético Madrid (13),1-1,?,UD Las Palmas (13)
?,(Sun) 18 Dec 1955 (50),FC Barcelona (13),1-2,?,Athletic Club Bilbao (13)
?,(Sun) 18 Dec 1955 (50),Deportivo Alavés (13),5-1,?,RC Celta Vigo (13)
?,(Sun) 18 Dec 1955 (50),RCD La Coruña (13),4-3,?,Cultural Leonesa (13)
?,(Sun) 18 Dec 1955 (50),Hércules CF (13),1-1,?,RCD Español (13)
?,(Sun) 18 Dec 1955 (50),Real Murcia CF (13),6-1,?,Real Sociedad (13)
?,(Sun) 18 Dec 1955 (50),Sevilla FC (13),2-0,?,Real Madrid CF (13)
?,(Sun) 18 Dec 1955 (50),Real Valladolid CF (13),1-1,?,Valencia CF (13)
?,(Sun) 1 Jan 1956 (0),Athletic Club Bilbao (14),3-2,?,Deportivo Alavés (14)
?,(Sun) 1 Jan 1956 (0),Atlético Madrid (14),4-0,?,Real Murcia CF (14)
?,(Sun) 1 Jan 1956 (0),RC Celta Vigo (14),3-0,?,Real Valladolid CF (14)
?,(Sun) 1 Jan 1956 (0),RCD Español (14),0-3,?,FC Barcelona (14)
?,(Sun) 1 Jan 1956 (0),UD Las Palmas (14),1-3,?,Real Madrid CF (14)
?,(Sun) 1 Jan 1956 (0),Cultural Leonesa (14),3-1,?,Hércules CF (14)
?,(Sun) 1 Jan 1956 (0),Real Sociedad (14),3-1,?,RCD La Coruña (14)
?,(Sun) 1 Jan 1956 (0),Valencia CF (14),3-0,?,Sevilla FC (14)
?,(Sun) 8 Jan 1956 (1),FC Barcelona (15),4-0,?,Cultural Leonesa (15)
?,(Sun) 8 Jan 1956 (1),Deportivo Alavés (15),2-0,?,RCD Español (15)
?,(Sun) 8 Jan 1956 (1),RCD La Coruña (15),3-0,?,Atlético Madrid (15)
?,(Sun) 8 Jan 1956 (1),Hércules CF (15),1-1,?,Real Sociedad (15)
?,(Sun) 8 Jan 1956 (1),Real Murcia CF (15),2-1,?,UD Las Palmas (15)
?,(Sun) 8 Jan 1956 (1),Real Madrid CF (15),1-0,?,Valencia CF (15)
?,(Sun) 8 Jan 1956 (1),Sevilla FC (15),7-0,?,RC Celta Vigo (15)
?,(Sun) 8 Jan 1956 (1),Real Valladolid CF (15),2-4,?,Athletic Club Bilbao (15)
?,(Sun) 15 Jan 1956 (2),FC Barcelona (16),2-0,?,Real Sociedad (16)
?,(Sun) 15 Jan 1956 (2),Deportivo Alavés (16),1-0,?,Cultural Leonesa (16)
?,(Sun) 15 Jan 1956 (2),RCD La Coruña (16),2-0,?,Real Murcia CF (16)
?,(Sun) 15 Jan 1956 (2),Hércules CF (16),0-2,?,Atlético Madrid (16)
?,(Sun) 15 Jan 1956 (2),Real Madrid CF (16),8-3,?,RC Celta Vigo (16)
?,(Sun) 15 Jan 1956 (2),Sevilla FC (16),1-2,?,Athletic Club Bilbao (16)
?,(Sun) 15 Jan 1956 (2),Valencia CF (16),4-2,?,UD Las Palmas (16)
?,(Sun) 15 Jan 1956 (2),Real Valladolid CF (16),2-0,?,RCD Español (16)
?,(Sun) 22 Jan 1956 (3),Athletic Club Bilbao (17),3-1,?,Real Madrid CF (17)
?,(Sun) 22 Jan 1956 (3),Atlético Madrid (17),0-2,?,FC Barcelona (17)
