Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 26 Aug 2011 (34),Girona (1),1-4,0-2,Elche (1)
?,(Sat) 27 Aug 2011 (34),Alcorcon (1),0-1,0-0,Xerez (1)
?,(Sat) 27 Aug 2011 (34),Alcoyano (1),1-1,0-1,Numancia (1)
?,(Sat) 27 Aug 2011 (34),Barcelona B (1),0-2,0-1,Villarreal B (1)
?,(Sat) 27 Aug 2011 (34),Cordoba (1),1-1,0-1,Almeria (1)
?,(Sat) 27 Aug 2011 (34),Guadalajara (1),1-1,1-0,UD Las Palmas (1)
?,(Sat) 27 Aug 2011 (34),Hercules (1),2-0,1-0,Cartagena (1)
?,(Sat) 27 Aug 2011 (34),RCD La Coruña (1),1-0,1-0,Recreativo (1)
?,(Sat) 27 Aug 2011 (34),Sabadell (1),2-1,0-0,Huesca (1)
?,(Sun) 28 Aug 2011 (34),Gimnastic (1),0-3,0-3,Valladolid (1)
?,(Sun) 28 Aug 2011 (34),Murcia (1),1-3,1-2,RC Celta Vigo (1)
?,(Sat) 3 Sep 2011 (35),Almeria (2),2-2,2-0,Girona (2)
?,(Sat) 3 Sep 2011 (35),Elche (2),1-0,0-0,Murcia (2)
?,(Sat) 3 Sep 2011 (35),Huesca (2),0-3,0-0,Alcorcon (2)
?,(Sat) 3 Sep 2011 (35),UD Las Palmas (2),1-0,0-0,Alcoyano (2)
?,(Sat) 3 Sep 2011 (35),Valladolid (2),2-0,0-0,Cordoba (2)
?,(Sat) 3 Sep 2011 (35),Villarreal B (2),3-4,1-1,Sabadell (2)
?,(Sat) 3 Sep 2011 (35),Xerez (2),0-2,0-1,Guadalajara (2)
?,(Sun) 4 Sep 2011 (35),Cartagena (2),0-4,0-2,Barcelona B (2)
?,(Sun) 4 Sep 2011 (35),RCD La Coruña (2),0-1,0-1,Hercules (2)
?,(Sun) 4 Sep 2011 (35),Numancia (2),0-0,0-0,Gimnastic (2)
?,(Sun) 4 Sep 2011 (35),Recreativo (2),1-2,0-1,RC Celta Vigo (2)
?,(Sat) 10 Sep 2011 (36),Alcorcon (3),1-1,0-0,Villarreal B (3)
?,(Sat) 10 Sep 2011 (36),Alcoyano (3),0-1,0-0,Xerez (3)
?,(Sat) 10 Sep 2011 (36),Cordoba (3),1-0,0-0,Numancia (3)
?,(Sat) 10 Sep 2011 (36),Guadalajara (3),2-1,2-0,Huesca (3)
?,(Sat) 10 Sep 2011 (36),Hercules (3),0-1,0-0,Recreativo (3)
?,(Sat) 10 Sep 2011 (36),Murcia (3),0-2,0-1,Almeria (3)
?,(Sat) 10 Sep 2011 (36),Sabadell (3),3-2,1-1,Cartagena (3)
?,(Sun) 11 Sep 2011 (36),Barcelona B (3),2-3,1-3,RCD La Coruña (3)
?,(Sun) 11 Sep 2011 (36),RC Celta Vigo (3),1-2,1-1,Elche (3)
?,(Sun) 11 Sep 2011 (36),Gimnastic (3),1-3,0-1,UD Las Palmas (3)
?,(Sun) 11 Sep 2011 (36),Girona (3),1-1,1-1,Valladolid (3)
?,(Fri) 16 Sep 2011 (37),Hercules (4),2-1,0-0,Barcelona B (4)
?,(Sat) 17 Sep 2011 (37),Cartagena (4),0-2,0-0,Alcorcon (4)
?,(Sat) 17 Sep 2011 (37),Huesca (4),3-3,2-2,Alcoyano (4)
?,(Sat) 17 Sep 2011 (37),RCD La Coruña (4),2-1,2-0,Sabadell (4)
?,(Sat) 17 Sep 2011 (37),UD Las Palmas (4),0-1,0-0,Cordoba (4)
?,(Sat) 17 Sep 2011 (37),Numancia (4),1-0,0-0,Girona (4)
?,(Sat) 17 Sep 2011 (37),Recreativo (4),1-0,0-0,Elche (4)
?,(Sat) 17 Sep 2011 (37),Valladolid (4),1-3,0-2,Murcia (4)
?,(Sat) 17 Sep 2011 (37),Xerez (4),0-0,0-0,Gimnastic (4)
?,(Sun) 18 Sep 2011 (37),Almeria (4),1-0,0-0,RC Celta Vigo (4)
?,(Sun) 18 Sep 2011 (37),Villarreal B (4),3-3,1-1,Guadalajara (4)
?,(Fri) 23 Sep 2011 (38),Elche (5),1-3,0-1,Almeria (5)
?,(Sat) 24 Sep 2011 (38),Alcorcon (5),4-0,3-0,RCD La Coruña (5)
?,(Sat) 24 Sep 2011 (38),Alcoyano (5),1-1,1-1,Villarreal B (5)
?,(Sat) 24 Sep 2011 (38),Barcelona B (5),2-2,2-1,Recreativo (5)
?,(Sat) 24 Sep 2011 (38),Gimnastic (5),1-3,0-2,Huesca (5)
?,(Sat) 24 Sep 2011 (38),Girona (5),4-2,1-2,UD Las Palmas (5)
?,(Sat) 24 Sep 2011 (38),Guadalajara (5),2-0,1-0,Cartagena (5)
?,(Sat) 24 Sep 2011 (38),Sabadell (5),1-1,1-1,Hercules (5)
?,(Sun) 25 Sep 2011 (38),RC Celta Vigo (5),1-1,0-0,Valladolid (5)
?,(Sun) 25 Sep 2011 (38),Cordoba (5),2-1,1-0,Xerez (5)
?,(Sun) 25 Sep 2011 (38),Murcia (5),2-1,2-1,Numancia (5)
?,(Fri) 30 Sep 2011 (39),Villarreal B (6),3-2,1-1,Gimnastic (6)
?,(Sat) 1 Oct 2011 (39),Barcelona B (6),0-1,0-1,Sabadell (6)
?,(Sat) 1 Oct 2011 (39),Cartagena (6),1-2,1-2,Alcoyano (6)
?,(Sat) 1 Oct 2011 (39),Hercules (6),1-0,1-0,Alcorcon (6)
?,(Sat) 1 Oct 2011 (39),Huesca (6),0-1,0-0,Cordoba (6)
?,(Sat) 1 Oct 2011 (39),RCD La Coruña (6),4-0,3-0,Guadalajara (6)
?,(Sat) 1 Oct 2011 (39),UD Las Palmas (6),1-1,0-1,Murcia (6)
?,(Sat) 1 Oct 2011 (39),Recreativo (6),0-1,0-1,Almeria (6)
?,(Sun) 2 Oct 2011 (39),Numancia (6),0-2,0-1,RC Celta Vigo (6)
?,(Sun) 2 Oct 2011 (39),Valladolid (6),2-1,0-1,Elche (6)
?,(Mon) 3 Oct 2011 (40),Xerez (6),2-1,2-0,Girona (6)
?,(Sat) 8 Oct 2011 (40),Alcorcon (7),2-2,1-1,Barcelona B (7)
?,(Sat) 8 Oct 2011 (40),Alcoyano (7),2-0,1-0,RCD La Coruña (7)
?,(Sat) 8 Oct 2011 (40),RC Celta Vigo (7),1-2,1-1,UD Las Palmas (7)
?,(Sat) 8 Oct 2011 (40),Elche (7),2-2,1-0,Numancia (7)
?,(Sat) 8 Oct 2011 (40),Girona (7),1-1,1-1,Huesca (7)
?,(Sat) 8 Oct 2011 (40),Murcia (7),0-0,0-0,Xerez (7)
?,(Sun) 9 Oct 2011 (40),Almeria (7),1-1,1-0,Valladolid (7)
?,(Sun) 9 Oct 2011 (40),Cordoba (7),1-1,1-1,Villarreal B (7)
?,(Sun) 9 Oct 2011 (40),Gimnastic (7),0-0,0-0,Cartagena (7)
?,(Sun) 9 Oct 2011 (40),Guadalajara (7),1-2,0-1,Hercules (7)
?,(Mon) 10 Oct 2011 (41),Sabadell (7),1-0,1-0,Recreativo (7)
?,(Fri) 14 Oct 2011 (41),Villarreal B (8),2-2,1-1,Girona (8)
?,(Sat) 15 Oct 2011 (41),Cartagena (8),0-0,0-0,Cordoba (8)
?,(Sat) 15 Oct 2011 (41),Hercules (8),1-0,0-0,Alcoyano (8)
?,(Sat) 15 Oct 2011 (41),Huesca (8),2-2,2-1,Murcia (8)
?,(Sat) 15 Oct 2011 (41),RCD La Coruña (8),2-2,1-0,Gimnastic (8)
?,(Sat) 15 Oct 2011 (41),UD Las Palmas (8),1-1,0-0,Elche (8)
?,(Sat) 15 Oct 2011 (41),Numancia (8),1-0,1-0,Almeria (8)
?,(Sat) 15 Oct 2011 (41),Recreativo (8),1-1,1-0,Valladolid (8)
?,(Sat) 15 Oct 2011 (41),Sabadell (8),1-0,1-0,Alcorcon (8)
?,(Sun) 16 Oct 2011 (41),Barcelona B (8),1-2,0-1,Guadalajara (8)
?,(Sun) 16 Oct 2011 (41),Xerez (8),3-3,2-1,RC Celta Vigo (8)
?,(Fri) 21 Oct 2011 (42),Guadalajara (9),1-0,0-0,Sabadell (9)
?,(Sat) 22 Oct 2011 (42),Alcorcon (9),2-1,2-1,Recreativo (9)
?,(Sat) 22 Oct 2011 (42),Alcoyano (9),1-4,1-1,Barcelona B (9)
?,(Sat) 22 Oct 2011 (42),RC Celta Vigo (9),4-0,1-0,Huesca (9)
?,(Sat) 22 Oct 2011 (42),Cordoba (9),0-2,0-1,RCD La Coruña (9)
?,(Sat) 22 Oct 2011 (42),Gimnastic (9),0-1,0-0,Hercules (9)
?,(Sat) 22 Oct 2011 (42),Girona (9),0-2,0-0,Cartagena (9)
?,(Sat) 22 Oct 2011 (42),Murcia (9),3-1,2-1,Villarreal B (9)
?,(Sat) 22 Oct 2011 (42),Valladolid (9),2-1,0-0,Numancia (9)
?,(Sun) 23 Oct 2011 (42),Almeria (9),1-1,0-0,UD Las Palmas (9)
?,(Sun) 23 Oct 2011 (42),Elche (9),1-0,1-0,Xerez (9)
?,(Tue) 25 Oct 2011 (43),RC Celta Vigo (10),2-0,0-0,Girona (10)
?,(Tue) 25 Oct 2011 (43),Valladolid (10),2-0,2-0,Alcoyano (10)
?,(Tue) 25 Oct 2011 (43),Villarreal B (10),0-1,0-0,Hercules (10)
?,(Wed) 26 Oct 2011 (43),Almeria (10),3-1,2-1,Gimnastic (10)
?,(Wed) 26 Oct 2011 (43),Elche (10),0-1,0-0,Cordoba (10)
?,(Wed) 26 Oct 2011 (43),Huesca (10),0-1,0-0,Barcelona B (10)
?,(Wed) 26 Oct 2011 (43),UD Las Palmas (10),2-0,2-0,Alcorcon (10)
?,(Wed) 26 Oct 2011 (43),Numancia (10),4-0,3-0,Guadalajara (10)
?,(Wed) 26 Oct 2011 (43),Recreativo (10),0-2,0-1,Murcia (10)
?,(Wed) 26 Oct 2011 (43),Xerez (10),2-2,2-1,Sabadell (10)
?,(Thu) 27 Oct 2011 (43),Cartagena (10),2-1,1-0,RCD La Coruña (10)
?,(Sat) 29 Oct 2011 (43),Alcorcon (11),1-0,1-0,Guadalajara (11)
?,(Sat) 29 Oct 2011 (43),Barcelona B (11),1-0,1-0,Gimnastic (11)
?,(Sat) 29 Oct 2011 (43),Hercules (11),1-0,0-0,Cordoba (11)
?,(Sat) 29 Oct 2011 (43),Huesca (11),0-1,0-0,Elche (11)
?,(Sat) 29 Oct 2011 (43),UD Las Palmas (11),1-0,0-0,Valladolid (11)
?,(Sat) 29 Oct 2011 (43),Recreativo (11),1-1,0-0,Numancia (11)
?,(Sat) 29 Oct 2011 (43),Sabadell (11),2-2,1-2,Alcoyano (11)
?,(Sat) 29 Oct 2011 (43),Xerez (11),0-1,0-0,Almeria (11)
?,(Sun) 30 Oct 2011 (43),Cartagena (11),1-2,1-0,Murcia (11)
?,(Sun) 30 Oct 2011 (43),RCD La Coruña (11),3-2,1-1,Girona (11)
?,(Sun) 30 Oct 2011 (43),Villarreal B (11),2-3,2-1,RC Celta Vigo (11)
?,(Fri) 4 Nov 2011 (44),Cordoba (12),1-1,0-1,Barcelona B (12)
?,(Sat) 5 Nov 2011 (44),Alcoyano (12),0-0,0-0,Alcorcon (12)
?,(Sat) 5 Nov 2011 (44),Almeria (12),2-1,1-0,Huesca (12)
?,(Sat) 5 Nov 2011 (44),RC Celta Vigo (12),1-0,1-0,Cartagena (12)
?,(Sat) 5 Nov 2011 (44),Elche (12),3-0,1-0,Villarreal B (12)
?,(Sat) 5 Nov 2011 (44),Girona (12),1-0,0-0,Hercules (12)
?,(Sat) 5 Nov 2011 (44),Guadalajara (12),0-2,0-1,Recreativo (12)
?,(Sat) 5 Nov 2011 (44),Numancia (12),3-2,1-1,UD Las Palmas (12)
?,(Sat) 5 Nov 2011 (44),Valladolid (12),2-1,1-0,Xerez (12)
?,(Sun) 6 Nov 2011 (44),Gimnastic (12),5-0,2-0,Sabadell (12)
?,(Mon) 7 Nov 2011 (45),Murcia (12),0-0,0-0,RCD La Coruña (12)
?,(Sat) 12 Nov 2011 (45),Alcorcon (13),0-1,0-0,Gimnastic (13)
