Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 22 Aug 2015 (33),Alcorcon (1),2-0,1-0,Mallorca (1)
?,(Sat) 22 Aug 2015 (33),Cordoba (1),1-0,0-0,Valladolid (1)
?,(Sat) 22 Aug 2015 (33),Huesca (1),2-3,0-1,Alaves (1)
?,(Sat) 22 Aug 2015 (33),Llagostera (1),0-2,0-0,Osasuna (1)
?,(Sun) 23 Aug 2015 (33),Almeria (1),3-2,3-0,Leganes (1)
?,(Sun) 23 Aug 2015 (33),Gimnastic (1),2-2,0-0,Albacete (1)
?,(Sun) 23 Aug 2015 (33),Mirandes (1),1-1,0-0,Zaragoza (1)
?,(Sun) 23 Aug 2015 (33),Numancia (1),6-3,1-2,Tenerife (1)
?,(Sun) 23 Aug 2015 (33),Oviedo (1),2-2,1-1,Lugo (1)
?,(Sun) 23 Aug 2015 (33),Ponferradina (1),2-0,0-0,Elche (1)
?,(Mon) 24 Aug 2015 (34),Ath Bilbao B (1),0-1,0-0,Girona (1)
?,(Sat) 29 Aug 2015 (34),Albacete (2),1-1,1-1,Huesca (2)
?,(Sat) 29 Aug 2015 (34),Girona (2),2-3,1-1,Numancia (2)
?,(Sat) 29 Aug 2015 (34),Leganes (2),3-1,2-0,Cordoba (2)
?,(Sat) 29 Aug 2015 (34),Lugo (2),1-0,0-0,Llagostera (2)
?,(Sat) 29 Aug 2015 (34),Zaragoza (2),3-2,1-1,Almeria (2)
?,(Sun) 30 Aug 2015 (34),Alaves (2),2-0,2-0,Oviedo (2)
?,(Sun) 30 Aug 2015 (34),Elche (2),2-1,0-0,Ath Bilbao B (2)
?,(Sun) 30 Aug 2015 (34),Mallorca (2),1-0,1-0,Ponferradina (2)
?,(Sun) 30 Aug 2015 (34),Osasuna (2),1-0,0-0,Mirandes (2)
?,(Sun) 30 Aug 2015 (34),Tenerife (2),1-2,0-0,Gimnastic (2)
?,(Sun) 30 Aug 2015 (34),Valladolid (2),2-0,0-0,Alcorcon (2)
?,(Sat) 5 Sep 2015 (35),Gimnastic (3),1-0,0-0,Girona (3)
?,(Sat) 5 Sep 2015 (35),Huesca (3),1-1,1-1,Tenerife (3)
?,(Sat) 5 Sep 2015 (35),Mirandes (3),1-1,0-1,Lugo (3)
?,(Sat) 5 Sep 2015 (35),Numancia (3),0-0,0-0,Elche (3)
?,(Sun) 6 Sep 2015 (35),Almeria (3),2-1,0-1,Osasuna (3)
?,(Sun) 6 Sep 2015 (35),Ath Bilbao B (3),3-1,1-1,Mallorca (3)
?,(Sun) 6 Sep 2015 (35),Cordoba (3),1-3,1-1,Alcorcon (3)
?,(Sun) 6 Sep 2015 (35),Leganes (3),1-1,1-0,Zaragoza (3)
?,(Sun) 6 Sep 2015 (35),Llagostera (3),3-0,1-0,Alaves (3)
?,(Sun) 6 Sep 2015 (35),Oviedo (3),3-1,2-1,Albacete (3)
?,(Sun) 6 Sep 2015 (35),Ponferradina (3),3-0,1-0,Valladolid (3)
?,(Sat) 12 Sep 2015 (36),Alaves (4),2-3,0-2,Mirandes (4)
?,(Sat) 12 Sep 2015 (36),Elche (4),1-0,1-0,Gimnastic (4)
?,(Sat) 12 Sep 2015 (36),Osasuna (4),2-1,1-0,Leganes (4)
?,(Sat) 12 Sep 2015 (36),Valladolid (4),1-0,1-0,Ath Bilbao B (4)
?,(Sat) 12 Sep 2015 (36),Zaragoza (4),0-1,0-1,Cordoba (4)
?,(Sun) 13 Sep 2015 (36),Albacete (4),1-0,1-0,Llagostera (4)
?,(Sun) 13 Sep 2015 (36),Alcorcon (4),1-0,0-0,Ponferradina (4)
?,(Sun) 13 Sep 2015 (36),Girona (4),0-0,0-0,Huesca (4)
?,(Sun) 13 Sep 2015 (36),Lugo (4),1-0,0-0,Almeria (4)
?,(Sun) 13 Sep 2015 (36),Mallorca (4),0-0,0-0,Numancia (4)
?,(Sun) 13 Sep 2015 (36),Tenerife (4),0-2,0-1,Oviedo (4)
?,(Sat) 19 Sep 2015 (37),Ath Bilbao B (5),1-0,0-0,Alcorcon (5)
?,(Sat) 19 Sep 2015 (37),Leganes (5),0-0,0-0,Lugo (5)
?,(Sat) 19 Sep 2015 (37),Llagostera (5),0-2,0-0,Tenerife (5)
?,(Sat) 19 Sep 2015 (37),Mirandes (5),1-1,1-0,Albacete (5)
?,(Sat) 19 Sep 2015 (37),Oviedo (5),1-2,1-1,Girona (5)
?,(Sun) 20 Sep 2015 (37),Almeria (5),0-2,0-1,Alaves (5)
?,(Sun) 20 Sep 2015 (37),Cordoba (5),1-0,1-0,Ponferradina (5)
?,(Sun) 20 Sep 2015 (37),Gimnastic (5),1-0,1-0,Mallorca (5)
?,(Sun) 20 Sep 2015 (37),Huesca (5),1-3,0-1,Elche (5)
?,(Sun) 20 Sep 2015 (37),Numancia (5),2-2,0-1,Valladolid (5)
?,(Sun) 20 Sep 2015 (37),Zaragoza (5),0-1,0-1,Osasuna (5)
?,(Sat) 26 Sep 2015 (38),Alcorcon (6),1-1,1-1,Numancia (6)
?,(Sat) 26 Sep 2015 (38),Lugo (6),0-0,0-0,Zaragoza (6)
?,(Sat) 26 Sep 2015 (38),Mallorca (6),0-1,0-0,Huesca (6)
?,(Sat) 26 Sep 2015 (38),Osasuna (6),0-0,0-0,Cordoba (6)
?,(Sat) 26 Sep 2015 (38),Ponferradina (6),1-0,0-0,Ath Bilbao B (6)
?,(Sun) 27 Sep 2015 (38),Alaves (6),0-0,0-0,Leganes (6)
?,(Sun) 27 Sep 2015 (38),Albacete (6),3-0,2-0,Almeria (6)
?,(Sun) 27 Sep 2015 (38),Elche (6),1-1,1-0,Oviedo (6)
?,(Sun) 27 Sep 2015 (38),Girona (6),2-2,1-0,Llagostera (6)
?,(Sun) 27 Sep 2015 (38),Tenerife (6),3-0,1-0,Mirandes (6)
?,(Sun) 27 Sep 2015 (38),Valladolid (6),0-0,0-0,Gimnastic (6)
?,(Sat) 3 Oct 2015 (39),Almeria (7),2-2,0-1,Tenerife (7)
?,(Sat) 3 Oct 2015 (39),Cordoba (7),1-0,1-0,Ath Bilbao B (7)
?,(Sat) 3 Oct 2015 (39),Gimnastic (7),0-2,0-0,Alcorcon (7)
?,(Sat) 3 Oct 2015 (39),Numancia (7),1-0,1-0,Ponferradina (7)
?,(Sat) 3 Oct 2015 (39),Zaragoza (7),1-0,1-0,Alaves (7)
?,(Sun) 4 Oct 2015 (39),Huesca (7),1-1,0-1,Valladolid (7)
?,(Sun) 4 Oct 2015 (39),Leganes (7),3-2,0-1,Albacete (7)
?,(Sun) 4 Oct 2015 (39),Llagostera (7),4-1,2-0,Elche (7)
?,(Sun) 4 Oct 2015 (39),Mirandes (7),1-0,0-0,Girona (7)
