Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 1 Sep 1973 (35),RCD Español (1),3-0,?,Real Murcia CF (1)
?,(Sat) 1 Sep 1973 (35),Real Sociedad (1),0-2,?,Granada CF (1)
?,(Sat) 1 Sep 1973 (35),Real Madrid CF (1),0-0,?,CD Castellón (1)
?,(Sat) 1 Sep 1973 (35),Valencia CF (1),2-1,?,Real Oviedo (1)
?,(Sun) 2 Sep 1973 (35),RC Celta Vigo (1),2-1,?,Athletic Club Bilbao (1)
?,(Sun) 2 Sep 1973 (35),Elche CF (1),1-0,?,FC Barcelona (1)
?,(Sun) 2 Sep 1973 (35),Real Sporting (1),0-3,?,Atlético Madrid (1)
?,(Sun) 2 Sep 1973 (35),UD Las Palmas (1),1-0,?,Málaga CF (1)
?,(Sun) 2 Sep 1973 (35),R. Racing C. (1),1-1,?,Real Zaragoza (1)
?,(Sat) 8 Sep 1973 (36),Athletic Club Bilbao (2),1-0,?,RCD Español (2)
?,(Sat) 8 Sep 1973 (36),Atlético Madrid (2),3-1,?,Valencia CF (2)
?,(Sat) 8 Sep 1973 (36),Málaga CF (2),3-1,?,Elche CF (2)
?,(Sat) 8 Sep 1973 (36),Real Murcia CF (2),1-1,?,Real Sociedad (2)
?,(Sun) 9 Sep 1973 (36),FC Barcelona (2),0-0,?,R. Racing C. (2)
?,(Sun) 9 Sep 1973 (36),CD Castellón (2),3-2,?,Real Sporting (2)
?,(Sun) 9 Sep 1973 (36),Granada CF (2),1-1,?,Real Madrid CF (2)
?,(Sun) 9 Sep 1973 (36),Real Oviedo (2),1-0,?,UD Las Palmas (2)
?,(Sun) 9 Sep 1973 (36),Real Zaragoza (2),2-1,?,RC Celta Vigo (2)
?,(Sat) 15 Sep 1973 (37),RCD Español (3),3-1,?,Real Zaragoza (3)
?,(Sat) 15 Sep 1973 (37),Real Sporting (3),1-2,?,Valencia CF (3)
?,(Sat) 15 Sep 1973 (37),UD Las Palmas (3),1-0,?,Atlético Madrid (3)
?,(Sat) 15 Sep 1973 (37),Real Madrid CF (3),1-1,?,Real Murcia CF (3)
?,(Sun) 16 Sep 1973 (37),CD Castellón (3),1-1,?,Granada CF (3)
?,(Sun) 16 Sep 1973 (37),RC Celta Vigo (3),2-1,?,FC Barcelona (3)
?,(Sun) 16 Sep 1973 (37),Elche CF (3),1-1,?,Real Oviedo (3)
?,(Sun) 16 Sep 1973 (37),R. Racing C. (3),1-1,?,Málaga CF (3)
?,(Sun) 16 Sep 1973 (37),Real Sociedad (3),2-1,?,Athletic Club Bilbao (3)
?,(Sat) 22 Sep 1973 (38),Málaga CF (4),1-1,?,RC Celta Vigo (4)
?,(Sat) 22 Sep 1973 (38),Valencia CF (4),2-0,?,UD Las Palmas (4)
?,(Sun) 23 Sep 1973 (38),Athletic Club Bilbao (4),2-1,?,Real Madrid CF (4)
?,(Sun) 23 Sep 1973 (38),Atlético Madrid (4),2-1,?,Elche CF (4)
?,(Sun) 23 Sep 1973 (38),FC Barcelona (4),3-0,?,RCD Español (4)
?,(Sun) 23 Sep 1973 (38),Granada CF (4),1-0,?,Real Sporting (4)
?,(Sun) 23 Sep 1973 (38),Real Murcia CF (4),3-1,?,CD Castellón (4)
?,(Sun) 23 Sep 1973 (38),Real Oviedo (4),2-1,?,R. Racing C. (4)
?,(Sun) 23 Sep 1973 (38),Real Zaragoza (4),0-0,?,Real Sociedad (4)
?,(Sat) 29 Sep 1973 (39),RCD Español (5),1-1,?,Málaga CF (5)
?,(Sat) 29 Sep 1973 (39),Real Sporting (5),1-0,?,UD Las Palmas (5)
