Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 4 Sep 1949 (35),Athletic Club Bilbao (1),3-1,?,FC Barcelona (1)
?,(Sun) 4 Sep 1949 (35),RC Celta Vigo (1),3-1,?,Real Oviedo (1)
?,(Sun) 4 Sep 1949 (35),RCD Español (1),2-2,?,Real Sociedad (1)
?,(Sun) 4 Sep 1949 (35),Málaga CF (1),1-2,?,Valencia CF (1)
?,(Sun) 4 Sep 1949 (35),Real Madrid CF (1),4-2,?,Sevilla FC (1)
?,(Sun) 4 Sep 1949 (35),Gimnàstic Tarragona (1),3-2,?,RCD La Coruña (1)
?,(Sun) 4 Sep 1949 (35),Real Valladolid CF (1),0-1,?,Atlético Madrid (1)
?,(Sun) 11 Sep 1949 (36),Atlético Madrid (2),3-2,?,Málaga CF (2)
?,(Sun) 11 Sep 1949 (36),FC Barcelona (2),10-1,?,Gimnàstic Tarragona (2)
?,(Sun) 11 Sep 1949 (36),RCD La Coruña (2),3-0,?,Real Madrid CF (2)
?,(Sun) 11 Sep 1949 (36),Real Sociedad (2),2-3,?,Athletic Club Bilbao (2)
?,(Sun) 11 Sep 1949 (36),Real Oviedo (2),2-3,?,RCD Español (2)
?,(Sun) 11 Sep 1949 (36),Sevilla FC (2),2-3,?,Real Valladolid CF (2)
?,(Sun) 11 Sep 1949 (36),Valencia CF (2),1-2,?,RC Celta Vigo (2)
?,(Sun) 18 Sep 1949 (37),Athletic Club Bilbao (3),3-0,?,Real Oviedo (3)
?,(Sun) 18 Sep 1949 (37),RC Celta Vigo (3),2-0,?,Atlético Madrid (3)
?,(Sun) 18 Sep 1949 (37),RCD Español (3),6-4,?,Valencia CF (3)
?,(Sun) 18 Sep 1949 (37),Real Madrid CF (3),6-1,?,FC Barcelona (3)
?,(Sun) 18 Sep 1949 (37),Sevilla FC (3),2-2,?,RCD La Coruña (3)
?,(Sun) 18 Sep 1949 (37),Gimnàstic Tarragona (3),2-1,?,Real Sociedad (3)
?,(Sun) 18 Sep 1949 (37),Real Valladolid CF (3),3-3,?,Málaga CF (3)
?,(Sun) 25 Sep 1949 (38),Atlético Madrid (4),5-2,?,RCD Español (4)
?,(Sun) 25 Sep 1949 (38),FC Barcelona (4),7-0,?,Sevilla FC (4)
?,(Sun) 25 Sep 1949 (38),RCD La Coruña (4),1-0,?,Real Valladolid CF (4)
?,(Sun) 25 Sep 1949 (38),Málaga CF (4),2-0,?,RC Celta Vigo (4)
?,(Sun) 25 Sep 1949 (38),Real Sociedad (4),1-1,?,Real Madrid CF (4)
?,(Sun) 25 Sep 1949 (38),Real Oviedo (4),1-1,?,Gimnàstic Tarragona (4)
?,(Sun) 25 Sep 1949 (38),Valencia CF (4),4-1,?,Athletic Club Bilbao (4)
?,(Sun) 2 Oct 1949 (39),Athletic Club Bilbao (5),1-0,?,Atlético Madrid (5)
?,(Sun) 2 Oct 1949 (39),RCD La Coruña (5),3-0,?,FC Barcelona (5)
?,(Sun) 2 Oct 1949 (39),RCD Español (5),2-2,?,Málaga CF (5)
?,(Sun) 2 Oct 1949 (39),Real Madrid CF (5),6-2,?,Real Oviedo (5)
?,(Sun) 2 Oct 1949 (39),Sevilla FC (5),3-4,?,Real Sociedad (5)
?,(Sun) 2 Oct 1949 (39),Gimnàstic Tarragona (5),1-1,?,Valencia CF (5)
?,(Sun) 2 Oct 1949 (39),Real Valladolid CF (5),4-1,?,RC Celta Vigo (5)
?,(Sun) 9 Oct 1949 (40),Atlético Madrid (6),5-1,?,Gimnàstic Tarragona (6)
?,(Sun) 9 Oct 1949 (40),FC Barcelona (6),2-2,?,Real Valladolid CF (6)
?,(Sun) 9 Oct 1949 (40),RC Celta Vigo (6),4-1,?,RCD Español (6)
?,(Sun) 9 Oct 1949 (40),Málaga CF (6),2-3,?,Athletic Club Bilbao (6)
?,(Sun) 9 Oct 1949 (40),Real Sociedad (6),0-1,?,RCD La Coruña (6)
?,(Sun) 9 Oct 1949 (40),Real Oviedo (6),1-0,?,Sevilla FC (6)
?,(Sun) 9 Oct 1949 (40),Valencia CF (6),2-2,?,Real Madrid CF (6)
?,(Sun) 16 Oct 1949 (41),Athletic Club Bilbao (7),4-1,?,RC Celta Vigo (7)
?,(Sun) 16 Oct 1949 (41),FC Barcelona (7),2-0,?,Real Sociedad (7)
?,(Sun) 16 Oct 1949 (41),RCD La Coruña (7),2-2,?,Real Oviedo (7)
?,(Sun) 16 Oct 1949 (41),Real Madrid CF (7),4-2,?,Atlético Madrid (7)
?,(Sun) 16 Oct 1949 (41),Sevilla FC (7),2-2,?,Valencia CF (7)
?,(Sun) 16 Oct 1949 (41),Gimnàstic Tarragona (7),5-1,?,Málaga CF (7)
?,(Sun) 16 Oct 1949 (41),Real Valladolid CF (7),4-0,?,RCD Español (7)
?,(Sun) 23 Oct 1949 (42),Atlético Madrid (8),0-1,?,Sevilla FC (8)
?,(Sun) 23 Oct 1949 (42),RC Celta Vigo (8),10-1,?,Gimnàstic Tarragona (8)
?,(Sun) 23 Oct 1949 (42),RCD Español (8),4-1,?,Athletic Club Bilbao (8)
?,(Sun) 23 Oct 1949 (42),Málaga CF (8),1-3,?,Real Madrid CF (8)
?,(Sun) 23 Oct 1949 (42),Real Sociedad (8),1-1,?,Real Valladolid CF (8)
?,(Sun) 23 Oct 1949 (42),Real Oviedo (8),0-2,?,FC Barcelona (8)
?,(Sun) 23 Oct 1949 (42),Valencia CF (8),3-0,?,RCD La Coruña (8)
?,(Sun) 30 Oct 1949 (43),FC Barcelona (9),2-0,?,Valencia CF (9)
?,(Sun) 30 Oct 1949 (43),RCD La Coruña (9),3-1,?,Atlético Madrid (9)
?,(Sun) 30 Oct 1949 (43),Real Sociedad (9),7-0,?,Real Oviedo (9)
?,(Sun) 30 Oct 1949 (43),Real Madrid CF (9),1-0,?,RC Celta Vigo (9)
?,(Sun) 30 Oct 1949 (43),Sevilla FC (9),3-1,?,Málaga CF (9)
?,(Sun) 30 Oct 1949 (43),Gimnàstic Tarragona (9),3-1,?,RCD Español (9)
?,(Sun) 30 Oct 1949 (43),Real Valladolid CF (9),6-2,?,Athletic Club Bilbao (9)
?,(Sun) 6 Nov 1949 (44),Athletic Club Bilbao (10),7-0,?,Gimnàstic Tarragona (10)
?,(Sun) 6 Nov 1949 (44),Atlético Madrid (10),4-1,?,FC Barcelona (10)
?,(Sun) 6 Nov 1949 (44),RC Celta Vigo (10),4-2,?,Sevilla FC (10)
?,(Sun) 6 Nov 1949 (44),RCD Español (10),1-1,?,Real Madrid CF (10)
?,(Sun) 6 Nov 1949 (44),Málaga CF (10),2-1,?,RCD La Coruña (10)
?,(Sun) 6 Nov 1949 (44),Real Oviedo (10),2-2,?,Real Valladolid CF (10)
?,(Sun) 6 Nov 1949 (44),Valencia CF (10),0-0,?,Real Sociedad (10)
?,(Sun) 13 Nov 1949 (45),FC Barcelona (11),4-0,?,Málaga CF (11)
?,(Sun) 13 Nov 1949 (45),RCD La Coruña (11),1-1,?,RC Celta Vigo (11)
?,(Sun) 13 Nov 1949 (45),Real Sociedad (11),4-1,?,Atlético Madrid (11)
?,(Sun) 13 Nov 1949 (45),Real Madrid CF (11),2-2,?,Athletic Club Bilbao (11)
?,(Sun) 13 Nov 1949 (45),Real Oviedo (11),2-0,?,Valencia CF (11)
?,(Sun) 13 Nov 1949 (45),Sevilla FC (11),2-1,?,RCD Español (11)
?,(Sun) 13 Nov 1949 (45),Real Valladolid CF (11),3-0,?,Gimnàstic Tarragona (11)
?,(Sun) 20 Nov 1949 (46),Athletic Club Bilbao (12),2-3,?,Sevilla FC (12)
?,(Sun) 20 Nov 1949 (46),Atlético Madrid (12),4-1,?,Real Oviedo (12)
?,(Sun) 20 Nov 1949 (46),RC Celta Vigo (12),6-4,?,FC Barcelona (12)
?,(Sun) 20 Nov 1949 (46),RCD Español (12),3-2,?,RCD La Coruña (12)
?,(Sun) 20 Nov 1949 (46),Málaga CF (12),5-2,?,Real Sociedad (12)
?,(Sun) 20 Nov 1949 (46),Gimnàstic Tarragona (12),0-3,?,Real Madrid CF (12)
?,(Sun) 20 Nov 1949 (46),Real Valladolid CF (12),3-2,?,Valencia CF (12)
?,(Sun) 4 Dec 1949 (48),FC Barcelona (13),1-2,?,RCD Español (13)
?,(Sun) 4 Dec 1949 (48),RCD La Coruña (13),1-1,?,Athletic Club Bilbao (13)
?,(Sun) 4 Dec 1949 (48),Real Sociedad (13),4-0,?,RC Celta Vigo (13)
