Date,Team 1,Team 2,FT,HT
1996-11-24,Villarreal,Ecija,3-0,
1996-11-30,Barcelona B,Salamanca,1-3,
1996-11-30,Osasuna,Villarreal,4-1,
1996-11-30,Real Madrid B,Toledo,0-1,
1996-12-01,Albacete,Alaves,1-1,
1996-12-01,Almeria,Lleida,2-0,
1996-12-01,Ecija,Ath Madrid B,0-1,
1996-12-01,Las Palmas,Badajoz,2-2,
1996-12-01,Leganes,Eibar,1-2,
1996-12-01,Merida,Levante,1-1,
1996-12-01,Orense,Mallorca,0-0,
1996-12-07,Ath Madrid B,Osasuna,3-3,
1996-12-07,Eibar,Merida,2-2,
1996-12-07,Lleida,Leganes,4-0,
1996-12-08,Alaves,Orense,0-0,
1996-12-08,Badajoz,Ecija,1-0,
1996-12-08,Levante,Albacete,0-0,
1996-12-08,Mallorca,Las Palmas,3-0,
1996-12-08,Salamanca,Real Madrid B,3-0,
1996-12-08,Toledo,Almeria,1-1,
1996-12-08,Villarreal,Barcelona B,0-2,
1996-12-14,Osasuna,Badajoz,0-1,
1996-12-14,Real Madrid B,Almeria,2-1,
1996-12-15,Albacete,Eibar,1-0,
1996-12-15,Barcelona B,Ath Madrid B,2-2,
1996-12-15,Ecija,Mallorca,0-2,
1996-12-15,Las Palmas,Alaves,1-1,
1996-12-15,Leganes,Toledo,0-0,
1996-12-15,Orense,Levante,1-3,
1996-12-15,Salamanca,Villarreal,2-1,
1996-12-21,Badajoz,Barcelona B,2-0,
1996-12-21,Eibar,Orense,2-0,
1996-12-21,Lleida,Albacete,0-3,
1996-12-21,Villarreal,Real Madrid B,1-1,
1996-12-22,Alaves,Ecija,4-0,
1996-12-22,Almeria,Leganes,3-2,
1996-12-22,Ath Madrid B,Salamanca,1-1,
1996-12-22,Levante,Las Palmas,2-1,
1996-12-22,Mallorca,Osasuna,0-0,
1996-12-22,Toledo,Merida,1-0,
1997-01-04,Barcelona B,Mallorca,1-2,
1997-01-04,Ecija,Levante,0-0,
1997-01-04,Las Palmas,Eibar,2-0,
1997-01-04,Osasuna,Alaves,1-1,
1997-01-04,Real Madrid B,Leganes,0-3,
1997-01-05,Merida,Almeria,3-3,
1997-01-05,Orense,Lleida,1-0,
1997-01-05,Salamanca,Badajoz,0-1,
1997-01-05,Villarreal,Ath Madrid B,1-3,
1997-01-11,Alaves,Barcelona B,0-1,
1997-01-11,Almeria,Albacete,1-1,
1997-01-11,Real Madrid B,Ath Madrid B,0-3,
1997-01-12,Badajoz,Villarreal,0-0,
1997-01-12,Eibar,Ecija,3-0,
1997-01-12,Levante,Osasuna,2-1,
1997-01-12,Lleida,Las Palmas,2-0,
1997-01-12,Mallorca,Salamanca,2-1,
1997-01-12,Toledo,Orense,2-0,
1997-01-18,Barcelona B,Levante,2-1,
1997-01-18,Las Palmas,Toledo,1-2,
1997-01-18,Osasuna,Eibar,0-0,
1997-01-19,Albacete,Leganes,0-1,
1997-01-19,Ath Madrid B,Badajoz,1-1,
1997-01-19,Ecija,Lleida,3-1,
1997-01-19,Merida,Real Madrid B,1-0,
1997-01-19,Orense,Almeria,1-0,
1997-01-19,Salamanca,Alaves,2-1,
1997-01-19,Villarreal,Mallorca,0-1,
1997-01-22,Albacete,Toledo,2-1,
1997-01-25,Ath Madrid B,Mallorca,4-1,
1997-01-25,Barcelona B,Eibar,3-3,
1997-01-25,Las Palmas,Almeria,1-1,
1997-01-25,Orense,Leganes,1-1,
1997-01-26,Albacete,Merida,1-0,
1997-01-26,Badajoz,Real Madrid B,1-1,
1997-01-26,Ecija,Toledo,1-1,
1997-01-26,Osasuna,Lleida,3-0,
1997-01-26,Salamanca,Levante,1-1,
1997-01-26,Villarreal,Alaves,2-4,
1997-02-01,Eibar,Salamanca,0-0,
1997-02-01,Lleida,Barcelona B,0-0,
1997-02-01,Real Madrid B,Albacete,0-3,
1997-02-02,Alaves,Ath Madrid B,0-1,
1997-02-02,Almeria,Ecija,0-1,
1997-02-02,Leganes,Las Palmas,1-0,
1997-02-02,Levante,Villarreal,2-1,
1997-02-02,Mallorca,Badajoz,0-2,
1997-02-02,Merida,Orense,0-0,
1997-02-02,Toledo,Osasuna,1-0,
1997-02-08,Badajoz,Alaves,1-0,
1997-02-08,Barcelona B,Toledo,1-1,
1997-02-08,Ecija,Leganes,2-1,
1997-02-08,Villarreal,Eibar,1-0,
1997-02-09,Ath Madrid B,Levante,2-1,
1997-02-09,Las Palmas,Merida,1-2,
1997-02-09,Mallorca,Real Madrid B,4-0,
1997-02-09,Orense,Albacete,2-0,
1997-02-09,Osasuna,Almeria,2-1,
1997-02-09,Salamanca,Lleida,3-0,
1997-02-15,Almeria,Barcelona B,2-2,
1997-02-15,Eibar,Ath Madrid B,1-1,
1997-02-15,Merida,Ecija,1-1,
1997-02-15,Real Madrid B,Orense,0-2,
1997-02-16,Alaves,Mallorca,2-3,
1997-02-16,Albacete,Las Palmas,1-1,
1997-02-16,Leganes,Osasuna,2-0,
1997-02-16,Levante,Badajoz,2-2,
1997-02-16,Lleida,Villarreal,1-2,
1997-02-16,Toledo,Salamanca,0-2,
1997-02-19,Merida,Lleida,0-2,
1997-02-22,Alaves,Real Madrid B,5-3,
1997-02-22,Barcelona B,Leganes,0-1,
1997-02-22,Las Palmas,Orense,2-0,
1997-02-23,Ath Madrid B,Lleida,1-0,
1997-02-23,Badajoz,Eibar,0-0,
1997-02-23,Ecija,Albacete,0-2,
1997-02-23,Mallorca,Levante,1-0,
1997-02-23,Osasuna,Merida,0-1,
1997-02-23,Salamanca,Almeria,3-0,
1997-02-23,Villarreal,Toledo,3-1,
1997-03-01,Levante,Alaves,0-1,
1997-03-01,Merida,Barcelona B,5-1,
1997-03-01,Toledo,Ath Madrid B,2-0,
1997-03-02,Albacete,Osasuna,2-1,
1997-03-02,Almeria,Villarreal,0-0,
1997-03-02,Eibar,Mallorca,1-2,
1997-03-02,Leganes,Salamanca,1-1,
1997-03-02,Lleida,Badajoz,3-0,
1997-03-02,Orense,Ecija,1-3,
1997-03-02,Real Madrid B,Las Palmas,0-2,
1997-03-08,Ath Madrid B,Almeria,0-0,
1997-03-08,Barcelona B,Albacete,1-4,
1997-03-08,Mallorca,Lleida,0-0,
1997-03-08,Osasuna,Orense,1-1,
1997-03-09,Alaves,Eibar,1-3,
1997-03-09,Badajoz,Toledo,2-1,
1997-03-09,Ecija,Las Palmas,0-0,
1997-03-09,Levante,Real Madrid B,5-1,
1997-03-09,Salamanca,Merida,1-0,
1997-03-09,Villarreal,Leganes,0-0,
1997-03-15,Eibar,Levante,2-0,
1997-03-15,Las Palmas,Osasuna,3-1,
1997-03-15,Lleida,Alaves,0-0,
1997-03-15,Real Madrid B,Ecija,2-1,
1997-03-16,Albacete,Salamanca,1-2,
1997-03-16,Almeria,Badajoz,1-0,
1997-03-16,Leganes,Ath Madrid B,0-1,
1997-03-16,Merida,Villarreal,4-0,
1997-03-16,Orense,Barcelona B,2-1,
1997-03-16,Toledo,Mallorca,0-0,
1997-03-22,Barcelona B,Las Palmas,1-2,
1997-03-22,Eibar,Real Madrid B,1-1,
1997-03-22,Levante,Lleida,0-0,
1997-03-23,Alaves,Toledo,1-0,
1997-03-23,Ath Madrid B,Merida,3-1,
1997-03-23,Badajoz,Leganes,1-0,
1997-03-23,Mallorca,Almeria,3-2,
1997-03-23,Osasuna,Ecija,3-0,
1997-03-23,Salamanca,Orense,1-1,
1997-03-23,Villarreal,Albacete,0-0,
1997-03-29,Albacete,Ath Madrid B,1-0,
1997-03-29,Ecija,Barcelona B,1-1,
1997-03-29,Las Palmas,Salamanca,1-1,
1997-03-29,Lleida,Eibar,2-1,
1997-03-29,Merida,Badajoz,2-0,
1997-03-29,Orense,Villarreal,4-0,
1997-03-29,Real Madrid B,Osasuna,2-0,
1997-03-29,Toledo,Levante,1-0,
1997-03-30,Almeria,Alaves,1-0,
1997-03-30,Leganes,Mallorca,0-1,
1997-04-05,Ath Madrid B,Orense,0-1,
1997-04-05,Barcelona B,Osasuna,0-0,
1997-04-05,Levante,Almeria,2-2,
1997-04-06,Alaves,Leganes,2-0,
1997-04-06,Badajoz,Albacete,0-0,
1997-04-06,Eibar,Toledo,1-0,
1997-04-06,Lleida,Real Madrid B,4-0,
1997-04-06,Mallorca,Merida,1-1,
1997-04-06,Salamanca,Ecija,4-0,
1997-04-06,Villarreal,Las Palmas,0-1,
1997-04-12,Las Palmas,Ath Madrid B,6-0,
1997-04-12,Leganes,Levante,1-1,
1997-04-12,Merida,Alaves,3-2,
1997-04-12,Osasuna,Salamanca,0-3,
1997-04-12,Toledo,Lleida,3-2,
1997-04-13,Albacete,Mallorca,3-2,
1997-04-13,Almeria,Eibar,0-1,
1997-04-13,Ecija,Villarreal,2-1,
1997-04-13,Orense,Badajoz,0-1,
1997-04-13,Real Madrid B,Barcelona B,1-0,
1997-04-19,Ath Madrid B,Ecija,1-1,
1997-04-19,Eibar,Leganes,0-0,
1997-04-19,Lleida,Almeria,0-1,
1997-04-19,Toledo,Real Madrid B,2-1,
1997-04-19,Villarreal,Osasuna,1-0,
1997-04-20,Alaves,Albacete,0-2,
1997-04-20,Badajoz,Las Palmas,2-0,
1997-04-20,Levante,Merida,1-0,
1997-04-20,Mallorca,Orense,1-1,
1997-04-20,Salamanca,Barcelona B,3-0,
1997-05-03,Barcelona B,Villarreal,2-2,
1997-05-03,Las Palmas,Mallorca,2-2,
1997-05-03,Orense,Alaves,0-1,
1997-05-03,Real Madrid B,Salamanca,0-0,
1997-05-04,Albacete,Levante,1-0,
1997-05-04,Almeria,Toledo,2-0,
1997-05-04,Ecija,Badajoz,1-2,
1997-05-04,Leganes,Lleida,3-2,
1997-05-04,Merida,Eibar,2-1,
1997-05-04,Osasuna,Ath Madrid B,0-3,
1997-05-10,Ath Madrid B,Barcelona B,2-2,
1997-05-10,Badajoz,Osasuna,0-1,
1997-05-10,Levante,Orense,2-1,
1997-05-11,Alaves,Las Palmas,1-1,
1997-05-11,Almeria,Real Madrid B,3-0,
1997-05-11,Eibar,Albacete,1-0,
1997-05-11,Lleida,Merida,0-0,
1997-05-11,Mallorca,Ecija,2-1,
1997-05-11,Toledo,Leganes,0-1,
1997-05-11,Villarreal,Salamanca,2-2,
1997-05-17,Barcelona B,Badajoz,1-0,
1997-05-17,Las Palmas,Levante,4-2,
1997-05-17,Merida,Toledo,3-1,
1997-05-17,Orense,Eibar,1-2,
1997-05-17,Real Madrid B,Villarreal,1-1,
1997-05-18,Albacete,Lleida,0-1,
1997-05-18,Ecija,Alaves,1-1,
1997-05-18,Leganes,Almeria,3-0,
1997-05-18,Osasuna,Mallorca,1-0,
1997-05-18,Salamanca,Ath Madrid B,4-2,
1997-05-21,Leganes,Merida,1-1,
1997-05-24,Ath Madrid B,Villarreal,0-1,
1997-05-24,Eibar,Las Palmas,0-0,
1997-05-25,Alaves,Osasuna,0-1,
1997-05-25,Almeria,Merida,1-3,
1997-05-25,Badajoz,Salamanca,0-1,
1997-05-25,Leganes,Real Madrid B,0-1,
1997-05-25,Levante,Ecija,0-2,
1997-05-25,Lleida,Orense,3-0,
1997-05-25,Mallorca,Barcelona B,2-0,
1997-05-25,Toledo,Albacete,0-4,
1997-05-31,Ath Madrid B,Real Madrid B,3-0,
1997-05-31,Barcelona B,Alaves,2-3,
1997-05-31,Las Palmas,Lleida,1-1,
1997-05-31,Osasuna,Levante,1-0,
1997-06-01,Albacete,Almeria,1-0,
1997-06-01,Ecija,Eibar,0-2,
1997-06-01,Merida,Leganes,2-0,
1997-06-01,Orense,Toledo,0-1,
1997-06-01,Salamanca,Mallorca,3-1,
1997-06-01,Villarreal,Badajoz,0-3,
1997-06-14,Real Madrid B,Merida,4-0,
1997-06-15,Alaves,Salamanca,0-4,
1997-06-15,Almeria,Orense,2-3,
1997-06-15,Badajoz,Ath Madrid B,4-4,
1997-06-15,Eibar,Osasuna,1-1,
1997-06-15,Leganes,Albacete,2-1,
1997-06-15,Levante,Barcelona B,4-0,
1997-06-15,Lleida,Ecija,4-0,
1997-06-15,Mallorca,Villarreal,2-0,
1997-06-15,Toledo,Las Palmas,0-3,
