Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 31 Aug 1996 (35),Almeria (1),0-0,?,UD Las Palmas (1)
?,(Sat) 31 Aug 1996 (35),Leganes (1),5-0,?,Orense (1)
?,(Sat) 31 Aug 1996 (35),Levante UD (1),2-2,?,Salamanca (1)
?,(Sat) 31 Aug 1996 (35),Lleida (1),0-0,?,Osasuna (1)
?,(Sun) 1 Sep 1996 (35),Alaves (1),2-1,?,Villarreal CF (1)
?,(Sun) 1 Sep 1996 (35),SD Eibar (1),1-0,?,Barcelona B (1)
?,(Sun) 1 Sep 1996 (35),Mallorca (1),2-1,?,Ath Madrid B (1)
?,(Sun) 1 Sep 1996 (35),Merida (1),4-0,?,Albacete (1)
?,(Sun) 1 Sep 1996 (35),Real Madrid B (1),1-3,?,Badajoz (1)
?,(Sun) 1 Sep 1996 (35),Toledo (1),4-0,?,Ecija (1)
?,(Sat) 7 Sep 1996 (36),Ath Madrid B (2),1-2,?,Alaves (2)
?,(Sat) 7 Sep 1996 (36),Barcelona B (2),0-0,?,Lleida (2)
?,(Sat) 7 Sep 1996 (36),Salamanca (2),0-1,?,SD Eibar (2)
?,(Sun) 8 Sep 1996 (36),Albacete (2),2-2,?,Real Madrid B (2)
?,(Sun) 8 Sep 1996 (36),Badajoz (2),3-1,?,Mallorca (2)
?,(Sun) 8 Sep 1996 (36),Ecija (2),0-1,?,Almeria (2)
?,(Sun) 8 Sep 1996 (36),UD Las Palmas (2),2-0,?,Leganes (2)
?,(Sun) 8 Sep 1996 (36),Orense (2),2-0,?,Merida (2)
?,(Sun) 8 Sep 1996 (36),Osasuna (2),0-1,?,Toledo (2)
?,(Sun) 8 Sep 1996 (36),Villarreal CF (2),2-0,?,Levante UD (2)
?,(Sat) 14 Sep 1996 (37),Albacete (3),2-0,?,Orense (3)
?,(Sat) 14 Sep 1996 (37),Almeria (3),0-3,?,Osasuna (3)
?,(Sat) 14 Sep 1996 (37),Levante UD (3),3-2,?,Ath Madrid B (3)
?,(Sat) 14 Sep 1996 (37),Real Madrid B (3),0-1,?,Mallorca (3)
?,(Sun) 15 Sep 1996 (37),Alaves (3),1-0,?,Badajoz (3)
?,(Sun) 15 Sep 1996 (37),SD Eibar (3),2-0,?,Villarreal CF (3)
?,(Sun) 15 Sep 1996 (37),Leganes (3),4-1,?,Ecija (3)
?,(Sun) 15 Sep 1996 (37),Lleida (3),3-1,?,Salamanca (3)
?,(Sun) 15 Sep 1996 (37),Merida (3),2-0,?,UD Las Palmas (3)
?,(Sun) 15 Sep 1996 (37),Toledo (3),2-2,?,Barcelona B (3)
?,(Sat) 21 Sep 1996 (38),Ath Madrid B (4),0-1,?,SD Eibar (4)
?,(Sat) 21 Sep 1996 (38),Ecija (4),0-2,?,Merida (4)
?,(Sat) 21 Sep 1996 (38),Villarreal CF (4),2-1,?,Lleida (4)
?,(Sun) 22 Sep 1996 (38),Badajoz (4),1-1,?,Levante UD (4)
?,(Sun) 22 Sep 1996 (38),Barcelona B (4),3-2,?,Almeria (4)
?,(Sun) 22 Sep 1996 (38),UD Las Palmas (4),3-1,?,Albacete (4)
?,(Sun) 22 Sep 1996 (38),Mallorca (4),3-1,?,Alaves (4)
?,(Sun) 22 Sep 1996 (38),Orense (4),1-2,?,Real Madrid B (4)
?,(Sun) 22 Sep 1996 (38),Osasuna (4),0-0,?,Leganes (4)
?,(Sun) 22 Sep 1996 (38),Salamanca (4),3-1,?,Toledo (4)
?,(Sat) 28 Sep 1996 (39),SD Eibar (5),0-0,?,Badajoz (5)
?,(Sat) 28 Sep 1996 (39),Leganes (5),2-2,?,Barcelona B (5)
?,(Sun) 29 Sep 1996 (39),Albacete (5),2-0,?,Ecija (5)
?,(Sun) 29 Sep 1996 (39),Almeria (5),2-2,?,Salamanca (5)
?,(Sun) 29 Sep 1996 (39),Levante UD (5),1-2,?,Mallorca (5)
?,(Sun) 29 Sep 1996 (39),Lleida (5),5-1,?,Ath Madrid B (5)
?,(Sun) 29 Sep 1996 (39),Merida (5),2-1,?,Osasuna (5)
?,(Sun) 29 Sep 1996 (39),Orense (5),2-0,?,UD Las Palmas (5)
?,(Sun) 29 Sep 1996 (39),Real Madrid B (5),1-0,?,Alaves (5)
?,(Sun) 29 Sep 1996 (39),Toledo (5),1-2,?,Villarreal CF (5)
?,(Sat) 12 Oct 1996 (41),Alaves (6),0-2,?,Levante UD (6)
?,(Sat) 12 Oct 1996 (41),Barcelona B (6),0-1,?,Merida (6)
?,(Sat) 12 Oct 1996 (41),UD Las Palmas (6),3-4,?,Real Madrid B (6)
?,(Sat) 12 Oct 1996 (41),Salamanca (6),0-1,?,Leganes (6)
?,(Sun) 13 Oct 1996 (41),Ath Madrid B (6),3-2,?,Toledo (6)
?,(Sun) 13 Oct 1996 (41),Badajoz (6),0-0,?,Lleida (6)
?,(Sun) 13 Oct 1996 (41),Ecija (6),1-1,?,Orense (6)
?,(Sun) 13 Oct 1996 (41),Mallorca (6),1-1,?,SD Eibar (6)
?,(Sun) 13 Oct 1996 (41),Osasuna (6),1-1,?,Albacete (6)
