Round,Date,Team 1,FT,Team 2
4,Sat Oct 3 2020,RCD Mallorca,2-0,CD Tenerife
4,Sat Oct 3 2020,UD Las Palmas,2-1,UD Logroñés
4,Sat Oct 3 2020,Rayo Vallecano,4-0,Málaga CF
4,Sun Oct 4 2020,Girona FC,0-1,CF Fuenlabrada
4,Sun Oct 4 2020,CE Sabadell,0-1,RCD Espanyol
4,Sun Oct 4 2020,CD Castellón,2-0,CD Leganés
4,Sun Oct 4 2020,UD Almería,0-1,Sporting Gijón
4,Sun Oct 4 2020,FC Cartagena,2-1,CD Lugo
5,Sat Oct 10 2020,CE Sabadell,0-2,CD Mirandés
5,Sat Oct 10 2020,RCD Espanyol,1-0,AD Alcorcón
5,Sat Oct 10 2020,UD Logroñés,1-0,UD Almería
5,Sat Oct 10 2020,CD Tenerife,1-0,Rayo Vallecano
5,Sun Oct 11 2020,CD Lugo,0-1,RCD Mallorca
5,Sun Oct 11 2020,CF Fuenlabrada,1-1,CD Castellón
5,Sun Oct 11 2020,CD Leganés,0-1,Girona FC
5,Sun Oct 11 2020,Málaga CF,0-0,UD Las Palmas
5,Sun Oct 11 2020,Real Zaragoza,1-0,Albacete Balompié
5,Sun Oct 11 2020,SD Ponferradina,0-2,FC Cartagena
5,Sun Oct 11 2020,Real Oviedo,1-0,Sporting Gijón
6,Sat Oct 17 2020,Albacete Balompié,3-0,CE Sabadell
6,Sat Oct 17 2020,FC Cartagena,1-1,CF Fuenlabrada
6,Sat Oct 17 2020,UD Las Palmas,2-0,UD Almería
6,Sat Oct 17 2020,CD Castellón,0-1,CD Lugo
6,Sat Oct 17 2020,UD Logroñés,0-1,CD Leganés
6,Sun Oct 18 2020,Rayo Vallecano,1-0,RCD Espanyol
6,Sun Oct 18 2020,CD Mirandés,0-0,RCD Mallorca
6,Sun Oct 18 2020,Real Zaragoza,1-2,Málaga CF
6,Sun Oct 18 2020,Girona FC,1-0,Real Oviedo
6,Sun Oct 18 2020,Sporting Gijón,1-1,CD Tenerife
7,Wed Oct 21 2020,RCD Espanyol,2-0,CD Mirandés
7,Wed Oct 21 2020,CD Lugo,3-0,Girona FC
7,Wed Oct 21 2020,SD Ponferradina,1-0,CD Tenerife
7,Wed Oct 21 2020,UD Las Palmas,2-1,CD Castellón
7,Wed Oct 21 2020,CF Fuenlabrada,0-0,UD Logroñés
7,Wed Oct 21 2020,CE Sabadell,,AD Alcorcón
7,Wed Oct 21 2020,UD Almería,1-1,FC Cartagena
7,Thu Oct 22 2020,CD Leganés,1-0,Real Zaragoza
7,Thu Oct 22 2020,RCD Mallorca,0-0,Albacete Balompié
7,Thu Oct 22 2020,Real Oviedo,0-0,Rayo Vallecano
7,Thu Oct 22 2020,Málaga CF,1-0,Sporting Gijón
8,Sat Oct 24 2020,FC Cartagena,3-0,UD Las Palmas
8,Sat Oct 24 2020,UD Logroñés,2-3,CD Lugo
8,Sat Oct 24 2020,CD Castellón,0-1,Girona FC
8,Sat Oct 24 2020,UD Almería,3-0,CF Fuenlabrada
8,Sun Oct 25 2020,Sporting Gijón,2-1,SD Ponferradina
8,Sun Oct 25 2020,CD Leganés,2-1,Real Oviedo
8,Sun Oct 25 2020,CD Tenerife,0-0,RCD Espanyol
8,Sun Oct 25 2020,Albacete Balompié,2-1,Rayo Vallecano
8,Sun Oct 25 2020,Málaga CF,1-1,CD Mirandés
8,Sun Oct 25 2020,Real Zaragoza,0-0,CE Sabadell
8,Mon Oct 26 2020,AD Alcorcón,0-2,RCD Mallorca
9,Tue Oct 27 2020,Girona FC,2-1,FC Cartagena
9,Wed Oct 28 2020,Albacete Balompié,1-1,UD Las Palmas
9,Wed Oct 28 2020,CD Castellón,1-2,UD Almería
9,Wed Oct 28 2020,RCD Espanyol,2-0,SD Ponferradina
9,Wed Oct 28 2020,Real Oviedo,2-3,UD Logroñés
9,Thu Oct 29 2020,AD Alcorcón,1-2,Sporting Gijón
9,Thu Oct 29 2020,CD Mirandés,1-0,Real Zaragoza
9,Thu Oct 29 2020,CD Tenerife,1-1,CD Lugo
9,Thu Oct 29 2020,RCD Mallorca,3-1,Málaga CF
9,Thu Oct 29 2020,Rayo Vallecano,2-0,CF Fuenlabrada
9,Thu Oct 29 2020,CE Sabadell,1-0,CD Leganés
10,Sat Oct 31 2020,FC Cartagena,3-1,Albacete Balompié
10,Sat Oct 31 2020,UD Las Palmas,1-2,Real Oviedo
10,Sun Nov 1 2020,CD Leganés,1-0,CD Mirandés
10,Sun Nov 1 2020,Real Zaragoza,0-0,RCD Mallorca
10,Sun Nov 1 2020,CF Fuenlabrada,1-1,CD Tenerife
10,Sun Nov 1 2020,SD Ponferradina,0-3,CE Sabadell
10,Sun Nov 1 2020,CD Lugo,1-0,Rayo Vallecano
10,Sun Nov 1 2020,UD Almería,0-0,Girona FC
10,Mon Nov 2 2020,UD Logroñés,1-0,AD Alcorcón
10,Mon Nov 2 2020,Sporting Gijón,1-0,CD Castellón
10,Mon Nov 2 2020,Málaga CF,0-3,RCD Espanyol
1,Wed Nov 4 2020,Real Zaragoza,2-2,Girona FC
1,Thu Nov 5 2020,CE Sabadell,1-2,UD Almería
6,Thu Nov 5 2020,AD Alcorcón,0-1,SD Ponferradina
11,Fri Nov 6 2020,Albacete Balompié,0-0,CD Leganés
11,Sat Nov 7 2020,FC Cartagena,0-1,UD Logroñés
11,Sat Nov 7 2020,CD Mirandés,1-0,Sporting Gijón
11,Sat Nov 7 2020,RCD Espanyol,2-1,CD Lugo
11,Sun Nov 8 2020,CE Sabadell,1-2,Málaga CF
11,Sun Nov 8 2020,AD Alcorcón,0-3,CF Fuenlabrada
11,Sun Nov 8 2020,Rayo Vallecano,0-1,UD Almería
11,Sun Nov 8 2020,RCD Mallorca,3-0,SD Ponferradina
11,Sun Nov 8 2020,Real Oviedo,4-0,CD Castellón
11,Sun Nov 8 2020,CD Tenerife,1-0,Real Zaragoza
11,Mon Nov 9 2020,Girona FC,1-1,UD Las Palmas
12,Fri Nov 13 2020,Real Zaragoza,1-2,Real Oviedo
12,Sat Nov 14 2020,CF Fuenlabrada,1-1,RCD Espanyol
12,Sat Nov 14 2020,UD Almería,2-1,CD Mirandés
12,Sat Nov 14 2020,CD Lugo,1-0,Albacete Balompié
12,Sat Nov 14 2020,Girona FC,0-1,RCD Mallorca
12,Sun Nov 15 2020,CD Leganés,1-0,AD Alcorcón
12,Sun Nov 15 2020,SD Ponferradina,1-1,Málaga CF
12,Sun Nov 15 2020,CD Castellón,2-1,FC Cartagena
12,Sun Nov 15 2020,UD Logroñés,1-0,CE Sabadell
12,Sun Nov 15 2020,UD Las Palmas,1-0,CD Tenerife
12,Mon Nov 16 2020,Sporting Gijón,1-1,Rayo Vallecano
13,Fri Nov 20 2020,AD Alcorcón,,CD Lugo
13,Fri Nov 20 2020,RCD Espanyol,,Girona FC
13,Sat Nov 21 2020,Málaga CF,,CD Leganés
13,Sat Nov 21 2020,CD Mirandés,,FC Cartagena
13,Sat Nov 21 2020,Rayo Vallecano,,CD Castellón
13,Sat Nov 21 2020,Real Oviedo,,CF Fuenlabrada
13,Sun Nov 22 2020,CE Sabadell,,UD Las Palmas
13,Sun Nov 22 2020,RCD Mallorca,,Sporting Gijón
13,Sun Nov 22 2020,CD Tenerife,,UD Logroñés
13,Sun Nov 22 2020,SD Ponferradina,,Real Zaragoza
13,Mon Nov 23 2020,Albacete Balompié,,UD Almería
14,Tue Nov 24 2020,CD Castellón,,AD Alcorcón
14,Tue Nov 24 2020,Girona FC,,Málaga CF
14,Tue Nov 24 2020,CD Lugo,,Real Oviedo
14,Wed Nov 25 2020,Real Zaragoza,,Rayo Vallecano
14,Wed Nov 25 2020,Sporting Gijón,,CE Sabadell
14,Wed Nov 25 2020,UD Las Palmas,,CD Mirandés
14,Wed Nov 25 2020,FC Cartagena,,RCD Mallorca
14,Wed Nov 25 2020,CF Fuenlabrada,,SD Ponferradina
14,Thu Nov 26 2020,CD Leganés,,RCD Espanyol
14,Thu Nov 26 2020,UD Logroñés,,Albacete Balompié
14,Thu Nov 26 2020,UD Almería,,CD Tenerife
15,Fri Nov 27 2020,AD Alcorcón,,Girona FC
15,Fri Nov 27 2020,Málaga CF,,CD Lugo
15,Sat Nov 28 2020,CE Sabadell,,CF Fuenlabrada
15,Sat Nov 28 2020,Rayo Vallecano,,FC Cartagena
15,Sat Nov 28 2020,CD Mirandés,,CD Castellón
15,Sun Nov 29 2020,Albacete Balompié,,CD Tenerife
15,Sun Nov 29 2020,RCD Espanyol,,Real Zaragoza
15,Sun Nov 29 2020,RCD Mallorca,,UD Logroñés
15,Sun Nov 29 2020,SD Ponferradina,,CD Leganés
15,Sun Nov 29 2020,UD Las Palmas,,Sporting Gijón
15,Mon Nov 30 2020,Real Oviedo,,UD Almería
16,Tue Dec 1 2020,CF Fuenlabrada,,Málaga CF
16,Tue Dec 1 2020,Girona FC,,CD Mirandés
16,Wed Dec 2 2020,CD Leganés,,Rayo Vallecano
16,Wed Dec 2 2020,FC Cartagena,,RCD Espanyol
16,Wed Dec 2 2020,UD Logroñés,,SD Ponferradina
16,Wed Dec 2 2020,CD Castellón,,Real Zaragoza
16,Wed Dec 2 2020,CD Lugo,,UD Las Palmas
16,Thu Dec 3 2020,CD Tenerife,,CE Sabadell
16,Thu Dec 3 2020,Real Oviedo,,AD Alcorcón
16,Thu Dec 3 2020,UD Almería,,RCD Mallorca
16,Thu Dec 3 2020,Sporting Gijón,,Albacete Balompié
17,Sat Dec 5 2020,Rayo Vallecano,,UD Logroñés
17,Sat Dec 5 2020,SD Ponferradina,,UD Las Palmas
17,Sat Dec 5 2020,CD Mirandés,,CD Lugo
17,Sat Dec 5 2020,Málaga CF,,FC Cartagena
17,Sun Dec 6 2020,AD Alcorcón,,UD Almería
17,Sun Dec 6 2020,RCD Espanyol,,Sporting Gijón
17,Sun Dec 6 2020,Albacete Balompié,,Girona FC
17,Sun Dec 6 2020,CE Sabadell,,Real Oviedo
17,Sun Dec 6 2020,Real Zaragoza,,CF Fuenlabrada
17,Mon Dec 7 2020,CD Tenerife,,CD Leganés
17,Mon Dec 7 2020,RCD Mallorca,,CD Castellón
18,Sun Dec 13 2020,CD Castellón,,Albacete Balompié
18,Sun Dec 13 2020,CD Leganés,,RCD Mallorca
18,Sun Dec 13 2020,CD Lugo,,SD Ponferradina
18,Sun Dec 13 2020,FC Cartagena,,CE Sabadell
18,Sun Dec 13 2020,Girona FC,,Rayo Vallecano
18,Sun Dec 13 2020,CF Fuenlabrada,,CD Mirandés
18,Sun Dec 13 2020,Real Oviedo,,CD Tenerife
18,Sun Dec 13 2020,Sporting Gijón,,Real Zaragoza
18,Sun Dec 13 2020,UD Almería,,Málaga CF
18,Sun Dec 13 2020,UD Las Palmas,,AD Alcorcón
18,Sun Dec 13 2020,UD Logroñés,,RCD Espanyol
19,Sun Dec 20 2020,AD Alcorcón,,FC Cartagena
19,Sun Dec 20 2020,CD Mirandés,,Albacete Balompié
19,Sun Dec 20 2020,CD Tenerife,,Girona FC
19,Sun Dec 20 2020,RCD Espanyol,,UD Almería
19,Sun Dec 20 2020,Málaga CF,,UD Logroñés
19,Sun Dec 20 2020,Rayo Vallecano,,UD Las Palmas
19,Sun Dec 20 2020,RCD Mallorca,,CF Fuenlabrada
19,Sun Dec 20 2020,Real Zaragoza,,CD Lugo
19,Sun Dec 20 2020,CE Sabadell,,CD Castellón
19,Sun Dec 20 2020,SD Ponferradina,,Real Oviedo
19,Sun Dec 20 2020,Sporting Gijón,,CD Leganés
20,Sun Jan 3 2021,Albacete Balompié,,Málaga CF
20,Sun Jan 3 2021,CD Castellón,,CD Tenerife
20,Sun Jan 3 2021,CD Lugo,,Sporting Gijón
20,Sun Jan 3 2021,FC Cartagena,,Real Zaragoza
20,Sun Jan 3 2021,Girona FC,,CE Sabadell
20,Sun Jan 3 2021,CF Fuenlabrada,,CD Leganés
20,Sun Jan 3 2021,Rayo Vallecano,,AD Alcorcón
20,Sun Jan 3 2021,Real Oviedo,,RCD Mallorca
20,Sun Jan 3 2021,UD Almería,,SD Ponferradina
20,Sun Jan 3 2021,UD Las Palmas,,RCD Espanyol
20,Sun Jan 3 2021,UD Logroñés,,CD Mirandés
21,Sun Jan 10 2021,AD Alcorcón,,Albacete Balompié
21,Sun Jan 10 2021,CD Leganés,,UD Almería
21,Sun Jan 10 2021,CD Mirandés,,Rayo Vallecano
21,Sun Jan 10 2021,CD Tenerife,,FC Cartagena
21,Sun Jan 10 2021,RCD Espanyol,,CD Castellón
21,Sun Jan 10 2021,Málaga CF,,Real Oviedo
21,Sun Jan 10 2021,RCD Mallorca,,UD Las Palmas
21,Sun Jan 10 2021,Real Zaragoza,,UD Logroñés
21,Sun Jan 10 2021,CE Sabadell,,CD Lugo
21,Sun Jan 10 2021,SD Ponferradina,,Girona FC
21,Sun Jan 10 2021,Sporting Gijón,,CF Fuenlabrada
22,Sun Jan 24 2021,Albacete Balompié,,Real Zaragoza
22,Sun Jan 24 2021,CD Castellón,,Sporting Gijón
22,Sun Jan 24 2021,CD Lugo,,CD Tenerife
22,Sun Jan 24 2021,FC Cartagena,,CD Mirandés
22,Sun Jan 24 2021,Girona FC,,RCD Espanyol
22,Sun Jan 24 2021,Málaga CF,,SD Ponferradina
22,Sun Jan 24 2021,CF Fuenlabrada,,AD Alcorcón
22,Sun Jan 24 2021,Rayo Vallecano,,RCD Mallorca
22,Sun Jan 24 2021,UD Almería,,CE Sabadell
22,Sun Jan 24 2021,UD Las Palmas,,CD Leganés
22,Sun Jan 24 2021,UD Logroñés,,Real Oviedo
23,Sun Jan 31 2021,AD Alcorcón,,Málaga CF
23,Sun Jan 31 2021,CD Leganés,,CD Lugo
23,Sun Jan 31 2021,CD Mirandés,,UD Las Palmas
23,Sun Jan 31 2021,CD Tenerife,,CF Fuenlabrada
23,Sun Jan 31 2021,RCD Espanyol,,Rayo Vallecano
23,Sun Jan 31 2021,RCD Mallorca,,Girona FC
23,Sun Jan 31 2021,Real Oviedo,,Albacete Balompié
23,Sun Jan 31 2021,Real Zaragoza,,SD Ponferradina
23,Sun Jan 31 2021,CE Sabadell,,UD Logroñés
23,Sun Jan 31 2021,Sporting Gijón,,FC Cartagena
23,Sun Jan 31 2021,UD Almería,,CD Castellón
24,Sun Feb 7 2021,Albacete Balompié,,RCD Mallorca
24,Sun Feb 7 2021,CD Castellón,,CD Mirandés
24,Sun Feb 7 2021,CD Lugo,,RCD Espanyol
24,Sun Feb 7 2021,FC Cartagena,,Real Oviedo
24,Sun Feb 7 2021,Girona FC,,CD Leganés
24,Sun Feb 7 2021,Málaga CF,,Real Zaragoza
24,Sun Feb 7 2021,CF Fuenlabrada,,UD Almería
24,Sun Feb 7 2021,Rayo Vallecano,,CD Tenerife
24,Sun Feb 7 2021,SD Ponferradina,,AD Alcorcón
24,Sun Feb 7 2021,UD Las Palmas,,CE Sabadell
24,Sun Feb 7 2021,UD Logroñés,,Sporting Gijón
25,Sun Feb 14 2021,AD Alcorcón,,UD Logroñés
25,Sun Feb 14 2021,CD Castellón,,CF Fuenlabrada
25,Sun Feb 14 2021,CD Leganés,,Albacete Balompié
25,Sun Feb 14 2021,CD Mirandés,,Girona FC
25,Sun Feb 14 2021,CD Tenerife,,SD Ponferradina
25,Sun Feb 14 2021,FC Cartagena,,Rayo Vallecano
25,Sun Feb 14 2021,RCD Mallorca,,RCD Espanyol
25,Sun Feb 14 2021,Real Oviedo,,CD Lugo
25,Sun Feb 14 2021,CE Sabadell,,Real Zaragoza
25,Sun Feb 14 2021,Sporting Gijón,,Málaga CF
25,Sun Feb 14 2021,UD Almería,,UD Las Palmas
26,Sun Feb 21 2021,Albacete Balompié,,Sporting Gijón
26,Sun Feb 21 2021,CD Leganés,,CD Tenerife
26,Sun Feb 21 2021,CD Lugo,,UD Logroñés
26,Sun Feb 21 2021,RCD Espanyol,,CE Sabadell
26,Sun Feb 21 2021,Girona FC,,CD Castellón
26,Sun Feb 21 2021,Málaga CF,,Rayo Vallecano
26,Sun Feb 21 2021,CF Fuenlabrada,,Real Oviedo
26,Sun Feb 21 2021,RCD Mallorca,,UD Almería
26,Sun Feb 21 2021,Real Zaragoza,,AD Alcorcón
26,Sun Feb 21 2021,SD Ponferradina,,CD Mirandés
26,Sun Feb 21 2021,UD Las Palmas,,FC Cartagena
27,Sun Feb 28 2021,CD Castellón,,UD Las Palmas
27,Sun Feb 28 2021,CD Mirandés,,Málaga CF
27,Sun Feb 28 2021,CD Tenerife,,AD Alcorcón
27,Sun Feb 28 2021,FC Cartagena,,CD Leganés
27,Sun Feb 28 2021,CF Fuenlabrada,,Girona FC
27,Sun Feb 28 2021,Rayo Vallecano,,SD Ponferradina
27,Sun Feb 28 2021,Real Oviedo,,Real Zaragoza
27,Sun Feb 28 2021,CE Sabadell,,Albacete Balompié
27,Sun Feb 28 2021,Sporting Gijón,,RCD Espanyol
27,Sun Feb 28 2021,UD Almería,,CD Lugo
27,Sun Feb 28 2021,UD Logroñés,,RCD Mallorca
28,Sun Mar 7 2021,AD Alcorcón,,CD Mirandés
28,Sun Mar 7 2021,Albacete Balompié,,UD Logroñés
28,Sun Mar 7 2021,CD Leganés,,CD Castellón
28,Sun Mar 7 2021,CD Lugo,,CF Fuenlabrada
28,Sun Mar 7 2021,RCD Espanyol,,Real Oviedo
28,Sun Mar 7 2021,Girona FC,,UD Almería
28,Sun Mar 7 2021,Málaga CF,,CE Sabadell
28,Sun Mar 7 2021,RCD Mallorca,,FC Cartagena
28,Sun Mar 7 2021,Real Zaragoza,,CD Tenerife
28,Sun Mar 7 2021,SD Ponferradina,,Sporting Gijón
28,Sun Mar 7 2021,UD Las Palmas,,Rayo Vallecano
29,Sun Mar 14 2021,CD Castellón,,CE Sabadell
29,Sun Mar 14 2021,CD Mirandés,,RCD Espanyol
29,Sun Mar 14 2021,CD Tenerife,,Albacete Balompié
29,Sun Mar 14 2021,FC Cartagena,,SD Ponferradina
29,Sun Mar 14 2021,Girona FC,,CD Lugo
29,Sun Mar 14 2021,CF Fuenlabrada,,UD Las Palmas
29,Sun Mar 14 2021,Rayo Vallecano,,Real Zaragoza
29,Sun Mar 14 2021,Real Oviedo,,CD Leganés
29,Sun Mar 14 2021,Sporting Gijón,,RCD Mallorca
29,Sun Mar 14 2021,UD Almería,,AD Alcorcón
29,Sun Mar 14 2021,UD Logroñés,,Málaga CF
30,Sun Mar 21 2021,AD Alcorcón,,Rayo Vallecano
30,Sun Mar 21 2021,Albacete Balompié,,FC Cartagena
30,Sun Mar 21 2021,CD Leganés,,CF Fuenlabrada
30,Sun Mar 21 2021,CD Lugo,,CD Castellón
30,Sun Mar 21 2021,RCD Espanyol,,UD Logroñés
30,Sun Mar 21 2021,Málaga CF,,CD Tenerife
30,Sun Mar 21 2021,RCD Mallorca,,Real Oviedo
30,Sun Mar 21 2021,Real Zaragoza,,CD Mirandés
30,Sun Mar 21 2021,CE Sabadell,,Sporting Gijón
30,Sun Mar 21 2021,SD Ponferradina,,UD Almería
30,Sun Mar 21 2021,UD Las Palmas,,Girona FC
31,Sun Mar 28 2021,CD Castellón,,RCD Espanyol
31,Sun Mar 28 2021,CD Lugo,,CE Sabadell
31,Sun Mar 28 2021,CD Tenerife,,UD Las Palmas
31,Sun Mar 28 2021,FC Cartagena,,Málaga CF
31,Sun Mar 28 2021,Girona FC,,Albacete Balompié
31,Sun Mar 28 2021,CF Fuenlabrada,,RCD Mallorca
31,Sun Mar 28 2021,Rayo Vallecano,,CD Mirandés
31,Sun Mar 28 2021,Real Oviedo,,SD Ponferradina
31,Sun Mar 28 2021,Sporting Gijón,,AD Alcorcón
31,Sun Mar 28 2021,UD Almería,,CD Leganés
31,Sun Mar 28 2021,UD Logroñés,,Real Zaragoza
32,Wed Mar 31 2021,AD Alcorcón,,Real Oviedo
32,Wed Mar 31 2021,Albacete Balompié,,CD Castellón
32,Wed Mar 31 2021,CD Mirandés,,CD Tenerife
32,Wed Mar 31 2021,RCD Espanyol,,CF Fuenlabrada
32,Wed Mar 31 2021,Málaga CF,,UD Almería
32,Wed Mar 31 2021,Rayo Vallecano,,Sporting Gijón
32,Wed Mar 31 2021,RCD Mallorca,,CD Leganés
32,Wed Mar 31 2021,Real Zaragoza,,FC Cartagena
32,Wed Mar 31 2021,CE Sabadell,,Girona FC
32,Wed Mar 31 2021,SD Ponferradina,,UD Logroñés
32,Wed Mar 31 2021,UD Las Palmas,,CD Lugo
33,Sun Apr 4 2021,Albacete Balompié,,RCD Espanyol
33,Sun Apr 4 2021,CD Castellón,,Real Oviedo
33,Sun Apr 4 2021,CD Leganés,,CE Sabadell
33,Sun Apr 4 2021,CD Lugo,,Málaga CF
33,Sun Apr 4 2021,FC Cartagena,,AD Alcorcón
33,Sun Apr 4 2021,Girona FC,,SD Ponferradina
33,Sun Apr 4 2021,CF Fuenlabrada,,Real Zaragoza
33,Sun Apr 4 2021,Sporting Gijón,,CD Mirandés
33,Sun Apr 4 2021,UD Almería,,Rayo Vallecano
33,Sun Apr 4 2021,UD Las Palmas,,RCD Mallorca
33,Sun Apr 4 2021,UD Logroñés,,CD Tenerife
34,Sun Apr 11 2021,AD Alcorcón,,CD Castellón
34,Sun Apr 11 2021,CD Mirandés,,UD Logroñés
34,Sun Apr 11 2021,CD Tenerife,,Sporting Gijón
34,Sun Apr 11 2021,RCD Espanyol,,CD Leganés
34,Sun Apr 11 2021,Málaga CF,,Albacete Balompié
34,Sun Apr 11 2021,Rayo Vallecano,,Girona FC
34,Sun Apr 11 2021,RCD Mallorca,,CD Lugo
34,Sun Apr 11 2021,Real Oviedo,,UD Las Palmas
34,Sun Apr 11 2021,Real Zaragoza,,UD Almería
34,Sun Apr 11 2021,CE Sabadell,,FC Cartagena
34,Sun Apr 11 2021,SD Ponferradina,,CF Fuenlabrada
35,Sun Apr 18 2021,Albacete Balompié,,CD Mirandés
35,Sun Apr 18 2021,CD Castellón,,RCD Mallorca
35,Sun Apr 18 2021,CD Leganés,,SD Ponferradina
35,Sun Apr 18 2021,CD Lugo,,AD Alcorcón
35,Sun Apr 18 2021,FC Cartagena,,CD Tenerife
35,Sun Apr 18 2021,Girona FC,,Real Zaragoza
35,Sun Apr 18 2021,CF Fuenlabrada,,CE Sabadell
35,Sun Apr 18 2021,Sporting Gijón,,Real Oviedo
35,Sun Apr 18 2021,UD Almería,,RCD Espanyol
35,Sun Apr 18 2021,UD Las Palmas,,Málaga CF
35,Sun Apr 18 2021,UD Logroñés,,Rayo Vallecano
36,Sun Apr 25 2021,AD Alcorcón,,CD Leganés
36,Sun Apr 25 2021,CD Mirandés,,UD Almería
36,Sun Apr 25 2021,CD Tenerife,,CD Castellón
36,Sun Apr 25 2021,RCD Espanyol,,UD Las Palmas
36,Sun Apr 25 2021,Málaga CF,,CF Fuenlabrada
36,Sun Apr 25 2021,Rayo Vallecano,,Albacete Balompié
36,Sun Apr 25 2021,Real Oviedo,,Girona FC
36,Sun Apr 25 2021,Real Zaragoza,,Sporting Gijón
36,Sun Apr 25 2021,CE Sabadell,,RCD Mallorca
36,Sun Apr 25 2021,SD Ponferradina,,CD Lugo
36,Sun Apr 25 2021,UD Logroñés,,FC Cartagena
37,Sun May 2 2021,Albacete Balompié,,AD Alcorcón
37,Sun May 2 2021,CD Castellón,,UD Logroñés
37,Sun May 2 2021,CD Leganés,,Sporting Gijón
37,Sun May 2 2021,CD Lugo,,Real Zaragoza
37,Sun May 2 2021,RCD Espanyol,,Málaga CF
37,Sun May 2 2021,Girona FC,,CD Tenerife
37,Sun May 2 2021,CF Fuenlabrada,,FC Cartagena
37,Sun May 2 2021,RCD Mallorca,,CD Mirandés
37,Sun May 2 2021,CE Sabadell,,Rayo Vallecano
37,Sun May 2 2021,UD Almería,,Real Oviedo
37,Sun May 2 2021,UD Las Palmas,,SD Ponferradina
38,Sun May 9 2021,AD Alcorcón,,UD Las Palmas
38,Sun May 9 2021,CD Mirandés,,CF Fuenlabrada
38,Sun May 9 2021,CD Tenerife,,UD Almería
38,Sun May 9 2021,FC Cartagena,,CD Castellón
38,Sun May 9 2021,Málaga CF,,RCD Mallorca
38,Sun May 9 2021,Rayo Vallecano,,CD Leganés
38,Sun May 9 2021,Real Oviedo,,CE Sabadell
38,Sun May 9 2021,Real Zaragoza,,RCD Espanyol
38,Sun May 9 2021,SD Ponferradina,,Albacete Balompié
38,Sun May 9 2021,Sporting Gijón,,CD Lugo
38,Sun May 9 2021,UD Logroñés,,Girona FC
39,Sun May 16 2021,CD Castellón,,SD Ponferradina
39,Sun May 16 2021,CD Leganés,,UD Logroñés
39,Sun May 16 2021,CD Lugo,,CD Mirandés
39,Sun May 16 2021,RCD Espanyol,,FC Cartagena
39,Sun May 16 2021,Girona FC,,Sporting Gijón
39,Sun May 16 2021,CF Fuenlabrada,,Rayo Vallecano
39,Sun May 16 2021,RCD Mallorca,,AD Alcorcón
39,Sun May 16 2021,Real Oviedo,,Málaga CF
39,Sun May 16 2021,CE Sabadell,,CD Tenerife
39,Sun May 16 2021,UD Almería,,Albacete Balompié
39,Sun May 16 2021,UD Las Palmas,,Real Zaragoza
40,Wed May 19 2021,AD Alcorcón,,CE Sabadell
40,Wed May 19 2021,Albacete Balompié,,CD Lugo
40,Wed May 19 2021,CD Mirandés,,CD Leganés
40,Wed May 19 2021,CD Tenerife,,RCD Mallorca
40,Wed May 19 2021,FC Cartagena,,UD Almería
