Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 27 Aug 2005 (W34),CF Ciudad de Murcia (1),3-1,2-1,Recreativo Huelva (1)
?,(Sat) 27 Aug 2005 (W34),Levante UD (1),2-0,1-0,Polideportivo Ejido (1)
?,(Sat) 27 Aug 2005 (W34),Lorca FC (1),1-1,0-0,Racing Ferrol (1)
?,(Sat) 27 Aug 2005 (W34),Sporting Gijón (1),2-0,2-0,Albacete Balompié (1)
?,(Sat) 27 Aug 2005 (W34),CD Tenerife (1),3-1,3-1,Gimnàstic Tarragona (1)
?,(Sat) 27 Aug 2005 (W34),Xerez CD (1),2-1,1-1,Real Madrid B (1)
?,(Sun) 28 Aug 2005 (W34),SD Eibar (1),1-2,0-1,Elche CF (1)
?,(Sun) 28 Aug 2005 (W34),Hércules CF (1),1-1,1-1,Málaga CF B (1)
?,(Sun) 28 Aug 2005 (W34),UE Lleida (1),1-0,1-0,CD Castellón (1)
?,(Sun) 28 Aug 2005 (W34),CD Numancia (1),3-0,2-0,UD Almería (1)
?,(Sun) 28 Aug 2005 (W34),Real Valladolid CF (1),1-0,1-0,Real Murcia CF (1)
?,(Sat) 3 Sep 2005 (W35),CD Castellón (2),0-1,0-0,CD Numancia (2)
?,(Sat) 3 Sep 2005 (W35),Racing Ferrol (2),1-2,1-2,Levante UD (2)
?,(Sat) 3 Sep 2005 (W35),Recreativo Huelva (2),3-1,2-0,CD Tenerife (2)
?,(Sun) 4 Sep 2005 (W35),Albacete Balompié (2),2-3,1-2,Real Valladolid CF (2)
?,(Sun) 4 Sep 2005 (W35),UD Almería (2),3-0,0-0,Xerez CD (2)
?,(Sun) 4 Sep 2005 (W35),Elche CF (2),1-3,0-0,Lorca FC (2)
?,(Sun) 4 Sep 2005 (W35),Gimnàstic Tarragona (2),0-4,0-2,Sporting Gijón (2)
?,(Sun) 4 Sep 2005 (W35),Málaga CF B (2),0-1,0-0,CF Ciudad de Murcia (2)
?,(Sun) 4 Sep 2005 (W35),Real Murcia CF (2),1-0,1-0,SD Eibar (2)
?,(Sun) 4 Sep 2005 (W35),Polideportivo Ejido (2),2-1,0-1,UE Lleida (2)
?,(Sun) 4 Sep 2005 (W35),Real Madrid B (2),3-0,2-0,Hércules CF (2)
?,(Sat) 10 Sep 2005 (W36),SD Eibar (3),1-1,1-1,Albacete Balompié (3)
?,(Sat) 10 Sep 2005 (W36),Hércules CF (3),2-2,1-0,UD Almería (3)
?,(Sat) 10 Sep 2005 (W36),UE Lleida (3),5-0,1-0,CD Numancia (3)
?,(Sat) 10 Sep 2005 (W36),Real Valladolid CF (3),0-2,0-1,Gimnàstic Tarragona (3)
?,(Sun) 11 Sep 2005 (W36),CF Ciudad de Murcia (3),2-1,1-0,Real Madrid B (3)
?,(Sun) 11 Sep 2005 (W36),Levante UD (3),1-0,0-0,Elche CF (3)
?,(Sun) 11 Sep 2005 (W36),Lorca FC (3),0-1,0-1,Real Murcia CF (3)
?,(Sun) 11 Sep 2005 (W36),Polideportivo Ejido (3),4-2,2-1,Racing Ferrol (3)
?,(Sun) 11 Sep 2005 (W36),Sporting Gijón (3),1-1,1-0,Recreativo Huelva (3)
?,(Sun) 11 Sep 2005 (W36),CD Tenerife (3),3-2,2-1,Málaga CF B (3)
?,(Sun) 11 Sep 2005 (W36),Xerez CD (3),2-1,1-0,CD Castellón (3)
?,(Sat) 17 Sep 2005 (W37),UD Almería (4),1-0,0-0,CF Ciudad de Murcia (4)
?,(Sat) 17 Sep 2005 (W37),CD Castellón (4),1-2,0-1,Hércules CF (4)
?,(Sat) 17 Sep 2005 (W37),Málaga CF B (4),1-0,0-0,Sporting Gijón (4)
?,(Sat) 17 Sep 2005 (W37),Real Madrid B (4),1-2,1-1,CD Tenerife (4)
?,(Sun) 18 Sep 2005 (W37),Albacete Balompié (4),1-0,0-0,Lorca FC (4)
?,(Sun) 18 Sep 2005 (W37),Elche CF (4),2-0,0-0,Polideportivo Ejido (4)
?,(Sun) 18 Sep 2005 (W37),Racing Ferrol (4),0-0,0-0,UE Lleida (4)
?,(Sun) 18 Sep 2005 (W37),Gimnàstic Tarragona (4),1-0,1-0,SD Eibar (4)
?,(Sun) 18 Sep 2005 (W37),Real Murcia CF (4),0-0,0-0,Levante UD (4)
?,(Sun) 18 Sep 2005 (W37),CD Numancia (4),1-1,0-0,Xerez CD (4)
?,(Sun) 18 Sep 2005 (W37),Recreativo Huelva (4),2-0,1-0,Real Valladolid CF (4)
?,(Sat) 24 Sep 2005 (W38),SD Eibar (5),2-1,1-1,Recreativo Huelva (5)
?,(Sat) 24 Sep 2005 (W38),Racing Ferrol (5),2-1,0-0,Elche CF (5)
?,(Sat) 24 Sep 2005 (W38),Hércules CF (5),4-0,1-0,CD Numancia (5)
?,(Sat) 24 Sep 2005 (W38),UE Lleida (5),0-1,0-0,Xerez CD (5)
?,(Sun) 25 Sep 2005 (W38),CF Ciudad de Murcia (5),0-0,0-0,CD Castellón (5)
?,(Sun) 25 Sep 2005 (W38),Levante UD (5),1-1,0-0,Albacete Balompié (5)
?,(Sun) 25 Sep 2005 (W38),Lorca FC (5),1-0,1-0,Gimnàstic Tarragona (5)
?,(Sun) 25 Sep 2005 (W38),Polideportivo Ejido (5),0-3,0-0,Real Murcia CF (5)
?,(Sun) 25 Sep 2005 (W38),Sporting Gijón (5),1-1,0-0,Real Madrid B (5)
?,(Sun) 25 Sep 2005 (W38),CD Tenerife (5),2-1,1-0,UD Almería (5)
?,(Sun) 25 Sep 2005 (W38),Real Valladolid CF (5),1-1,0-0,Málaga CF B (5)
?,(Sat) 1 Oct 2005 (W39),CD Castellón (6),1-0,0-0,CD Tenerife (6)
?,(Sat) 1 Oct 2005 (W39),Gimnàstic Tarragona (6),1-0,0-0,Levante UD (6)
?,(Sat) 1 Oct 2005 (W39),Real Madrid B (6),2-3,1-1,Real Valladolid CF (6)
?,(Sun) 2 Oct 2005 (W39),Albacete Balompié (6),1-0,0-0,Polideportivo Ejido (6)
?,(Sun) 2 Oct 2005 (W39),UD Almería (6),3-0,1-0,Sporting Gijón (6)
?,(Sun) 2 Oct 2005 (W39),Elche CF (6),3-2,0-1,UE Lleida (6)
?,(Sun) 2 Oct 2005 (W39),Real Murcia CF (6),2-1,1-0,Racing Ferrol (6)
?,(Sun) 2 Oct 2005 (W39),CD Numancia (6),1-1,0-0,CF Ciudad de Murcia (6)
?,(Sun) 2 Oct 2005 (W39),Recreativo Huelva (6),2-1,0-1,Lorca FC (6)
?,(Sun) 2 Oct 2005 (W39),Xerez CD (6),1-0,0-0,Hércules CF (6)
?,(Mon) 3 Oct 2005 (W40),Málaga CF B (6),1-1,0-0,SD Eibar (6)
?,(Sat) 8 Oct 2005 (W40),Racing Ferrol (7),2-3,1-1,Albacete Balompié (7)
?,(Sat) 8 Oct 2005 (W40),UE Lleida (7),0-1,0-0,Hércules CF (7)
?,(Sat) 8 Oct 2005 (W40),Polideportivo Ejido (7),2-0,1-0,Gimnàstic Tarragona (7)
?,(Sat) 8 Oct 2005 (W40),CD Tenerife (7),2-1,1-0,CD Numancia (7)
