Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 17 Aug 2012 (W33),FC Barcelona B (1),4-5,2-2,UD Almería (1)
?,(Fri) 17 Aug 2012 (W33),CD Mirandés (1),0-1,0-1,SD Huesca (1)
?,(Fri) 17 Aug 2012 (W33),Villarreal CF (1),2-1,1-1,Real Madrid B (1)
?,(Sat) 18 Aug 2012 (W33),Girona FC (1),0-0,0-0,CE Sabadell (1)
?,(Sat) 18 Aug 2012 (W33),CD Lugo (1),1-0,1-0,Hércules CF (1)
?,(Sat) 18 Aug 2012 (W33),Xerez CD (1),2-0,0-0,Recreativo Huelva (1)
?,(Sun) 19 Aug 2012 (W33),AD Alcorcón (1),1-1,0-0,CD Guadalajara (1)
?,(Sun) 19 Aug 2012 (W33),Elche CF (1),4-2,3-1,SD Ponferradina (1)
?,(Sun) 19 Aug 2012 (W33),CD Numancia (1),2-0,1-0,Sporting Gijón (1)
?,(Sun) 19 Aug 2012 (W33),Real Racing Santander (1),0-1,0-1,UD Las Palmas (1)
?,(Mon) 20 Aug 2012 (W34),Real Murcia CF (1),0-0,0-0,Córdoba CF (1)
?,(Fri) 24 Aug 2012 (W34),UD Almería (2),2-1,2-1,Xerez CD (2)
?,(Sat) 25 Aug 2012 (W34),CD Guadalajara (2),1-5,1-1,Girona FC (2)
?,(Sat) 25 Aug 2012 (W34),SD Huesca (2),1-1,1-1,CD Numancia (2)
?,(Sat) 25 Aug 2012 (W34),UD Las Palmas (2),1-1,1-1,CD Lugo (2)
?,(Sat) 25 Aug 2012 (W34),SD Ponferradina (2),2-0,0-0,AD Alcorcón (2)
?,(Sat) 25 Aug 2012 (W34),Real Madrid B (2),3-2,2-1,FC Barcelona B (2)
?,(Sat) 25 Aug 2012 (W34),Recreativo Huelva (2),1-0,0-0,CD Mirandés (2)
?,(Sat) 25 Aug 2012 (W34),CE Sabadell (2),0-0,0-0,Villarreal CF (2)
?,(Sat) 25 Aug 2012 (W34),Sporting Gijón (2),2-3,1-1,Real Murcia CF (2)
?,(Sun) 26 Aug 2012 (W34),Córdoba CF (2),2-0,1-0,Real Racing Santander (2)
?,(Sun) 26 Aug 2012 (W34),Hércules CF (2),1-2,0-2,Elche CF (2)
?,(Sat) 1 Sep 2012 (W35),UD Almería (3),1-0,1-0,Real Madrid B (3)
?,(Sat) 1 Sep 2012 (W35),Elche CF (3),3-1,1-0,UD Las Palmas (3)
?,(Sat) 1 Sep 2012 (W35),Girona FC (3),1-0,1-0,SD Ponferradina (3)
?,(Sat) 1 Sep 2012 (W35),CD Lugo (3),1-1,1-0,Córdoba CF (3)
?,(Sat) 1 Sep 2012 (W35),Real Murcia CF (3),2-1,2-0,SD Huesca (3)
?,(Sat) 1 Sep 2012 (W35),CD Numancia (3),0-0,0-0,Recreativo Huelva (3)
?,(Sat) 1 Sep 2012 (W35),Villarreal CF (3),2-1,0-1,CD Guadalajara (3)
?,(Sat) 1 Sep 2012 (W35),Xerez CD (3),0-4,0-1,CD Mirandés (3)
?,(Sun) 2 Sep 2012 (W35),AD Alcorcón (3),1-0,1-0,Hércules CF (3)
?,(Sun) 2 Sep 2012 (W35),FC Barcelona B (3),2-0,1-0,CE Sabadell (3)
?,(Sun) 2 Sep 2012 (W35),Real Racing Santander (3),0-0,0-0,Sporting Gijón (3)
?,(Sat) 8 Sep 2012 (W36),CD Guadalajara (4),0-1,0-0,FC Barcelona B (4)
?,(Sat) 8 Sep 2012 (W36),Hércules CF (4),2-1,2-1,Girona FC (4)
?,(Sat) 8 Sep 2012 (W36),UD Las Palmas (4),1-3,1-2,AD Alcorcón (4)
?,(Sat) 8 Sep 2012 (W36),CD Mirandés (4),0-0,0-0,CD Numancia (4)
?,(Sat) 8 Sep 2012 (W36),SD Ponferradina (4),0-1,0-0,Villarreal CF (4)
?,(Sat) 8 Sep 2012 (W36),Real Madrid B (4),3-2,2-1,Xerez CD (4)
?,(Sat) 8 Sep 2012 (W36),Recreativo Huelva (4),3-2,2-0,Real Murcia CF (4)
?,(Sat) 8 Sep 2012 (W36),CE Sabadell (4),3-0,2-0,UD Almería (4)
?,(Sun) 9 Sep 2012 (W36),Córdoba CF (4),0-1,0-1,Elche CF (4)
?,(Sun) 9 Sep 2012 (W36),SD Huesca (4),1-1,0-1,Real Racing Santander (4)
?,(Sun) 9 Sep 2012 (W36),Sporting Gijón (4),1-1,1-1,CD Lugo (4)
?,(Fri) 14 Sep 2012 (W37),Real Madrid B (5),2-3,2-0,CE Sabadell (5)
?,(Sat) 15 Sep 2012 (W37),AD Alcorcón (5),2-1,1-0,Córdoba CF (5)
?,(Sat) 15 Sep 2012 (W37),UD Almería (5),4-0,2-0,CD Guadalajara (5)
?,(Sat) 15 Sep 2012 (W37),FC Barcelona B (5),2-1,1-1,SD Ponferradina (5)
?,(Sat) 15 Sep 2012 (W37),Elche CF (5),2-1,1-0,Sporting Gijón (5)
?,(Sat) 15 Sep 2012 (W37),CD Lugo (5),2-4,0-1,SD Huesca (5)
?,(Sat) 15 Sep 2012 (W37),Real Murcia CF (5),2-2,0-2,CD Mirandés (5)
?,(Sat) 15 Sep 2012 (W37),Real Racing Santander (5),3-0,0-0,Recreativo Huelva (5)
?,(Sat) 15 Sep 2012 (W37),Xerez CD (5),2-0,1-0,CD Numancia (5)
?,(Sun) 16 Sep 2012 (W37),Girona FC (5),5-0,2-0,UD Las Palmas (5)
?,(Sun) 16 Sep 2012 (W37),Villarreal CF (5),1-0,1-0,Hércules CF (5)
?,(Sat) 22 Sep 2012 (W38),Córdoba CF (6),2-0,0-0,Girona FC (6)
?,(Sat) 22 Sep 2012 (W38),CD Guadalajara (6),3-4,1-1,Real Madrid B (6)
?,(Sat) 22 Sep 2012 (W38),Hércules CF (6),0-3,0-0,FC Barcelona B (6)
?,(Sat) 22 Sep 2012 (W38),SD Huesca (6),0-0,0-0,Elche CF (6)
?,(Sat) 22 Sep 2012 (W38),UD Las Palmas (6),2-2,0-1,Villarreal CF (6)
?,(Sat) 22 Sep 2012 (W38),CD Mirandés (6),0-1,0-0,Real Racing Santander (6)
?,(Sat) 22 Sep 2012 (W38),SD Ponferradina (6),2-2,2-1,UD Almería (6)
?,(Sat) 22 Sep 2012 (W38),Recreativo Huelva (6),3-0,0-0,CD Lugo (6)
?,(Sat) 22 Sep 2012 (W38),CE Sabadell (6),3-0,1-0,Xerez CD (6)
?,(Sat) 22 Sep 2012 (W38),Sporting Gijón (6),2-1,0-1,AD Alcorcón (6)
?,(Sun) 23 Sep 2012 (W38),CD Numancia (6),1-0,0-0,Real Murcia CF (6)
?,(Fri) 28 Sep 2012 (W39),Real Madrid B (7),1-2,1-0,SD Ponferradina (7)
?,(Sat) 29 Sep 2012 (W39),AD Alcorcón (7),1-0,0-0,SD Huesca (7)
?,(Sat) 29 Sep 2012 (W39),FC Barcelona B (7),1-1,1-0,UD Las Palmas (7)
?,(Sat) 29 Sep 2012 (W39),Elche CF (7),3-0,3-0,Recreativo Huelva (7)
?,(Sat) 29 Sep 2012 (W39),Girona FC (7),3-1,3-0,Sporting Gijón (7)
?,(Sat) 29 Sep 2012 (W39),CD Lugo (7),2-0,1-0,CD Mirandés (7)
?,(Sat) 29 Sep 2012 (W39),CE Sabadell (7),2-1,1-0,CD Guadalajara (7)
?,(Sat) 29 Sep 2012 (W39),Real Racing Santander (7),1-1,1-0,CD Numancia (7)
?,(Sat) 29 Sep 2012 (W39),Villarreal CF (7),2-0,0-0,Córdoba CF (7)
?,(Sat) 29 Sep 2012 (W39),Xerez CD (7),0-3,0-2,Real Murcia CF (7)
?,(Sun) 30 Sep 2012 (W39),UD Almería (7),0-0,0-0,Hércules CF (7)
?,(Sat) 6 Oct 2012 (W40),Córdoba CF (8),2-1,2-0,FC Barcelona B (8)
?,(Sat) 6 Oct 2012 (W40),CD Guadalajara (8),1-1,0-0,Xerez CD (8)
?,(Sat) 6 Oct 2012 (W40),SD Huesca (8),0-0,0-0,Girona FC (8)
?,(Sat) 6 Oct 2012 (W40),UD Las Palmas (8),1-2,0-0,UD Almería (8)
?,(Sat) 6 Oct 2012 (W40),CD Mirandés (8),1-2,0-1,Elche CF (8)
?,(Sat) 6 Oct 2012 (W40),Real Murcia CF (8),1-0,0-0,Real Racing Santander (8)
?,(Sat) 6 Oct 2012 (W40),CD Numancia (8),3-0,1-0,CD Lugo (8)
?,(Sat) 6 Oct 2012 (W40),SD Ponferradina (8),3-1,1-0,CE Sabadell (8)
?,(Sat) 6 Oct 2012 (W40),Recreativo Huelva (8),4-2,1-1,AD Alcorcón (8)
?,(Sun) 7 Oct 2012 (W40),Sporting Gijón (8),2-0,1-0,Villarreal CF (8)
?,(Mon) 8 Oct 2012 (W41),Hércules CF (8),2-4,2-1,Real Madrid B (8)
?,(Sat) 13 Oct 2012 (W41),AD Alcorcón (9),4-0,1-0,CD Mirandés (9)
?,(Sat) 13 Oct 2012 (W41),FC Barcelona B (9),3-0,1-0,Sporting Gijón (9)
?,(Sat) 13 Oct 2012 (W41),CD Guadalajara (9),2-0,0-0,SD Ponferradina (9)
?,(Sat) 13 Oct 2012 (W41),CD Lugo (9),2-1,1-0,Real Murcia CF (9)
?,(Sat) 13 Oct 2012 (W41),Villarreal CF (9),1-1,1-1,SD Huesca (9)
?,(Sat) 13 Oct 2012 (W41),Xerez CD (9),1-1,1-1,Real Racing Santander (9)
?,(Sun) 14 Oct 2012 (W41),UD Almería (9),3-0,1-0,Córdoba CF (9)
?,(Sun) 14 Oct 2012 (W41),Elche CF (9),4-0,2-0,CD Numancia (9)
