Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 31 Aug 1996 (35),UD Almería (1),0-0,?,UD Las Palmas (1)
?,(Sat) 31 Aug 1996 (35),CD Leganés (1),5-0,?,CD Ourense (1)
?,(Sat) 31 Aug 1996 (35),Levante UD (1),2-2,?,UD Salamanca (1)
?,(Sat) 31 Aug 1996 (35),UE Lleida (1),0-0,?,CA Osasuna (1)
?,(Sun) 1 Sep 1996 (35),Deportivo Alavés (1),2-1,?,Villarreal CF (1)
?,(Sun) 1 Sep 1996 (35),SD Eibar (1),1-0,?,FC Barcelona B (1)
?,(Sun) 1 Sep 1996 (35),RCD Mallorca (1),2-1,?,Atlético Madrid B (1)
?,(Sun) 1 Sep 1996 (35),CP Mérida (1),4-0,?,Albacete Balompié (1)
?,(Sun) 1 Sep 1996 (35),Real Madrid CF B (1),1-3,?,CD Badajoz (1)
?,(Sun) 1 Sep 1996 (35),CD Toledo (1),4-0,?,Écija Balompié (1)
?,(Sat) 7 Sep 1996 (36),Atlético Madrid B (2),1-2,?,Deportivo Alavés (2)
?,(Sat) 7 Sep 1996 (36),FC Barcelona B (2),0-0,?,UE Lleida (2)
?,(Sat) 7 Sep 1996 (36),UD Salamanca (2),0-1,?,SD Eibar (2)
?,(Sun) 8 Sep 1996 (36),Albacete Balompié (2),2-2,?,Real Madrid CF B (2)
?,(Sun) 8 Sep 1996 (36),CD Badajoz (2),3-1,?,RCD Mallorca (2)
?,(Sun) 8 Sep 1996 (36),Écija Balompié (2),0-1,?,UD Almería (2)
?,(Sun) 8 Sep 1996 (36),UD Las Palmas (2),2-0,?,CD Leganés (2)
?,(Sun) 8 Sep 1996 (36),CD Ourense (2),2-0,?,CP Mérida (2)
?,(Sun) 8 Sep 1996 (36),CA Osasuna (2),0-1,?,CD Toledo (2)
?,(Sun) 8 Sep 1996 (36),Villarreal CF (2),2-0,?,Levante UD (2)
?,(Sat) 14 Sep 1996 (37),Albacete Balompié (3),2-0,?,CD Ourense (3)
?,(Sat) 14 Sep 1996 (37),UD Almería (3),0-3,?,CA Osasuna (3)
?,(Sat) 14 Sep 1996 (37),Levante UD (3),3-2,?,Atlético Madrid B (3)
?,(Sat) 14 Sep 1996 (37),Real Madrid CF B (3),0-1,?,RCD Mallorca (3)
?,(Sun) 15 Sep 1996 (37),Deportivo Alavés (3),1-0,?,CD Badajoz (3)
?,(Sun) 15 Sep 1996 (37),SD Eibar (3),2-0,?,Villarreal CF (3)
?,(Sun) 15 Sep 1996 (37),CD Leganés (3),4-1,?,Écija Balompié (3)
?,(Sun) 15 Sep 1996 (37),UE Lleida (3),3-1,?,UD Salamanca (3)
?,(Sun) 15 Sep 1996 (37),CP Mérida (3),2-0,?,UD Las Palmas (3)
?,(Sun) 15 Sep 1996 (37),CD Toledo (3),2-2,?,FC Barcelona B (3)
?,(Sat) 21 Sep 1996 (38),Atlético Madrid B (4),0-1,?,SD Eibar (4)
?,(Sat) 21 Sep 1996 (38),Écija Balompié (4),0-2,?,CP Mérida (4)
?,(Sat) 21 Sep 1996 (38),Villarreal CF (4),2-1,?,UE Lleida (4)
?,(Sun) 22 Sep 1996 (38),CD Badajoz (4),1-1,?,Levante UD (4)
?,(Sun) 22 Sep 1996 (38),FC Barcelona B (4),3-2,?,UD Almería (4)
?,(Sun) 22 Sep 1996 (38),UD Las Palmas (4),3-1,?,Albacete Balompié (4)
?,(Sun) 22 Sep 1996 (38),RCD Mallorca (4),3-1,?,Deportivo Alavés (4)
?,(Sun) 22 Sep 1996 (38),CD Ourense (4),1-2,?,Real Madrid CF B (4)
?,(Sun) 22 Sep 1996 (38),CA Osasuna (4),0-0,?,CD Leganés (4)
?,(Sun) 22 Sep 1996 (38),UD Salamanca (4),3-1,?,CD Toledo (4)
?,(Sat) 28 Sep 1996 (39),SD Eibar (5),0-0,?,CD Badajoz (5)
?,(Sat) 28 Sep 1996 (39),CD Leganés (5),2-2,?,FC Barcelona B (5)
?,(Sun) 29 Sep 1996 (39),Albacete Balompié (5),2-0,?,Écija Balompié (5)
?,(Sun) 29 Sep 1996 (39),UD Almería (5),2-2,?,UD Salamanca (5)
?,(Sun) 29 Sep 1996 (39),Levante UD (5),1-2,?,RCD Mallorca (5)
?,(Sun) 29 Sep 1996 (39),UE Lleida (5),5-1,?,Atlético Madrid B (5)
?,(Sun) 29 Sep 1996 (39),CP Mérida (5),2-1,?,CA Osasuna (5)
?,(Sun) 29 Sep 1996 (39),CD Ourense (5),2-0,?,UD Las Palmas (5)
?,(Sun) 29 Sep 1996 (39),Real Madrid CF B (5),1-0,?,Deportivo Alavés (5)
?,(Sun) 29 Sep 1996 (39),CD Toledo (5),1-2,?,Villarreal CF (5)
?,(Sat) 12 Oct 1996 (41),Deportivo Alavés (6),0-2,?,Levante UD (6)
?,(Sat) 12 Oct 1996 (41),FC Barcelona B (6),0-1,?,CP Mérida (6)
?,(Sat) 12 Oct 1996 (41),UD Las Palmas (6),3-4,?,Real Madrid CF B (6)
?,(Sat) 12 Oct 1996 (41),UD Salamanca (6),0-1,?,CD Leganés (6)
?,(Sun) 13 Oct 1996 (41),Atlético Madrid B (6),3-2,?,CD Toledo (6)
?,(Sun) 13 Oct 1996 (41),CD Badajoz (6),0-0,?,UE Lleida (6)
?,(Sun) 13 Oct 1996 (41),Écija Balompié (6),1-1,?,CD Ourense (6)
?,(Sun) 13 Oct 1996 (41),RCD Mallorca (6),1-1,?,SD Eibar (6)
?,(Sun) 13 Oct 1996 (41),CA Osasuna (6),1-1,?,Albacete Balompié (6)
?,(Sun) 13 Oct 1996 (41),Villarreal CF (6),2-0,?,UD Almería (6)
?,(Sat) 19 Oct 1996 (42),UD Almería (7),1-1,?,Atlético Madrid B (7)
?,(Sat) 19 Oct 1996 (42),UD Las Palmas (7),2-1,?,Écija Balompié (7)
?,(Sat) 19 Oct 1996 (42),UE Lleida (7),1-1,?,RCD Mallorca (7)
?,(Sat) 19 Oct 1996 (42),CD Ourense (7),1-0,?,CA Osasuna (7)
?,(Sun) 20 Oct 1996 (42),Albacete Balompié (7),0-1,?,FC Barcelona B (7)
?,(Sun) 20 Oct 1996 (42),SD Eibar (7),1-0,?,Deportivo Alavés (7)
?,(Sun) 20 Oct 1996 (42),CD Leganés (7),1-1,?,Villarreal CF (7)
?,(Sun) 20 Oct 1996 (42),CP Mérida (7),1-0,?,UD Salamanca (7)
?,(Sun) 20 Oct 1996 (42),Real Madrid CF B (7),0-1,?,Levante UD (7)
?,(Sun) 20 Oct 1996 (42),CD Toledo (7),0-1,?,CD Badajoz (7)
?,(Sat) 26 Oct 1996 (43),Deportivo Alavés (8),3-1,?,UE Lleida (8)
?,(Sat) 26 Oct 1996 (43),FC Barcelona B (8),1-1,?,CD Ourense (8)
?,(Sat) 26 Oct 1996 (43),Écija Balompié (8),0-2,?,Real Madrid CF B (8)
?,(Sun) 27 Oct 1996 (43),Atlético Madrid B (8),1-2,?,CD Leganés (8)
?,(Sun) 27 Oct 1996 (43),CD Badajoz (8),0-0,?,UD Almería (8)
