Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 13 Sep 1969 (36),UD Las Palmas (1),5-1,?,Elche CF (1)
?,(Sat) 13 Sep 1969 (36),Pontevedra CF (1),0-1,?,Granada CF (1)
?,(Sun) 14 Sep 1969 (36),Athletic Club Bilbao (1),2-0,?,RCD Mallorca (1)
?,(Sun) 14 Sep 1969 (36),RCD La Coruña (1),0-1,?,Real Zaragoza (1)
?,(Sun) 14 Sep 1969 (36),Real Sociedad (1),2-1,?,RC Celta Vigo (1)
?,(Sun) 14 Sep 1969 (36),Real Madrid CF (1),3-3,?,FC Barcelona (1)
?,(Sun) 14 Sep 1969 (36),CE Sabadell (1),2-0,?,Valencia CF (1)
?,(Sun) 14 Sep 1969 (36),Sevilla FC (1),0-1,?,Atlético Madrid (1)
?,(Sat) 20 Sep 1969 (37),Valencia CF (2),0-1,?,Sevilla FC (2)
?,(Sun) 21 Sep 1969 (37),Atlético Madrid (2),1-2,?,UD Las Palmas (2)
?,(Sun) 21 Sep 1969 (37),FC Barcelona (2),1-0,?,RCD La Coruña (2)
?,(Sun) 21 Sep 1969 (37),RC Celta Vigo (2),1-1,?,CE Sabadell (2)
?,(Sun) 21 Sep 1969 (37),Elche CF (2),0-2,?,Real Madrid CF (2)
?,(Sun) 21 Sep 1969 (37),Granada CF (2),0-0,?,Athletic Club Bilbao (2)
?,(Sun) 21 Sep 1969 (37),RCD Mallorca (2),3-2,?,Real Sociedad (2)
?,(Sun) 21 Sep 1969 (37),Real Zaragoza (2),2-1,?,Pontevedra CF (2)
?,(Sat) 27 Sep 1969 (38),Athletic Club Bilbao (3),2-0,?,Real Zaragoza (3)
?,(Sat) 27 Sep 1969 (38),UD Las Palmas (3),2-4,?,Real Madrid CF (3)
?,(Sun) 28 Sep 1969 (38),Atlético Madrid (3),2-0,?,Valencia CF (3)
?,(Sun) 28 Sep 1969 (38),RCD La Coruña (3),1-0,?,Elche CF (3)
?,(Sun) 28 Sep 1969 (38),Pontevedra CF (3),0-0,?,FC Barcelona (3)
?,(Sun) 28 Sep 1969 (38),Real Sociedad (3),2-1,?,Granada CF (3)
?,(Sun) 28 Sep 1969 (38),CE Sabadell (3),1-0,?,RCD Mallorca (3)
?,(Sun) 28 Sep 1969 (38),Sevilla FC (3),3-0,?,RC Celta Vigo (3)
?,(Sun) 5 Oct 1969 (39),FC Barcelona (4),3-2,?,Athletic Club Bilbao (4)
?,(Sun) 5 Oct 1969 (39),RC Celta Vigo (4),1-1,?,Atlético Madrid (4)
?,(Sun) 5 Oct 1969 (39),Elche CF (4),1-0,?,Pontevedra CF (4)
?,(Sun) 5 Oct 1969 (39),Granada CF (4),2-1,?,CE Sabadell (4)
?,(Sun) 5 Oct 1969 (39),UD Las Palmas (4),0-2,?,Valencia CF (4)
?,(Sun) 5 Oct 1969 (39),RCD Mallorca (4),1-2,?,Sevilla FC (4)
?,(Sun) 5 Oct 1969 (39),Real Madrid CF (4),2-2,?,RCD La Coruña (4)
?,(Sun) 5 Oct 1969 (39),Real Zaragoza (4),2-1,?,Real Sociedad (4)
?,(Sun) 12 Oct 1969 (40),Athletic Club Bilbao (5),2-0,?,Elche CF (5)
?,(Sun) 12 Oct 1969 (40),Atlético Madrid (5),3-1,?,RCD Mallorca (5)
?,(Sun) 12 Oct 1969 (40),RCD La Coruña (5),0-0,?,UD Las Palmas (5)
?,(Sun) 12 Oct 1969 (40),Pontevedra CF (5),1-3,?,Real Madrid CF (5)
?,(Sun) 12 Oct 1969 (40),Real Sociedad (5),1-0,?,FC Barcelona (5)
?,(Sun) 12 Oct 1969 (40),CE Sabadell (5),1-1,?,Real Zaragoza (5)
?,(Sun) 12 Oct 1969 (40),Sevilla FC (5),0-0,?,Granada CF (5)
?,(Sun) 12 Oct 1969 (40),Valencia CF (5),0-0,?,RC Celta Vigo (5)
?,(Sat) 18 Oct 1969 (41),FC Barcelona (6),3-1,?,CE Sabadell (6)
?,(Sun) 19 Oct 1969 (41),RC Celta Vigo (6),1-0,?,UD Las Palmas (6)
?,(Sun) 19 Oct 1969 (41),RCD La Coruña (6),2-1,?,Pontevedra CF (6)
?,(Sun) 19 Oct 1969 (41),Elche CF (6),4-2,?,Real Sociedad (6)
?,(Sun) 19 Oct 1969 (41),Granada CF (6),0-0,?,Atlético Madrid (6)
?,(Sun) 19 Oct 1969 (41),RCD Mallorca (6),0-3,?,Valencia CF (6)
?,(Sun) 19 Oct 1969 (41),Real Madrid CF (6),2-2,?,Athletic Club Bilbao (6)
?,(Sun) 19 Oct 1969 (41),Real Zaragoza (6),1-0,?,Sevilla FC (6)
?,(Sun) 26 Oct 1969 (42),Athletic Club Bilbao (7),1-0,?,RCD La Coruña (7)
?,(Sun) 26 Oct 1969 (42),Atlético Madrid (7),2-0,?,Real Zaragoza (7)
?,(Sun) 26 Oct 1969 (42),RC Celta Vigo (7),3-1,?,RCD Mallorca (7)
?,(Sun) 26 Oct 1969 (42),UD Las Palmas (7),1-1,?,Pontevedra CF (7)
?,(Sun) 26 Oct 1969 (42),Real Sociedad (7),1-2,?,Real Madrid CF (7)
?,(Sun) 26 Oct 1969 (42),CE Sabadell (7),1-2,?,Elche CF (7)
?,(Sun) 26 Oct 1969 (42),Sevilla FC (7),3-0,?,FC Barcelona (7)
?,(Sun) 26 Oct 1969 (42),Valencia CF (7),1-0,?,Granada CF (7)
?,(Sun) 2 Nov 1969 (43),FC Barcelona (8),1-2,?,Atlético Madrid (8)
?,(Sun) 2 Nov 1969 (43),RCD La Coruña (8),0-2,?,Real Sociedad (8)
?,(Sun) 2 Nov 1969 (43),Elche CF (8),5-0,?,Sevilla FC (8)
?,(Sun) 2 Nov 1969 (43),Granada CF (8),1-0,?,RC Celta Vigo (8)
?,(Sun) 2 Nov 1969 (43),UD Las Palmas (8),3-1,?,RCD Mallorca (8)
?,(Sun) 2 Nov 1969 (43),Pontevedra CF (8),0-2,?,Athletic Club Bilbao (8)
?,(Sun) 2 Nov 1969 (43),Real Madrid CF (8),1-0,?,CE Sabadell (8)
?,(Sun) 2 Nov 1969 (43),Real Zaragoza (8),1-1,?,Valencia CF (8)
?,(Sun) 9 Nov 1969 (44),Athletic Club Bilbao (9),3-0,?,UD Las Palmas (9)
?,(Sun) 9 Nov 1969 (44),Atlético Madrid (9),4-1,?,Elche CF (9)
?,(Sun) 9 Nov 1969 (44),RC Celta Vigo (9),1-0,?,Real Zaragoza (9)
?,(Sun) 9 Nov 1969 (44),RCD Mallorca (9),4-6,?,Granada CF (9)
?,(Sun) 9 Nov 1969 (44),Real Sociedad (9),2-1,?,Pontevedra CF (9)
?,(Sun) 9 Nov 1969 (44),CE Sabadell (9),1-0,?,RCD La Coruña (9)
