Date,Team 1,Team 2,FT,HT
2002-08-31,Almeria,Salamanca,1-2,1-0
2002-08-31,Elche,Xerez,0-1,0-0
2002-08-31,Getafe,Levante,2-2,0-2
2002-08-31,Las Palmas,Ferrol,2-0,2-0
2002-08-31,Terrassa,Albacete,1-1,1-1
2002-09-01,Badajoz,Leganes,0-0,0-0
2002-09-01,Compostela,Tenerife,1-1,1-0
2002-09-01,Eibar,Poli Ejido,0-0,0-0
2002-09-01,Numancia,Sp Gijon,1-0,1-0
2002-09-01,Oviedo,Murcia,0-1,0-0
2002-09-01,Zaragoza,Cordoba,0-0,0-0
2002-09-14,Cordoba,Almeria,3-0,1-0
2002-09-14,Ferrol,Compostela,1-1,1-1
2002-09-14,Tenerife,Oviedo,1-1,0-1
2002-09-15,Albacete,Badajoz,1-0,1-0
2002-09-15,Leganes,Numancia,2-1,0-0
2002-09-15,Levante,Zaragoza,3-2,0-0
2002-09-15,Murcia,Getafe,2-0,1-0
2002-09-15,Poli Ejido,Terrassa,1-2,0-1
2002-09-15,Salamanca,Eibar,0-0,0-0
2002-09-15,Sp Gijon,Elche,0-0,0-0
2002-09-15,Xerez,Las Palmas,2-2,0-1
2002-09-21,Almeria,Levante,2-2,2-0
2002-09-21,Eibar,Cordoba,1-0,0-0
2002-09-21,Las Palmas,Compostela,1-1,0-1
2002-09-21,Numancia,Albacete,1-2,0-1
2002-09-21,Oviedo,Ferrol,1-2,0-0
2002-09-22,Badajoz,Poli Ejido,0-2,0-1
2002-09-22,Elche,Leganes,1-1,1-1
2002-09-22,Getafe,Tenerife,2-1,1-1
2002-09-22,Terrassa,Salamanca,1-0,1-0
2002-09-22,Xerez,Sp Gijon,1-0,0-0
2002-09-22,Zaragoza,Murcia,1-0,0-0
2002-09-28,Compostela,Oviedo,0-1,0-0
2002-09-28,Cordoba,Terrassa,0-2,0-0
2002-09-28,Leganes,Xerez,1-2,1-2
2002-09-28,Levante,Eibar,3-1,1-1
2002-09-29,Albacete,Elche,1-1,0-1
2002-09-29,Ferrol,Getafe,2-1,1-0
2002-09-29,Murcia,Almeria,3-0,2-0
2002-09-29,Poli Ejido,Numancia,3-2,1-2
2002-09-29,Salamanca,Badajoz,0-1,0-0
2002-09-29,Sp Gijon,Las Palmas,0-0,0-0
2002-09-29,Tenerife,Zaragoza,2-0,0-0
2002-10-05,Getafe,Compostela,2-0,0-0
2002-10-05,Las Palmas,Oviedo,2-0,1-0
2002-10-05,Xerez,Albacete,1-0,0-0
2002-10-06,Almeria,Tenerife,1-1,1-0
2002-10-06,Badajoz,Cordoba,2-0,2-0
2002-10-06,Eibar,Murcia,1-1,0-0
2002-10-06,Elche,Poli Ejido,3-0,0-0
2002-10-06,Numancia,Salamanca,1-0,1-0
2002-10-06,Sp Gijon,Leganes,1-1,1-1
2002-10-06,Terrassa,Levante,1-1,1-0
2002-10-06,Zaragoza,Ferrol,2-2,2-1
2002-10-12,Leganes,Las Palmas,1-1,0-1
2002-10-12,Poli Ejido,Xerez,2-0,1-0
2002-10-13,Albacete,Sp Gijon,4-0,1-0
2002-10-13,Compostela,Zaragoza,0-0,0-0
2002-10-13,Cordoba,Numancia,1-1,0-1
2002-10-13,Ferrol,Almeria,1-1,0-1
2002-10-13,Levante,Badajoz,4-0,3-0
2002-10-13,Murcia,Terrassa,0-0,0-0
2002-10-13,Oviedo,Getafe,3-4,3-2
2002-10-13,Salamanca,Elche,1-3,1-0
2002-10-13,Tenerife,Eibar,1-0,1-0
2002-10-19,Eibar,Ferrol,1-0,1-0
2002-10-19,Elche,Cordoba,0-0,0-0
2002-10-19,Las Palmas,Getafe,2-1,2-1
2002-10-20,Almeria,Compostela,2-1,0-1
2002-10-20,Badajoz,Murcia,1-0,1-0
2002-10-20,Leganes,Albacete,1-1,0-0
2002-10-20,Numancia,Levante,0-2,0-1
2002-10-20,Sp Gijon,Poli Ejido,1-1,0-0
2002-10-20,Terrassa,Tenerife,1-1,1-1
2002-10-20,Xerez,Salamanca,0-1,0-1
2002-10-20,Zaragoza,Oviedo,3-1,0-0
2002-10-26,Levante,Elche,2-2,1-0
2002-10-26,Poli Ejido,Leganes,1-0,0-0
2002-10-27,Albacete,Las Palmas,2-1,1-0
2002-10-27,Compostela,Eibar,1-0,1-0
2002-10-27,Cordoba,Xerez,1-3,1-2
2002-10-27,Ferrol,Terrassa,1-1,0-1
2002-10-27,Getafe,Zaragoza,1-2,0-0
2002-10-27,Murcia,Numancia,2-1,0-0
2002-10-27,Oviedo,Almeria,1-1,1-0
2002-10-27,Salamanca,Sp Gijon,0-0,0-0
2002-10-27,Tenerife,Badajoz,3-3,0-1
