Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 9 Sep 1956 (36),Athletic Club Bilbao (1),4-0,?,Real Valladolid CF (1)
?,(Sun) 9 Sep 1956 (36),FC Barcelona (1),2-0,?,CA Osasuna (1)
?,(Sun) 9 Sep 1956 (36),RCD La Coruña (1),0-4,?,Atlético Madrid (1)
?,(Sun) 9 Sep 1956 (36),UD Las Palmas (1),2-0,?,R. Jaén (1)
?,(Sun) 9 Sep 1956 (36),Real Sociedad (1),1-1,?,Sevilla FC (1)
?,(Sun) 9 Sep 1956 (36),Real Madrid CF (1),6-0,?,CD Condal (1)
?,(Sun) 9 Sep 1956 (36),Valencia CF (1),3-1,?,RCD Español (1)
?,(Sun) 9 Sep 1956 (36),Real Zaragoza (1),2-0,?,RC Celta Vigo (1)
?,(Sat) 15 Sep 1956 (37),CD Condal (2),0-0,?,Real Zaragoza (2)
?,(Sat) 15 Sep 1956 (37),Atlético Madrid (2),0-0,?,Athletic Club Bilbao (2)
?,(Sat) 15 Sep 1956 (37),RC Celta Vigo (2),3-3,?,UD Las Palmas (2)
?,(Sat) 15 Sep 1956 (37),RCD Español (2),0-0,?,Real Madrid CF (2)
?,(Sat) 15 Sep 1956 (37),R. Jaén (2),2-3,?,RCD La Coruña (2)
?,(Sat) 15 Sep 1956 (37),CA Osasuna (2),1-2,?,Real Sociedad (2)
?,(Sat) 15 Sep 1956 (37),Sevilla FC (2),3-2,?,Valencia CF (2)
?,(Sat) 15 Sep 1956 (37),Real Valladolid CF (2),2-1,?,FC Barcelona (2)
?,(Sun) 23 Sep 1956 (38),Athletic Club Bilbao (3),3-1,?,R. Jaén (3)
?,(Sun) 23 Sep 1956 (38),FC Barcelona (3),7-3,?,Atlético Madrid (3)
?,(Sun) 23 Sep 1956 (38),RC Celta Vigo (3),2-2,?,CD Condal (3)
?,(Sun) 23 Sep 1956 (38),UD Las Palmas (3),2-0,?,RCD La Coruña (3)
?,(Sun) 23 Sep 1956 (38),Real Sociedad (3),2-3,?,Real Valladolid CF (3)
?,(Sun) 23 Sep 1956 (38),Real Madrid CF (3),1-1,?,Sevilla FC (3)
?,(Sun) 23 Sep 1956 (38),Valencia CF (3),4-1,?,CA Osasuna (3)
?,(Sun) 23 Sep 1956 (38),Real Zaragoza (3),2-0,?,RCD Español (3)
?,(Sun) 30 Sep 1956 (39),Atlético Madrid (4),3-0,?,Real Sociedad (4)
?,(Sun) 30 Sep 1956 (39),RCD La Coruña (4),1-2,?,Athletic Club Bilbao (4)
?,(Sun) 30 Sep 1956 (39),RCD Español (4),2-0,?,RC Celta Vigo (4)
?,(Sun) 30 Sep 1956 (39),R. Jaén (4),1-2,?,FC Barcelona (4)
?,(Sun) 30 Sep 1956 (39),UD Las Palmas (4),3-3,?,CD Condal (4)
?,(Sun) 30 Sep 1956 (39),CA Osasuna (4),2-0,?,Real Madrid CF (4)
?,(Sun) 30 Sep 1956 (39),Sevilla FC (4),3-0,?,Real Zaragoza (4)
?,(Sun) 30 Sep 1956 (39),Real Valladolid CF (4),4-0,?,Valencia CF (4)
?,(Sat) 6 Oct 1956 (40),CD Condal (5),3-0,?,RCD Español (5)
?,(Sat) 6 Oct 1956 (40),Athletic Club Bilbao (5),3-0,?,UD Las Palmas (5)
?,(Sat) 6 Oct 1956 (40),FC Barcelona (5),3-1,?,RCD La Coruña (5)
?,(Sat) 6 Oct 1956 (40),RC Celta Vigo (5),3-3,?,Sevilla FC (5)
?,(Sat) 6 Oct 1956 (40),Real Sociedad (5),2-0,?,R. Jaén (5)
?,(Sat) 6 Oct 1956 (40),Real Madrid CF (5),3-1,?,Real Valladolid CF (5)
?,(Sat) 6 Oct 1956 (40),Valencia CF (5),2-2,?,Atlético Madrid (5)
?,(Sat) 6 Oct 1956 (40),Real Zaragoza (5),0-2,?,CA Osasuna (5)
?,(Sun) 14 Oct 1956 (41),Athletic Club Bilbao (6),1-1,?,FC Barcelona (6)
?,(Sun) 14 Oct 1956 (41),Atlético Madrid (6),2-4,?,Real Madrid CF (6)
?,(Sun) 14 Oct 1956 (41),RCD La Coruña (6),4-0,?,Real Sociedad (6)
?,(Sun) 14 Oct 1956 (41),RCD Español (6),2-0,?,UD Las Palmas (6)
?,(Sun) 14 Oct 1956 (41),R. Jaén (6),2-2,?,Valencia CF (6)
?,(Sun) 14 Oct 1956 (41),CA Osasuna (6),2-1,?,RC Celta Vigo (6)
?,(Sun) 14 Oct 1956 (41),Sevilla FC (6),2-1,?,CD Condal (6)
?,(Sun) 14 Oct 1956 (41),Real Valladolid CF (6),4-1,?,Real Zaragoza (6)
?,(Sat) 20 Oct 1956 (42),CD Condal (7),0-0,?,CA Osasuna (7)
?,(Sat) 20 Oct 1956 (42),RC Celta Vigo (7),1-1,?,Real Valladolid CF (7)
?,(Sat) 20 Oct 1956 (42),RCD Español (7),2-2,?,Sevilla FC (7)
?,(Sat) 20 Oct 1956 (42),UD Las Palmas (7),1-0,?,FC Barcelona (7)
?,(Sat) 20 Oct 1956 (42),Real Sociedad (7),3-4,?,Athletic Club Bilbao (7)
?,(Sat) 20 Oct 1956 (42),Real Madrid CF (7),7-1,?,R. Jaén (7)
?,(Sat) 20 Oct 1956 (42),Valencia CF (7),3-0,?,RCD La Coruña (7)
?,(Sat) 20 Oct 1956 (42),Real Zaragoza (7),2-1,?,Atlético Madrid (7)
?,(Sun) 28 Oct 1956 (43),Athletic Club Bilbao (8),3-1,?,Valencia CF (8)
?,(Sun) 28 Oct 1956 (43),Atlético Madrid (8),1-0,?,RC Celta Vigo (8)
?,(Sun) 28 Oct 1956 (43),FC Barcelona (8),1-0,?,Real Sociedad (8)
?,(Sun) 28 Oct 1956 (43),RCD La Coruña (8),1-2,?,Real Madrid CF (8)
?,(Sun) 28 Oct 1956 (43),R. Jaén (8),0-1,?,Real Zaragoza (8)
?,(Sun) 28 Oct 1956 (43),UD Las Palmas (8),2-1,?,Sevilla FC (8)
?,(Sun) 28 Oct 1956 (43),CA Osasuna (8),5-0,?,RCD Español (8)
?,(Sun) 28 Oct 1956 (43),Real Valladolid CF (8),3-0,?,CD Condal (8)
?,(Sat) 3 Nov 1956 (44),CD Condal (9),1-2,?,Atlético Madrid (9)
?,(Sat) 3 Nov 1956 (44),RC Celta Vigo (9),4-0,?,R. Jaén (9)
?,(Sat) 3 Nov 1956 (44),RCD Español (9),4-0,?,Real Valladolid CF (9)
?,(Sat) 3 Nov 1956 (44),Real Sociedad (9),2-2,?,UD Las Palmas (9)
?,(Sat) 3 Nov 1956 (44),Real Madrid CF (9),3-0,?,Athletic Club Bilbao (9)
?,(Sat) 3 Nov 1956 (44),Sevilla FC (9),3-1,?,CA Osasuna (9)
?,(Sat) 3 Nov 1956 (44),Valencia CF (9),3-3,?,FC Barcelona (9)
?,(Sat) 3 Nov 1956 (44),Real Zaragoza (9),2-2,?,RCD La Coruña (9)
?,(Sun) 11 Nov 1956 (45),Athletic Club Bilbao (10),5-0,?,Real Zaragoza (10)
?,(Sun) 11 Nov 1956 (45),Atlético Madrid (10),8-1,?,RCD Español (10)
?,(Sun) 11 Nov 1956 (45),FC Barcelona (10),1-0,?,Real Madrid CF (10)
?,(Sun) 11 Nov 1956 (45),RCD La Coruña (10),0-3,?,RC Celta Vigo (10)
?,(Sun) 11 Nov 1956 (45),R. Jaén (10),2-0,?,CD Condal (10)
?,(Sun) 11 Nov 1956 (45),UD Las Palmas (10),1-1,?,CA Osasuna (10)
?,(Sun) 11 Nov 1956 (45),Real Sociedad (10),1-2,?,Valencia CF (10)
?,(Sun) 11 Nov 1956 (45),Real Valladolid CF (10),1-2,?,Sevilla FC (10)
?,(Sat) 17 Nov 1956 (46),CD Condal (11),2-1,?,RCD La Coruña (11)
?,(Sat) 17 Nov 1956 (46),RC Celta Vigo (11),3-0,?,Athletic Club Bilbao (11)
?,(Sat) 17 Nov 1956 (46),RCD Español (11),3-0,?,R. Jaén (11)
?,(Sat) 17 Nov 1956 (46),UD Las Palmas (11),1-0,?,Valencia CF (11)
?,(Sat) 17 Nov 1956 (46),CA Osasuna (11),1-0,?,Real Valladolid CF (11)
?,(Sat) 17 Nov 1956 (46),Real Madrid CF (11),3-0,?,Real Sociedad (11)
?,(Sat) 17 Nov 1956 (46),Sevilla FC (11),5-1,?,Atlético Madrid (11)
?,(Sat) 17 Nov 1956 (46),Real Zaragoza (11),2-0,?,FC Barcelona (11)
?,(Sun) 25 Nov 1956 (47),Athletic Club Bilbao (12),3-0,?,CD Condal (12)
?,(Sun) 25 Nov 1956 (47),Atlético Madrid (12),2-0,?,CA Osasuna (12)
?,(Sun) 25 Nov 1956 (47),FC Barcelona (12),4-1,?,RC Celta Vigo (12)
?,(Sun) 25 Nov 1956 (47),RCD La Coruña (12),2-1,?,RCD Español (12)
?,(Sun) 25 Nov 1956 (47),R. Jaén (12),3-1,?,Sevilla FC (12)
?,(Sun) 25 Nov 1956 (47),Real Sociedad (12),1-1,?,Real Zaragoza (12)
?,(Sun) 25 Nov 1956 (47),Valencia CF (12),1-2,?,Real Madrid CF (12)
?,(Sun) 25 Nov 1956 (47),Real Valladolid CF (12),6-2,?,UD Las Palmas (12)
?,(Sat) 1 Dec 1956 (48),CD Condal (13),1-1,?,FC Barcelona (13)
?,(Sat) 1 Dec 1956 (48),RC Celta Vigo (13),2-3,?,Real Sociedad (13)
?,(Sat) 1 Dec 1956 (48),RCD Español (13),3-0,?,Athletic Club Bilbao (13)
?,(Sat) 1 Dec 1956 (48),CA Osasuna (13),1-1,?,R. Jaén (13)
?,(Sat) 1 Dec 1956 (48),Real Madrid CF (13),3-0,?,UD Las Palmas (13)
?,(Sat) 1 Dec 1956 (48),Sevilla FC (13),5-1,?,RCD La Coruña (13)
?,(Sat) 1 Dec 1956 (48),Real Valladolid CF (13),4-3,?,Atlético Madrid (13)
?,(Sat) 1 Dec 1956 (48),Real Zaragoza (13),0-0,?,Valencia CF (13)
?,(Sun) 16 Dec 1956 (50),Athletic Club Bilbao (14),5-0,?,Sevilla FC (14)
?,(Sun) 16 Dec 1956 (50),FC Barcelona (14),1-1,?,RCD Español (14)
?,(Sun) 16 Dec 1956 (50),RCD La Coruña (14),3-1,?,CA Osasuna (14)
?,(Sun) 16 Dec 1956 (50),R. Jaén (14),2-0,?,Real Valladolid CF (14)
?,(Sun) 16 Dec 1956 (50),UD Las Palmas (14),1-1,?,Atlético Madrid (14)
?,(Sun) 16 Dec 1956 (50),Real Sociedad (14),1-0,?,CD Condal (14)
?,(Sun) 16 Dec 1956 (50),Real Madrid CF (14),3-3,?,Real Zaragoza (14)
?,(Sun) 16 Dec 1956 (50),Valencia CF (14),3-1,?,RC Celta Vigo (14)
?,(Sat) 22 Dec 1956 (51),CD Condal (15),1-1,?,Valencia CF (15)
?,(Sat) 22 Dec 1956 (51),Atlético Madrid (15),1-1,?,R. Jaén (15)
?,(Sat) 22 Dec 1956 (51),RC Celta Vigo (15),0-3,?,Real Madrid CF (15)
?,(Sat) 22 Dec 1956 (51),RCD Español (15),1-0,?,Real Sociedad (15)
?,(Sat) 22 Dec 1956 (51),CA Osasuna (15),1-2,?,Athletic Club Bilbao (15)
?,(Sat) 22 Dec 1956 (51),Sevilla FC (15),2-1,?,FC Barcelona (15)
