Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 10 Sep 1950 (36),CD Alcoyano (1),3-3,?,R. Racing C. (1)
?,(Sun) 10 Sep 1950 (36),Athletic Club Bilbao (1),4-0,?,Atlético Madrid (1)
?,(Sun) 10 Sep 1950 (36),FC Barcelona (1),8-2,?,Real Sociedad (1)
?,(Sun) 10 Sep 1950 (36),RCD La Coruña (1),0-1,?,Real Valladolid CF (1)
?,(Sun) 10 Sep 1950 (36),UE Lleida (1),2-3,?,RC Celta Vigo (1)
?,(Sun) 10 Sep 1950 (36),Real Madrid CF (1),6-2,?,RCD Español (1)
?,(Sun) 10 Sep 1950 (36),Sevilla FC (1),5-0,?,Real Murcia CF (1)
?,(Sun) 10 Sep 1950 (36),Valencia CF (1),3-1,?,Málaga CF (1)
?,(Sun) 17 Sep 1950 (37),Atlético Madrid (2),6-4,?,FC Barcelona (2)
?,(Sun) 17 Sep 1950 (37),RC Celta Vigo (2),6-2,?,CD Alcoyano (2)
?,(Sun) 17 Sep 1950 (37),RCD Español (2),2-2,?,Valencia CF (2)
?,(Sun) 17 Sep 1950 (37),Málaga CF (2),9-0,?,UE Lleida (2)
?,(Sun) 17 Sep 1950 (37),Real Murcia CF (2),3-6,?,Athletic Club Bilbao (2)
?,(Sun) 17 Sep 1950 (37),R. Racing C. (2),4-2,?,RCD La Coruña (2)
?,(Sun) 17 Sep 1950 (37),Real Sociedad (2),6-2,?,Real Madrid CF (2)
?,(Sun) 17 Sep 1950 (37),Real Valladolid CF (2),4-1,?,Sevilla FC (2)
?,(Sun) 24 Sep 1950 (38),CD Alcoyano (3),2-1,?,Málaga CF (3)
?,(Sun) 24 Sep 1950 (38),Athletic Club Bilbao (3),1-1,?,Real Valladolid CF (3)
?,(Sun) 24 Sep 1950 (38),Atlético Madrid (3),2-2,?,Real Murcia CF (3)
?,(Sun) 24 Sep 1950 (38),FC Barcelona (3),7-2,?,Real Madrid CF (3)
?,(Sun) 24 Sep 1950 (38),RCD La Coruña (3),4-1,?,RC Celta Vigo (3)
?,(Sun) 24 Sep 1950 (38),UE Lleida (3),5-4,?,RCD Español (3)
?,(Sun) 24 Sep 1950 (38),Sevilla FC (3),4-0,?,R. Racing C. (3)
?,(Sun) 24 Sep 1950 (38),Valencia CF (3),1-1,?,Real Sociedad (3)
?,(Sun) 1 Oct 1950 (39),RC Celta Vigo (4),3-0,?,Sevilla FC (4)
?,(Sun) 1 Oct 1950 (39),RCD Español (4),5-3,?,CD Alcoyano (4)
?,(Sun) 1 Oct 1950 (39),Málaga CF (4),4-2,?,RCD La Coruña (4)
?,(Sun) 1 Oct 1950 (39),Real Murcia CF (4),3-2,?,FC Barcelona (4)
?,(Sun) 1 Oct 1950 (39),R. Racing C. (4),1-0,?,Athletic Club Bilbao (4)
?,(Sun) 1 Oct 1950 (39),Real Sociedad (4),2-0,?,UE Lleida (4)
?,(Sun) 1 Oct 1950 (39),Real Madrid CF (4),3-2,?,Valencia CF (4)
?,(Sun) 1 Oct 1950 (39),Real Valladolid CF (4),3-3,?,Atlético Madrid (4)
?,(Sun) 8 Oct 1950 (40),CD Alcoyano (5),1-4,?,Real Sociedad (5)
?,(Sun) 8 Oct 1950 (40),Athletic Club Bilbao (5),9-4,?,RC Celta Vigo (5)
?,(Sun) 8 Oct 1950 (40),Atlético Madrid (5),9-1,?,R. Racing C. (5)
?,(Sun) 8 Oct 1950 (40),FC Barcelona (5),2-1,?,Valencia CF (5)
?,(Sun) 8 Oct 1950 (40),RCD La Coruña (5),4-1,?,RCD Español (5)
