Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 12 Sep 1970 (36),Athletic Club Bilbao (1),1-1,?,FC Barcelona (1)
?,(Sat) 12 Sep 1970 (36),UD Las Palmas (1),1-1,?,Atlético Madrid (1)
?,(Sat) 12 Sep 1970 (36),Real Madrid CF (1),2-0,?,Valencia CF (1)
?,(Sun) 13 Sep 1970 (36),RC Celta Vigo (1),2-0,?,Real Sporting (1)
?,(Sun) 13 Sep 1970 (36),Elche CF (1),1-1,?,Granada CF (1)
?,(Sun) 13 Sep 1970 (36),RCD Español (1),0-1,?,Sevilla FC (1)
?,(Sun) 13 Sep 1970 (36),CE Sabadell (1),0-0,?,Real Sociedad (1)
?,(Sun) 13 Sep 1970 (36),Real Zaragoza (1),0-0,?,Málaga CF (1)
?,(Sat) 19 Sep 1970 (37),Valencia CF (2),5-1,?,UD Las Palmas (2)
?,(Sun) 20 Sep 1970 (37),Atlético Madrid (2),2-0,?,Athletic Club Bilbao (2)
?,(Sun) 20 Sep 1970 (37),FC Barcelona (2),5-2,?,Real Zaragoza (2)
?,(Sun) 20 Sep 1970 (37),Real Sporting (2),3-2,?,CE Sabadell (2)
?,(Sun) 20 Sep 1970 (37),Granada CF (2),1-0,?,RCD Español (2)
?,(Sun) 20 Sep 1970 (37),Málaga CF (2),2-1,?,RC Celta Vigo (2)
?,(Sun) 20 Sep 1970 (37),Real Sociedad (2),2-0,?,Elche CF (2)
?,(Sun) 20 Sep 1970 (37),Sevilla FC (2),3-1,?,Real Madrid CF (2)
?,(Sat) 26 Sep 1970 (38),UD Las Palmas (3),1-1,?,Athletic Club Bilbao (3)
?,(Sat) 26 Sep 1970 (38),Real Madrid CF (3),3-2,?,Granada CF (3)
?,(Sat) 26 Sep 1970 (38),Valencia CF (3),0-1,?,Sevilla FC (3)
?,(Sun) 27 Sep 1970 (38),RC Celta Vigo (3),1-1,?,FC Barcelona (3)
?,(Sun) 27 Sep 1970 (38),Elche CF (3),5-0,?,Real Sporting (3)
?,(Sun) 27 Sep 1970 (38),RCD Español (3),0-0,?,Real Sociedad (3)
?,(Sun) 27 Sep 1970 (38),CE Sabadell (3),5-2,?,Málaga CF (3)
?,(Sun) 27 Sep 1970 (38),Real Zaragoza (3),0-1,?,Atlético Madrid (3)
?,(Sun) 4 Oct 1970 (39),Athletic Club Bilbao (4),3-0,?,Real Zaragoza (4)
?,(Sun) 4 Oct 1970 (39),Atlético Madrid (4),3-1,?,RC Celta Vigo (4)
?,(Sun) 4 Oct 1970 (39),FC Barcelona (4),4-1,?,CE Sabadell (4)
?,(Sun) 4 Oct 1970 (39),Real Sporting (4),0-1,?,RCD Español (4)
?,(Sun) 4 Oct 1970 (39),Granada CF (4),2-2,?,Valencia CF (4)
?,(Sun) 4 Oct 1970 (39),UD Las Palmas (4),0-0,?,Sevilla FC (4)
?,(Sun) 4 Oct 1970 (39),Málaga CF (4),1-0,?,Elche CF (4)
?,(Sun) 4 Oct 1970 (39),Real Sociedad (4),0-0,?,Real Madrid CF (4)
?,(Sun) 11 Oct 1970 (40),RC Celta Vigo (5),2-1,?,Athletic Club Bilbao (5)
?,(Sun) 11 Oct 1970 (40),Elche CF (5),0-1,?,FC Barcelona (5)
?,(Sun) 11 Oct 1970 (40),RCD Español (5),1-1,?,Málaga CF (5)
?,(Sun) 11 Oct 1970 (40),Real Madrid CF (5),1-1,?,Real Sporting (5)
?,(Sun) 11 Oct 1970 (40),CE Sabadell (5),0-2,?,Atlético Madrid (5)
?,(Sun) 11 Oct 1970 (40),Sevilla FC (5),1-0,?,Granada CF (5)
?,(Sun) 11 Oct 1970 (40),Valencia CF (5),0-0,?,Real Sociedad (5)
