Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 9 Sep 1951 (36),Athletic Club Bilbao (1),4-2,?,Real Sporting (1)
?,(Sun) 9 Sep 1951 (36),Atlético Madrid (1),3-1,?,Real Sociedad (1)
?,(Sun) 9 Sep 1951 (36),RCD La Coruña (1),2-1,?,R. Racing C. (1)
?,(Sun) 9 Sep 1951 (36),RCD Español (1),1-0,?,FC Barcelona (1)
?,(Sun) 9 Sep 1951 (36),UD Las Palmas (1),1-4,?,Real Madrid CF (1)
?,(Sun) 9 Sep 1951 (36),Sevilla FC (1),3-1,?,RC Celta Vigo (1)
?,(Sun) 9 Sep 1951 (36),Atético Tetuán (1),0-1,?,Real Zaragoza (1)
?,(Sun) 9 Sep 1951 (36),Valencia CF (1),3-0,?,Real Valladolid CF (1)
?,(Sun) 16 Sep 1951 (37),FC Barcelona (2),1-0,?,Athletic Club Bilbao (2)
?,(Sun) 16 Sep 1951 (37),RC Celta Vigo (2),5-2,?,UD Las Palmas (2)
?,(Sun) 16 Sep 1951 (37),Real Sporting (2),0-2,?,Atlético Madrid (2)
?,(Sun) 16 Sep 1951 (37),R. Racing C. (2),3-1,?,Sevilla FC (2)
?,(Sun) 16 Sep 1951 (37),Real Sociedad (2),1-2,?,Valencia CF (2)
?,(Sun) 16 Sep 1951 (37),Real Madrid CF (2),4-2,?,Atético Tetuán (2)
?,(Sun) 16 Sep 1951 (37),Real Valladolid CF (2),5-0,?,RCD La Coruña (2)
?,(Sun) 16 Sep 1951 (37),Real Zaragoza (2),5-6,?,RCD Español (2)
?,(Sun) 23 Sep 1951 (38),Athletic Club Bilbao (3),10-1,?,Real Zaragoza (3)
?,(Sun) 23 Sep 1951 (38),Atlético Madrid (3),1-1,?,FC Barcelona (3)
?,(Sun) 23 Sep 1951 (38),RCD La Coruña (3),1-1,?,Sevilla FC (3)
?,(Sun) 23 Sep 1951 (38),RCD Español (3),4-3,?,Real Madrid CF (3)
?,(Sun) 23 Sep 1951 (38),UD Las Palmas (3),1-1,?,R. Racing C. (3)
?,(Sun) 23 Sep 1951 (38),Atético Tetuán (3),2-1,?,RC Celta Vigo (3)
?,(Sun) 23 Sep 1951 (38),Valencia CF (3),3-0,?,Real Sporting (3)
?,(Sun) 23 Sep 1951 (38),Real Valladolid CF (3),4-1,?,Real Sociedad (3)
?,(Sun) 30 Sep 1951 (39),FC Barcelona (4),1-3,?,Valencia CF (4)
?,(Sun) 30 Sep 1951 (39),RC Celta Vigo (4),3-3,?,RCD Español (4)
?,(Sun) 30 Sep 1951 (39),Real Sporting (4),1-1,?,Real Valladolid CF (4)
?,(Sun) 30 Sep 1951 (39),R. Racing C. (4),4-0,?,Atético Tetuán (4)
?,(Sun) 30 Sep 1951 (39),Real Sociedad (4),7-1,?,RCD La Coruña (4)
?,(Sun) 30 Sep 1951 (39),Real Madrid CF (4),2-2,?,Athletic Club Bilbao (4)
?,(Sun) 30 Sep 1951 (39),Sevilla FC (4),5-0,?,UD Las Palmas (4)
?,(Sun) 30 Sep 1951 (39),Real Zaragoza (4),0-5,?,Atlético Madrid (4)
?,(Sun) 7 Oct 1951 (40),Athletic Club Bilbao (5),4-2,?,RC Celta Vigo (5)
?,(Sun) 7 Oct 1951 (40),Atlético Madrid (5),3-2,?,Real Madrid CF (5)
?,(Sun) 7 Oct 1951 (40),RCD La Coruña (5),3-1,?,UD Las Palmas (5)
?,(Sun) 7 Oct 1951 (40),RCD Español (5),4-1,?,R. Racing C. (5)
?,(Sun) 7 Oct 1951 (40),Real Sociedad (5),1-2,?,Real Sporting (5)
?,(Sun) 7 Oct 1951 (40),Atético Tetuán (5),3-4,?,Sevilla FC (5)
?,(Sun) 7 Oct 1951 (40),Valencia CF (5),2-2,?,Real Zaragoza (5)
?,(Sun) 7 Oct 1951 (40),Real Valladolid CF (5),1-1,?,FC Barcelona (5)
?,(Sun) 14 Oct 1951 (41),FC Barcelona (6),3-1,?,Real Sociedad (6)
?,(Sun) 14 Oct 1951 (41),RC Celta Vigo (6),0-3,?,Atlético Madrid (6)
?,(Sun) 14 Oct 1951 (41),Real Sporting (6),0-2,?,RCD La Coruña (6)
?,(Sun) 14 Oct 1951 (41),UD Las Palmas (6),4-1,?,Atético Tetuán (6)
?,(Sun) 14 Oct 1951 (41),R. Racing C. (6),3-1,?,Athletic Club Bilbao (6)
?,(Sun) 14 Oct 1951 (41),Real Madrid CF (6),3-1,?,Valencia CF (6)
?,(Sun) 14 Oct 1951 (41),Sevilla FC (6),3-2,?,RCD Español (6)
?,(Sun) 14 Oct 1951 (41),Real Zaragoza (6),2-1,?,Real Valladolid CF (6)
?,(Sun) 21 Oct 1951 (42),Athletic Club Bilbao (7),2-0,?,Sevilla FC (7)
?,(Sun) 21 Oct 1951 (42),Atlético Madrid (7),7-2,?,R. Racing C. (7)
?,(Sun) 21 Oct 1951 (42),RCD La Coruña (7),2-3,?,Atético Tetuán (7)
?,(Sun) 21 Oct 1951 (42),RCD Español (7),2-0,?,UD Las Palmas (7)
?,(Sun) 21 Oct 1951 (42),Real Sporting (7),3-2,?,FC Barcelona (7)
?,(Sun) 21 Oct 1951 (42),Real Sociedad (7),2-0,?,Real Zaragoza (7)
?,(Sun) 21 Oct 1951 (42),Valencia CF (7),7-2,?,RC Celta Vigo (7)
?,(Sun) 21 Oct 1951 (42),Real Valladolid CF (7),2-1,?,Real Madrid CF (7)
?,(Sun) 28 Oct 1951 (43),FC Barcelona (8),6-1,?,RCD La Coruña (8)
?,(Sun) 28 Oct 1951 (43),RC Celta Vigo (8),2-1,?,Real Valladolid CF (8)
?,(Sun) 28 Oct 1951 (43),UD Las Palmas (8),1-1,?,Athletic Club Bilbao (8)
?,(Sun) 28 Oct 1951 (43),R. Racing C. (8),2-1,?,Valencia CF (8)
?,(Sun) 28 Oct 1951 (43),Real Madrid CF (8),0-0,?,Real Sociedad (8)
?,(Sun) 28 Oct 1951 (43),Sevilla FC (8),3-1,?,Atlético Madrid (8)
?,(Sun) 28 Oct 1951 (43),Atético Tetuán (8),3-3,?,RCD Español (8)
?,(Sun) 28 Oct 1951 (43),Real Zaragoza (8),2-1,?,Real Sporting (8)
?,(Sun) 4 Nov 1951 (44),Athletic Club Bilbao (9),3-1,?,Atético Tetuán (9)
?,(Sun) 4 Nov 1951 (44),Atlético Madrid (9),4-0,?,UD Las Palmas (9)
?,(Sun) 4 Nov 1951 (44),FC Barcelona (9),4-1,?,Real Zaragoza (9)
?,(Sun) 4 Nov 1951 (44),RCD La Coruña (9),3-1,?,RCD Español (9)
?,(Sun) 4 Nov 1951 (44),Real Sporting (9),2-3,?,Real Madrid CF (9)
?,(Sun) 4 Nov 1951 (44),Real Sociedad (9),4-1,?,RC Celta Vigo (9)
?,(Sun) 4 Nov 1951 (44),Valencia CF (9),2-0,?,Sevilla FC (9)
?,(Sun) 4 Nov 1951 (44),Real Valladolid CF (9),1-1,?,R. Racing C. (9)
?,(Sun) 11 Nov 1951 (45),RC Celta Vigo (10),4-1,?,Real Sporting (10)
?,(Sun) 11 Nov 1951 (45),RCD Español (10),3-3,?,Athletic Club Bilbao (10)
?,(Sun) 11 Nov 1951 (45),UD Las Palmas (10),5-3,?,Valencia CF (10)
?,(Sun) 11 Nov 1951 (45),R. Racing C. (10),2-4,?,Real Sociedad (10)
?,(Sun) 11 Nov 1951 (45),Real Madrid CF (10),5-1,?,FC Barcelona (10)
?,(Sun) 11 Nov 1951 (45),Sevilla FC (10),4-1,?,Real Valladolid CF (10)
?,(Sun) 11 Nov 1951 (45),Atético Tetuán (10),4-1,?,Atlético Madrid (10)
?,(Sun) 11 Nov 1951 (45),Real Zaragoza (10),1-1,?,RCD La Coruña (10)
?,(Sun) 18 Nov 1951 (46),Atlético Madrid (11),3-3,?,RCD Español (11)
?,(Sun) 18 Nov 1951 (46),FC Barcelona (11),6-1,?,RC Celta Vigo (11)
?,(Sun) 18 Nov 1951 (46),RCD La Coruña (11),3-1,?,Athletic Club Bilbao (11)
?,(Sun) 18 Nov 1951 (46),Real Sporting (11),3-2,?,R. Racing C. (11)
?,(Sun) 18 Nov 1951 (46),Real Sociedad (11),3-3,?,Sevilla FC (11)
?,(Sun) 18 Nov 1951 (46),Valencia CF (11),5-1,?,Atético Tetuán (11)
?,(Sun) 18 Nov 1951 (46),Real Valladolid CF (11),4-1,?,UD Las Palmas (11)
?,(Sun) 18 Nov 1951 (46),Real Zaragoza (11),1-1,?,Real Madrid CF (11)
?,(Sun) 25 Nov 1951 (47),Athletic Club Bilbao (12),7-3,?,Atlético Madrid (12)
?,(Sun) 25 Nov 1951 (47),RC Celta Vigo (12),4-1,?,Real Zaragoza (12)
?,(Sun) 25 Nov 1951 (47),RCD Español (12),2-3,?,Valencia CF (12)
?,(Sun) 25 Nov 1951 (47),UD Las Palmas (12),1-0,?,Real Sociedad (12)
?,(Sun) 25 Nov 1951 (47),R. Racing C. (12),0-3,?,FC Barcelona (12)
?,(Sun) 25 Nov 1951 (47),Real Madrid CF (12),3-2,?,RCD La Coruña (12)
?,(Sun) 25 Nov 1951 (47),Sevilla FC (12),3-3,?,Real Sporting (12)
?,(Sun) 25 Nov 1951 (47),Atético Tetuán (12),2-2,?,Real Valladolid CF (12)
?,(Sun) 2 Dec 1951 (48),FC Barcelona (13),5-3,?,Sevilla FC (13)
?,(Sun) 2 Dec 1951 (48),RCD La Coruña (13),1-3,?,Atlético Madrid (13)
?,(Sun) 2 Dec 1951 (48),Real Sporting (13),4-1,?,UD Las Palmas (13)
?,(Sun) 2 Dec 1951 (48),Real Sociedad (13),1-0,?,Atético Tetuán (13)
?,(Sun) 2 Dec 1951 (48),Real Madrid CF (13),4-1,?,RC Celta Vigo (13)
?,(Sun) 2 Dec 1951 (48),Valencia CF (13),2-3,?,Athletic Club Bilbao (13)
?,(Sun) 2 Dec 1951 (48),Real Valladolid CF (13),1-3,?,RCD Español (13)
?,(Sun) 2 Dec 1951 (48),Real Zaragoza (13),1-0,?,R. Racing C. (13)
?,(Sun) 9 Dec 1951 (49),Athletic Club Bilbao (14),1-0,?,Real Valladolid CF (14)
