Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 16 Aug 2013 (32),Girona (1),1-0,0-0,Alaves (1)
?,(Sat) 17 Aug 2013 (32),Cordoba (1),1-0,0-0,Ponferradina (1)
?,(Sat) 17 Aug 2013 (32),Hercules (1),1-1,0-0,Zaragoza (1)
?,(Sat) 17 Aug 2013 (32),UD Las Palmas (1),0-1,0-0,RCD La Coruña (1)
?,(Sat) 17 Aug 2013 (32),Lugo (1),0-0,0-0,Numancia (1)
?,(Sat) 17 Aug 2013 (32),Mirandes (1),2-1,1-0,Barcelona B (1)
?,(Sun) 18 Aug 2013 (32),Alcorcon (1),1-0,0-0,Tenerife (1)
?,(Sun) 18 Aug 2013 (32),Jaen (1),1-2,0-1,SD Eibar (1)
?,(Sun) 18 Aug 2013 (32),Murcia (1),2-3,0-1,Recreativo (1)
?,(Sun) 18 Aug 2013 (32),Sabadell (1),4-0,2-0,Mallorca (1)
?,(Sun) 18 Aug 2013 (32),Sporting Gijón (1),1-0,1-0,Real Madrid B (1)
?,(Sat) 24 Aug 2013 (33),Alaves (2),1-1,0-1,UD Las Palmas (2)
?,(Sat) 24 Aug 2013 (33),Barcelona B (2),2-1,1-1,Lugo (2)
?,(Sat) 24 Aug 2013 (33),SD Eibar (2),0-3,0-0,Girona (2)
?,(Sat) 24 Aug 2013 (33),RCD La Coruña (2),0-1,0-0,Cordoba (2)
?,(Sat) 24 Aug 2013 (33),Real Madrid B (2),0-1,0-1,Alcorcon (2)
?,(Sat) 24 Aug 2013 (33),Zaragoza (2),0-0,0-0,Mirandes (2)
?,(Sun) 25 Aug 2013 (33),Mallorca (2),2-4,0-2,Murcia (2)
?,(Sun) 25 Aug 2013 (33),Numancia (2),4-2,3-1,Jaen (2)
?,(Sun) 25 Aug 2013 (33),Ponferradina (2),2-0,0-0,Sabadell (2)
?,(Sun) 25 Aug 2013 (33),Recreativo (2),1-1,0-0,Sporting Gijón (2)
?,(Sun) 25 Aug 2013 (33),Tenerife (2),0-0,0-0,Hercules (2)
?,(Sat) 31 Aug 2013 (34),Barcelona B (3),1-0,0-0,Zaragoza (3)
?,(Sat) 31 Aug 2013 (34),Girona (3),2-2,0-1,Numancia (3)
?,(Sat) 31 Aug 2013 (34),Hercules (3),2-1,1-1,Real Madrid B (3)
?,(Sat) 31 Aug 2013 (34),UD Las Palmas (3),1-1,0-1,SD Eibar (3)
?,(Sat) 31 Aug 2013 (34),Sabadell (3),0-3,0-0,RCD La Coruña (3)
?,(Sun) 1 Sep 2013 (34),Alcorcon (3),3-0,1-0,Recreativo (3)
?,(Sun) 1 Sep 2013 (34),Cordoba (3),1-1,0-1,Alaves (3)
?,(Sun) 1 Sep 2013 (34),Lugo (3),4-2,4-1,Jaen (3)
?,(Sun) 1 Sep 2013 (34),Mirandes (3),2-0,0-0,Tenerife (3)
?,(Sun) 1 Sep 2013 (34),Murcia (3),2-2,1-1,Ponferradina (3)
?,(Sun) 1 Sep 2013 (34),Sporting Gijón (3),3-0,1-0,Mallorca (3)
?,(Sat) 7 Sep 2013 (35),Alaves (4),1-1,1-0,Sabadell (4)
?,(Sat) 7 Sep 2013 (35),Mallorca (4),2-1,1-0,Alcorcon (4)
?,(Sat) 7 Sep 2013 (35),Numancia (4),1-1,0-0,UD Las Palmas (4)
?,(Sat) 7 Sep 2013 (35),Zaragoza (4),0-1,0-0,Lugo (4)
?,(Sun) 8 Sep 2013 (35),SD Eibar (4),1-0,0-0,Cordoba (4)
?,(Sun) 8 Sep 2013 (35),Jaen (4),3-1,1-0,Girona (4)
?,(Sun) 8 Sep 2013 (35),RCD La Coruña (4),0-1,0-1,Murcia (4)
?,(Sun) 8 Sep 2013 (35),Ponferradina (4),2-2,1-1,Sporting Gijón (4)
?,(Sun) 8 Sep 2013 (35),Real Madrid B (4),0-1,0-1,Mirandes (4)
?,(Sun) 8 Sep 2013 (35),Recreativo (4),2-0,1-0,Hercules (4)
?,(Sun) 8 Sep 2013 (35),Tenerife (4),2-2,1-0,Barcelona B (4)
?,(Sat) 14 Sep 2013 (36),Cordoba (5),3-1,1-1,Numancia (5)
?,(Sat) 14 Sep 2013 (36),Lugo (5),1-2,1-0,Girona (5)
?,(Sat) 14 Sep 2013 (36),Mirandes (5),0-3,0-1,Recreativo (5)
?,(Sat) 14 Sep 2013 (36),Sabadell (5),1-0,0-0,SD Eibar (5)
?,(Sat) 14 Sep 2013 (36),Zaragoza (5),3-0,0-0,Tenerife (5)
?,(Sun) 15 Sep 2013 (36),Alcorcon (5),0-1,0-1,Ponferradina (5)
?,(Sun) 15 Sep 2013 (36),Barcelona B (5),2-0,2-0,Real Madrid B (5)
?,(Sun) 15 Sep 2013 (36),Hercules (5),2-2,0-1,Mallorca (5)
?,(Sun) 15 Sep 2013 (36),UD Las Palmas (5),1-0,1-0,Jaen (5)
?,(Sun) 15 Sep 2013 (36),Murcia (5),2-1,0-0,Alaves (5)
?,(Sun) 15 Sep 2013 (36),Sporting Gijón (5),2-0,0-0,RCD La Coruña (5)
?,(Fri) 20 Sep 2013 (37),Recreativo (6),3-0,0-0,Barcelona B (6)
?,(Sat) 21 Sep 2013 (37),SD Eibar (6),0-0,0-0,Murcia (6)
?,(Sat) 21 Sep 2013 (37),Numancia (6),3-1,1-1,Sabadell (6)
?,(Sat) 21 Sep 2013 (37),Real Madrid B (6),1-2,0-1,Zaragoza (6)
?,(Sat) 21 Sep 2013 (37),Tenerife (6),0-1,0-0,Lugo (6)
?,(Sun) 22 Sep 2013 (37),Alaves (6),3-0,2-0,Sporting Gijón (6)
?,(Sun) 22 Sep 2013 (37),Girona (6),0-2,0-0,UD Las Palmas (6)
?,(Sun) 22 Sep 2013 (37),Jaen (6),0-0,0-0,Cordoba (6)
?,(Sun) 22 Sep 2013 (37),RCD La Coruña (6),1-0,1-0,Alcorcon (6)
?,(Sun) 22 Sep 2013 (37),Mallorca (6),1-0,1-0,Mirandes (6)
?,(Sun) 22 Sep 2013 (37),Ponferradina (6),5-1,3-0,Hercules (6)
?,(Sat) 28 Sep 2013 (38),Alcorcon (7),2-0,1-0,Alaves (7)
?,(Sat) 28 Sep 2013 (38),Lugo (7),3-0,2-0,UD Las Palmas (7)
