Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 21 Sep 1947 (37),FC Barcelona (1),2-1,?,Real Oviedo (1)
?,(Sun) 21 Sep 1947 (37),RC Celta Vigo (1),5-1,?,Athletic Club Bilbao (1)
?,(Sun) 21 Sep 1947 (37),Real Sporting (1),1-1,?,RCD Español (1)
?,(Sun) 21 Sep 1947 (37),Real Sociedad (1),0-2,?,Valencia CF (1)
?,(Sun) 21 Sep 1947 (37),Real Madrid CF (1),2-2,?,CD Alcoyano (1)
?,(Sun) 21 Sep 1947 (37),CE Sabadell (1),2-2,?,Gimnàstic Tarragona (1)
?,(Sun) 21 Sep 1947 (37),Sevilla FC (1),1-1,?,Atlético Madrid (1)
?,(Sun) 28 Sep 1947 (38),CD Alcoyano (2),0-2,?,FC Barcelona (2)
?,(Sun) 28 Sep 1947 (38),Athletic Club Bilbao (2),1-3,?,Real Sociedad (2)
?,(Sun) 28 Sep 1947 (38),Atlético Madrid (2),8-0,?,CE Sabadell (2)
?,(Sun) 28 Sep 1947 (38),RCD Español (2),0-1,?,Sevilla FC (2)
?,(Sun) 28 Sep 1947 (38),Real Oviedo (2),1-2,?,RC Celta Vigo (2)
?,(Sun) 28 Sep 1947 (38),Gimnàstic Tarragona (2),3-3,?,Real Madrid CF (2)
?,(Sun) 28 Sep 1947 (38),Valencia CF (2),3-1,?,Real Sporting (2)
?,(Sun) 5 Oct 1947 (39),Atlético Madrid (3),5-2,?,RCD Español (3)
?,(Sun) 5 Oct 1947 (39),FC Barcelona (3),1-1,?,Gimnàstic Tarragona (3)
?,(Sun) 5 Oct 1947 (39),RC Celta Vigo (3),2-0,?,CD Alcoyano (3)
?,(Sun) 5 Oct 1947 (39),Real Sporting (3),1-2,?,Athletic Club Bilbao (3)
?,(Sun) 5 Oct 1947 (39),Real Sociedad (3),1-2,?,Real Oviedo (3)
?,(Sun) 5 Oct 1947 (39),CE Sabadell (3),1-1,?,Real Madrid CF (3)
?,(Sun) 5 Oct 1947 (39),Sevilla FC (3),3-0,?,Valencia CF (3)
?,(Sun) 12 Oct 1947 (40),CD Alcoyano (4),3-1,?,Real Sociedad (4)
?,(Sun) 12 Oct 1947 (40),Athletic Club Bilbao (4),2-2,?,Sevilla FC (4)
?,(Sun) 12 Oct 1947 (40),RCD Español (4),2-3,?,CE Sabadell (4)
?,(Sun) 12 Oct 1947 (40),Real Madrid CF (4),1-1,?,FC Barcelona (4)
?,(Sun) 12 Oct 1947 (40),Real Oviedo (4),0-0,?,Real Sporting (4)
?,(Sun) 12 Oct 1947 (40),Gimnàstic Tarragona (4),2-2,?,RC Celta Vigo (4)
?,(Sun) 12 Oct 1947 (40),Valencia CF (4),3-1,?,Atlético Madrid (4)
?,(Sun) 26 Oct 1947 (42),Atlético Madrid (5),1-1,?,Athletic Club Bilbao (5)
?,(Sun) 26 Oct 1947 (42),RC Celta Vigo (5),4-1,?,Real Madrid CF (5)
?,(Sun) 26 Oct 1947 (42),RCD Español (5),1-3,?,Valencia CF (5)
?,(Sun) 26 Oct 1947 (42),Real Sporting (5),1-1,?,CD Alcoyano (5)
?,(Sun) 26 Oct 1947 (42),Real Sociedad (5),3-1,?,Gimnàstic Tarragona (5)
?,(Sun) 26 Oct 1947 (42),CE Sabadell (5),2-4,?,FC Barcelona (5)
?,(Sun) 26 Oct 1947 (42),Sevilla FC (5),5-1,?,Real Oviedo (5)
?,(Sun) 2 Nov 1947 (43),CD Alcoyano (6),1-1,?,Sevilla FC (6)
?,(Sun) 2 Nov 1947 (43),Athletic Club Bilbao (6),1-2,?,RCD Español (6)
?,(Sun) 2 Nov 1947 (43),FC Barcelona (6),1-1,?,RC Celta Vigo (6)
?,(Sun) 2 Nov 1947 (43),Real Madrid CF (6),3-0,?,Real Sociedad (6)
?,(Sun) 2 Nov 1947 (43),Real Oviedo (6),2-2,?,Atlético Madrid (6)
?,(Sun) 2 Nov 1947 (43),Gimnàstic Tarragona (6),5-0,?,Real Sporting (6)
?,(Sun) 2 Nov 1947 (43),Valencia CF (6),4-1,?,CE Sabadell (6)
?,(Sun) 9 Nov 1947 (44),Atlético Madrid (7),3-2,?,CD Alcoyano (7)
?,(Sun) 9 Nov 1947 (44),RCD Español (7),3-1,?,Real Oviedo (7)
?,(Sun) 9 Nov 1947 (44),Real Sporting (7),2-0,?,Real Madrid CF (7)
?,(Sun) 9 Nov 1947 (44),Real Sociedad (7),0-0,?,FC Barcelona (7)
?,(Sun) 9 Nov 1947 (44),CE Sabadell (7),2-0,?,RC Celta Vigo (7)
?,(Sun) 9 Nov 1947 (44),Sevilla FC (7),3-1,?,Gimnàstic Tarragona (7)
?,(Sun) 9 Nov 1947 (44),Valencia CF (7),3-0,?,Athletic Club Bilbao (7)
?,(Sun) 16 Nov 1947 (45),CD Alcoyano (8),1-0,?,RCD Español (8)
?,(Sun) 16 Nov 1947 (45),Athletic Club Bilbao (8),3-1,?,CE Sabadell (8)
?,(Sun) 16 Nov 1947 (45),FC Barcelona (8),4-0,?,Real Sporting (8)
?,(Sun) 16 Nov 1947 (45),RC Celta Vigo (8),2-0,?,Real Sociedad (8)
?,(Sun) 16 Nov 1947 (45),Real Madrid CF (8),2-1,?,Sevilla FC (8)
?,(Sun) 16 Nov 1947 (45),Real Oviedo (8),1-0,?,Valencia CF (8)
?,(Sun) 16 Nov 1947 (45),Gimnàstic Tarragona (8),2-1,?,Atlético Madrid (8)
?,(Sun) 23 Nov 1947 (46),Athletic Club Bilbao (9),5-1,?,Real Oviedo (9)
?,(Sun) 23 Nov 1947 (46),Atlético Madrid (9),5-0,?,Real Madrid CF (9)
?,(Sun) 23 Nov 1947 (46),RCD Español (9),1-0,?,Gimnàstic Tarragona (9)
?,(Sun) 23 Nov 1947 (46),Real Sporting (9),3-1,?,RC Celta Vigo (9)
?,(Sun) 23 Nov 1947 (46),CE Sabadell (9),4-2,?,Real Sociedad (9)
?,(Sun) 23 Nov 1947 (46),Sevilla FC (9),4-0,?,FC Barcelona (9)
?,(Sun) 23 Nov 1947 (46),Valencia CF (9),1-0,?,CD Alcoyano (9)
?,(Sun) 30 Nov 1947 (47),CD Alcoyano (10),0-4,?,Athletic Club Bilbao (10)
?,(Sun) 30 Nov 1947 (47),FC Barcelona (10),2-1,?,Atlético Madrid (10)
?,(Sun) 30 Nov 1947 (47),RC Celta Vigo (10),1-1,?,Sevilla FC (10)
?,(Sun) 30 Nov 1947 (47),Real Sociedad (10),3-2,?,Real Sporting (10)
?,(Sun) 30 Nov 1947 (47),Real Oviedo (10),4-2,?,CE Sabadell (10)
