Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 12 Sep 1954 (36),Athletic Club Bilbao (1),4-0,?,Deportivo Alavés (1)
?,(Sun) 12 Sep 1954 (36),FC Barcelona (1),4-2,?,Sevilla FC (1)
?,(Sun) 12 Sep 1954 (36),RCD La Coruña (1),2-1,?,Hércules CF (1)
?,(Sun) 12 Sep 1954 (36),UD Las Palmas (1),4-1,?,Atlético Madrid (1)
?,(Sun) 12 Sep 1954 (36),Málaga CF (1),0-0,?,RC Celta Vigo (1)
?,(Sun) 12 Sep 1954 (36),R. Racing C. (1),3-1,?,RCD Español (1)
?,(Sun) 12 Sep 1954 (36),Real Madrid CF (1),1-2,?,Valencia CF (1)
?,(Sun) 12 Sep 1954 (36),Real Valladolid CF (1),1-0,?,Real Sociedad (1)
?,(Sun) 19 Sep 1954 (37),Atlético Madrid (2),2-2,?,Málaga CF (2)
?,(Sun) 19 Sep 1954 (37),RC Celta Vigo (2),2-1,?,R. Racing C. (2)
?,(Sun) 19 Sep 1954 (37),Deportivo Alavés (2),2-2,?,FC Barcelona (2)
?,(Sun) 19 Sep 1954 (37),RCD Español (2),1-3,?,Athletic Club Bilbao (2)
?,(Sun) 19 Sep 1954 (37),Hércules CF (2),2-1,?,Real Valladolid CF (2)
?,(Sun) 19 Sep 1954 (37),Real Sociedad (2),1-3,?,Real Madrid CF (2)
?,(Sun) 19 Sep 1954 (37),Sevilla FC (2),3-2,?,RCD La Coruña (2)
?,(Sun) 19 Sep 1954 (37),Valencia CF (2),4-0,?,UD Las Palmas (2)
?,(Sun) 26 Sep 1954 (38),Athletic Club Bilbao (3),2-2,?,RC Celta Vigo (3)
?,(Sun) 26 Sep 1954 (38),FC Barcelona (3),1-0,?,RCD Español (3)
?,(Sun) 26 Sep 1954 (38),RCD La Coruña (3),3-0,?,Deportivo Alavés (3)
?,(Sun) 26 Sep 1954 (38),Málaga CF (3),1-1,?,Valencia CF (3)
?,(Sun) 26 Sep 1954 (38),R. Racing C. (3),2-4,?,Atlético Madrid (3)
?,(Sun) 26 Sep 1954 (38),Real Sociedad (3),4-0,?,Hércules CF (3)
?,(Sun) 26 Sep 1954 (38),Real Madrid CF (3),7-0,?,UD Las Palmas (3)
?,(Sun) 26 Sep 1954 (38),Real Valladolid CF (3),2-5,?,Sevilla FC (3)
?,(Sun) 3 Oct 1954 (39),Atlético Madrid (4),1-2,?,Athletic Club Bilbao (4)
?,(Sun) 3 Oct 1954 (39),RC Celta Vigo (4),1-1,?,FC Barcelona (4)
?,(Sun) 3 Oct 1954 (39),Deportivo Alavés (4),1-4,?,Real Valladolid CF (4)
?,(Sun) 3 Oct 1954 (39),RCD Español (4),2-2,?,RCD La Coruña (4)
?,(Sun) 3 Oct 1954 (39),Hércules CF (4),1-1,?,Real Madrid CF (4)
?,(Sun) 3 Oct 1954 (39),UD Las Palmas (4),2-1,?,Málaga CF (4)
?,(Sun) 3 Oct 1954 (39),Sevilla FC (4),5-2,?,Real Sociedad (4)
?,(Sun) 3 Oct 1954 (39),Valencia CF (4),8-1,?,R. Racing C. (4)
?,(Sun) 10 Oct 1954 (40),Athletic Club Bilbao (5),7-0,?,Valencia CF (5)
?,(Sun) 10 Oct 1954 (40),FC Barcelona (5),4-0,?,Atlético Madrid (5)
?,(Sun) 10 Oct 1954 (40),RCD La Coruña (5),4-2,?,RC Celta Vigo (5)
?,(Sun) 10 Oct 1954 (40),Hércules CF (5),1-1,?,Sevilla FC (5)
?,(Sun) 10 Oct 1954 (40),R. Racing C. (5),2-1,?,UD Las Palmas (5)
?,(Sun) 10 Oct 1954 (40),Real Sociedad (5),2-0,?,Deportivo Alavés (5)
?,(Sun) 10 Oct 1954 (40),Real Madrid CF (5),4-1,?,Málaga CF (5)
?,(Sun) 10 Oct 1954 (40),Real Valladolid CF (5),4-2,?,RCD Español (5)
?,(Sun) 17 Oct 1954 (41),Atlético Madrid (6),2-1,?,RCD La Coruña (6)
?,(Sun) 17 Oct 1954 (41),RC Celta Vigo (6),2-2,?,Real Valladolid CF (6)
?,(Sun) 17 Oct 1954 (41),Deportivo Alavés (6),2-0,?,Hércules CF (6)
?,(Sun) 17 Oct 1954 (41),RCD Español (6),1-0,?,Real Sociedad (6)
?,(Sun) 17 Oct 1954 (41),UD Las Palmas (6),3-3,?,Athletic Club Bilbao (6)
?,(Sun) 17 Oct 1954 (41),Málaga CF (6),3-1,?,R. Racing C. (6)
?,(Sun) 17 Oct 1954 (41),Sevilla FC (6),1-0,?,Real Madrid CF (6)
?,(Sun) 17 Oct 1954 (41),Valencia CF (6),4-1,?,FC Barcelona (6)
?,(Sun) 24 Oct 1954 (42),Athletic Club Bilbao (7),6-1,?,Málaga CF (7)
?,(Sun) 24 Oct 1954 (42),FC Barcelona (7),1-0,?,UD Las Palmas (7)
?,(Sun) 24 Oct 1954 (42),RCD La Coruña (7),2-1,?,Valencia CF (7)
?,(Sun) 24 Oct 1954 (42),Hércules CF (7),0-0,?,RCD Español (7)
?,(Sun) 24 Oct 1954 (42),Real Sociedad (7),5-0,?,RC Celta Vigo (7)
?,(Sun) 24 Oct 1954 (42),Real Madrid CF (7),3-0,?,R. Racing C. (7)
?,(Sun) 24 Oct 1954 (42),Sevilla FC (7),1-2,?,Deportivo Alavés (7)
?,(Sun) 24 Oct 1954 (42),Real Valladolid CF (7),2-2,?,Atlético Madrid (7)
?,(Sun) 31 Oct 1954 (43),Atlético Madrid (8),4-0,?,Real Sociedad (8)
?,(Sun) 31 Oct 1954 (43),RC Celta Vigo (8),1-1,?,Hércules CF (8)
?,(Sun) 31 Oct 1954 (43),Deportivo Alavés (8),2-4,?,Real Madrid CF (8)
?,(Sun) 31 Oct 1954 (43),RCD Español (8),2-0,?,Sevilla FC (8)
?,(Sun) 31 Oct 1954 (43),UD Las Palmas (8),2-1,?,RCD La Coruña (8)
?,(Sun) 31 Oct 1954 (43),Málaga CF (8),1-2,?,FC Barcelona (8)
?,(Sun) 31 Oct 1954 (43),R. Racing C. (8),1-4,?,Athletic Club Bilbao (8)
?,(Sun) 31 Oct 1954 (43),Valencia CF (8),2-1,?,Real Valladolid CF (8)
?,(Sun) 7 Nov 1954 (44),FC Barcelona (9),7-0,?,R. Racing C. (9)
?,(Sun) 7 Nov 1954 (44),Deportivo Alavés (9),2-2,?,RCD Español (9)
?,(Sun) 7 Nov 1954 (44),RCD La Coruña (9),3-2,?,Málaga CF (9)
?,(Sun) 7 Nov 1954 (44),Hércules CF (9),4-0,?,Atlético Madrid (9)
?,(Sun) 7 Nov 1954 (44),Real Sociedad (9),3-0,?,Valencia CF (9)
?,(Sun) 7 Nov 1954 (44),Real Madrid CF (9),3-1,?,Athletic Club Bilbao (9)
?,(Sun) 7 Nov 1954 (44),Sevilla FC (9),5-2,?,RC Celta Vigo (9)
?,(Sun) 7 Nov 1954 (44),Real Valladolid CF (9),2-1,?,UD Las Palmas (9)
?,(Sun) 14 Nov 1954 (45),Athletic Club Bilbao (10),1-1,?,FC Barcelona (10)
?,(Sun) 14 Nov 1954 (45),Atlético Madrid (10),0-3,?,Sevilla FC (10)
?,(Sun) 14 Nov 1954 (45),RC Celta Vigo (10),2-0,?,Deportivo Alavés (10)
?,(Sun) 14 Nov 1954 (45),RCD Español (10),1-3,?,Real Madrid CF (10)
?,(Sun) 14 Nov 1954 (45),UD Las Palmas (10),2-2,?,Real Sociedad (10)
?,(Sun) 14 Nov 1954 (45),Málaga CF (10),1-2,?,Real Valladolid CF (10)
?,(Sun) 14 Nov 1954 (45),R. Racing C. (10),2-1,?,RCD La Coruña (10)
?,(Sun) 14 Nov 1954 (45),Valencia CF (10),8-2,?,Hércules CF (10)
?,(Sun) 21 Nov 1954 (46),Deportivo Alavés (11),2-0,?,Atlético Madrid (11)
?,(Sun) 21 Nov 1954 (46),RCD La Coruña (11),1-1,?,Athletic Club Bilbao (11)
?,(Sun) 21 Nov 1954 (46),RCD Español (11),4-0,?,RC Celta Vigo (11)
?,(Sun) 21 Nov 1954 (46),Hércules CF (11),4-0,?,UD Las Palmas (11)
?,(Sun) 21 Nov 1954 (46),Real Sociedad (11),1-1,?,Málaga CF (11)
?,(Sun) 21 Nov 1954 (46),Real Madrid CF (11),3-0,?,FC Barcelona (11)
?,(Sun) 21 Nov 1954 (46),Sevilla FC (11),2-1,?,Valencia CF (11)
?,(Sun) 21 Nov 1954 (46),Real Valladolid CF (11),3-1,?,R. Racing C. (11)
?,(Sun) 28 Nov 1954 (47),Athletic Club Bilbao (12),1-0,?,Real Valladolid CF (12)
