Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 5 Sep 1993 (W35),Athletic Club Bilbao (1),4-1,?,Albacete Balompié (1)
?,(Sun) 5 Sep 1993 (W35),Atlético Madrid (1),1-0,?,CD Logroñés (1)
?,(Sun) 5 Sep 1993 (W35),FC Barcelona (1),3-0,?,Real Sociedad (1)
?,(Sun) 5 Sep 1993 (W35),RCD La Coruña (1),0-0,?,RC Celta Vigo (1)
?,(Sun) 5 Sep 1993 (W35),CA Osasuna (1),1-4,?,Real Madrid CF (1)
?,(Sun) 5 Sep 1993 (W35),Real Oviedo (1),0-3,?,Valencia CF (1)
?,(Sun) 5 Sep 1993 (W35),Real Racing Santander (1),1-0,?,Rayo Vallecano (1)
?,(Sun) 5 Sep 1993 (W35),CD Tenerife (1),1-0,?,UE Lleida (1)
?,(Sun) 5 Sep 1993 (W35),Real Valladolid CF (1),0-1,?,Sporting Gijón (1)
?,(Sun) 5 Sep 1993 (W35),Real Zaragoza (1),1-2,?,Sevilla FC (1)
?,(Sun) 12 Sep 1993 (W36),Albacete Balompié (2),0-0,?,FC Barcelona (2)
?,(Sun) 12 Sep 1993 (W36),RC Celta Vigo (2),1-1,?,Real Oviedo (2)
?,(Sun) 12 Sep 1993 (W36),UE Lleida (2),1-2,?,Athletic Club Bilbao (2)
?,(Sun) 12 Sep 1993 (W36),CD Logroñés (2),0-1,?,Real Racing Santander (2)
?,(Sun) 12 Sep 1993 (W36),Real Madrid CF (2),1-3,?,Real Valladolid CF (2)
?,(Sun) 12 Sep 1993 (W36),Sevilla FC (2),1-1,?,CA Osasuna (2)
?,(Sun) 12 Sep 1993 (W36),Real Sociedad (2),2-2,?,Real Zaragoza (2)
?,(Sun) 12 Sep 1993 (W36),Sporting Gijón (2),0-2,?,RCD La Coruña (2)
?,(Sun) 12 Sep 1993 (W36),Valencia CF (2),2-2,?,Atlético Madrid (2)
?,(Sun) 12 Sep 1993 (W36),Rayo Vallecano (2),4-3,?,CD Tenerife (2)
?,(Sun) 19 Sep 1993 (W37),Athletic Club Bilbao (3),0-0,?,FC Barcelona (3)
?,(Sun) 19 Sep 1993 (W37),Atlético Madrid (3),3-2,?,RC Celta Vigo (3)
?,(Sun) 19 Sep 1993 (W37),RCD La Coruña (3),4-0,?,Real Madrid CF (3)
?,(Sun) 19 Sep 1993 (W37),UE Lleida (3),0-1,?,Rayo Vallecano (3)
?,(Sun) 19 Sep 1993 (W37),CA Osasuna (3),0-2,?,Real Sociedad (3)
?,(Sun) 19 Sep 1993 (W37),Real Oviedo (3),0-1,?,Sporting Gijón (3)
?,(Sun) 19 Sep 1993 (W37),Real Racing Santander (3),0-1,?,Valencia CF (3)
?,(Sun) 19 Sep 1993 (W37),CD Tenerife (3),2-0,?,CD Logroñés (3)
